"ID","gamedate","Day","Time","League","HomeTeam","AwayTeam","bet_type","HOY.Odds","HOY.SpreadTotal","D.Odds","AUN.Odds","AUN.SpreadTotal","HOY_ImpliedOdds","AUN_ImpliedOdds","D_ImpliedOdds","HOY_ProjOdds1","AUN_ProjOdds1","D_ProjOdds1","HOY_ProjOdds2","AUN_ProjOdds2","D_ProjOdds2","HOY_ProjOdds","AUN_ProjOdds","D_ProjOdds","HOY.Odds_Diff","AUN.Odds_Diff","D.Odds_Diff","Pick","Pick_Odds","Pick_SpreadTotal","Pick_WinProb","Pick_LoseProb","Pick_Edge","Fract_Odds","Kelly_Criteria","EV","bet_type_full","Machine_Odds","KC_tier","run_timestamp"
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Alt Total",525,4,,-850,4,0.16,0.894736842105263,,0.101376459854374,0.769624892687356,,0.165288278359484,0.652876291305062,,0.133332369106929,0.711250591996209,,-0.0266676308930708,-0.183486250109054,,"Over",525,4,0.133332369106929,0.711250591996209,-0.0266676308930708,5.25,-0.031747179634608,-0.112556541848307,"Alternate Total - 4",650,"-0.05",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","BTTS",-122,,,-108,,0.54954954954955,0.519230769230769,,0.489682874409809,0.510317125590191,,0.509422846693392,0.490577153306608,,0.4995528605516,0.5004471394484,,-0.0499966889979492,-0.0187836297823697,,"No",-108,,0.5004471394484,0.4995528605516,-0.0187836297823697,0.925925925925926,-0.0390699499473288,10.3996422884413,"Both Teams To Score",-100,"-0.05",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Draw No Bet",-168,,,138,,0.626865671641791,0.420168067226891,,0.442729850428798,0.28796227161698,,0.420725924603937,0.290492098929937,,0.431727887516368,0.289227185273458,,-0.195137784125423,-0.130940881953433,,"Sampdoria",138,,0.289227185273458,0.431727887516368,-0.130940881953433,1.38,-0.225825579021137,-0.325943718389957,"Draw No Bet",246,"-0.25",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Alt TT",-365,0.5,,280,0.5,0.78494623655914,0.263157894736842,,0.749211075413075,0.250788673204129,,0.70543195315356,0.29456804684644,,0.727321514283318,0.272678360025284,,-0.057624722275822,0.00952046528844225,,"Under",280,0.5,0.272678360025284,0.727321514283318,0.00952046528844225,2.8,0.0129206314628859,0.361778937874785,"Total Goals O/U - Bologna - 0.5",267,"0",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","TT",128,1.5,,-155,1.5,0.43859649122807,0.607843137254902,,0.402334067826329,0.597665680790875,,0.400573606679789,0.599426393320211,,0.401453837253059,0.598546037055543,,-0.0371426539750108,-0.00929710019935925,,"Under",-155,1.5,0.598546037055543,0.401453837253059,-0.00929710019935925,0.645161290322581,-0.0237076055083663,12.2079948479778,"Total Goals O/U - Bologna - 1.5",-149,"-0.05",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Alt TT",395,2.5,,-550,2.5,0.202020202020202,0.846153846153846,,0.162443531991806,0.837556216625398,,0.205118054953814,0.794881945046186,,0.18378079347281,0.816219080835792,,-0.0182394085473923,-0.0299347653180538,,"Over",395,2.5,0.18378079347281,0.816219080835792,-0.0182394085473923,3.95,-0.0228569803315423,-0.90284946618194,"Total Goals O/U - Bologna - 2.5",444,"-0.05",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Alt TT",1000,3.5,,-2500,3.5,0.0909090909090909,0.961538461538462,,0.0518424295370041,0.9481573190802,,0.130288416679591,0.869711583320409,,0.0910654231082975,0.908934451200304,,0.000156332199206577,-0.0526040103381571,,"Over",1000,3.5,0.0910654231082975,0.908934451200304,0.000156332199206577,10,0.000171965419127229,0.0171977988267038,"Total Goals O/U - Bologna - 3.5",998,"0",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","TT",-227,0.5,,185,0.5,0.694189602446483,0.350877192982456,,0.653598018608872,0.346401963304618,,0.651918702144267,0.348081297855733,,0.65275836037657,0.347241630580175,,-0.0414312420699133,-0.00363556240228102,,"Under",185,0.5,0.347241630580175,0.65275836037657,-0.00363556240228102,1.85,-0.00560073126837896,-0.103613438032459,"Total Goals O/U - Sampdoria - 0.5",188,"-0.05",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","TT",205,1.5,,-255,1.5,0.327868852459016,0.71830985915493,,0.286358094665274,0.713641887248216,,0.347682039412141,0.652317960587859,,0.317020067038707,0.682979923918038,,-0.0108487854203089,-0.0353299352368921,,"Over",205,1.5,0.317020067038707,0.682979923918038,-0.0108487854203089,2.05,-0.0161408758692401,-0.330887864886873,"Total Goals O/U - Sampdoria - 1.5",215,"-0.05",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Alt TT",700,2.5,,-1300,2.5,0.125,0.928571428571429,,0.0916923940850747,0.908307587828415,,0.16846637883165,0.83153362116835,,0.130079386458362,0.869920604498383,,0.00507938645836231,-0.0586508240730459,,"Over",700,2.5,0.130079386458362,0.869920604498383,0.00507938645836231,7,0.00580501309527121,0.406351007101534,"Total Goals O/U - Sampdoria - 2.5",669,"0",2022-04-01 00:29:54
"BolognaSampdoria202204112045",2022-04-11,"Mon","20:45","Serie A","Bologna","Sampdoria","Alt TT",1500,3.5,,-7500,3.5,0.0625,0.986842105263158,,0.0229004272868246,0.977099554626665,,0.119448380793811,0.880551619206189,,0.0711744040403176,0.928825586916427,,0.00867440404031758,-0.0580165183467304,,"Over",1500,3.5,0.0711744040403176,0.928825586916427,0.00867440404031758,15,0.00925269764300542,1.38790473688336,"Total Goals O/U - Sampdoria - 3.5",1305,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","ML",-210,,380,500,,0.67741935483871,0.166666666666667,0.208333333333333,0.627457668016496,0.162402039148883,0.21014029283462,0.573833974500759,0.18000150517276,0.246164520326482,0.600645821258627,0.171201772160822,0.228152406580551,-0.0767735335800823,0.00453510549415501,0.0198190732472177,"Draw",380,,0.228152406580551,0.771847593419449,0.0198190732472177,3.8,0.0250346188385908,0.95131551586645,"3-Way Moneyline",338,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Spread",-202,-0.5,,165,0.5,0.66887417218543,0.377358490566038,,0.627457668016496,0.372534642676247,,0.573833974500759,0.426166020532188,,0.600645821258627,0.399350331604217,,-0.0682283509268031,0.0219918410381796,,"Bordeaux",165,0.5,0.399350331604217,0.600645821258627,0.0219918410381796,1.65,0.0353202295461673,0.582822258883313,"Alternate Spread - Home: -0.5",150,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Spread",138,-1.5,,-168,1.5,0.420168067226891,0.626865671641791,,0.382939728179123,0.61705258251362,,0.254944862497588,0.745055137502412,,0.318942295338356,0.681053860008016,,-0.101225771888535,0.0541881883662247,,"Bordeaux",-168,1.5,0.681053860008016,0.318942295338356,0.0541881883662247,0.595238095238095,0.145224344821482,12.1687691617645,"Alternate Spread - Home: -1.5",-214,"0.1",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Spread",270,-2,,-350,2,0.27027027027027,0.777777777777778,,0.190565252773403,0.61705258251362,,0.226170170289382,0.551596544005397,,0.208367711531392,0.584324563259508,,-0.061902558738878,-0.193453214518269,,"Lille",270,-2,0.208367711531392,0.584324563259508,-0.061902558738878,2.7,-0.0848294323458698,-0.217317421247492,"Alternate Spread - Home: -2",380,"-0.1",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Spread",-500,0,,365,0,0.833333333333333,0.21505376344086,,0.627457668016496,0.162402039148883,,0.573833974500759,0.18000150517276,,0.600645821258627,0.171201772160822,,-0.232687512074706,-0.0438519912800386,,"Bordeaux",365,0,0.171201772160822,0.600645821258627,-0.0438519912800386,3.65,-0.0558662354663505,0.242406471283718,"Alternate Spread - Home: 0",484,"-0.1",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",-390,1.5,,295,1.5,0.795918367346939,0.253164556962025,,0.781916877080464,0.218075433612279,,0.545489128619319,0.454510871380681,,0.663703002849892,0.33629315249648,,-0.132215364497047,0.0831285955344546,,"Under",295,1.5,0.33629315249648,0.663703002849892,0.0831285955344546,2.95,0.111307780461388,3.28361797014724,"Alternate Total - 1.5",197,"0.1",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",-265,2,,212,2,0.726027397260274,0.320512820512821,,0.548994979807243,0.218075433612279,,0.48669681452776,0.242851688504521,,0.517845897167501,0.2304635610584,,-0.208181500092773,-0.0900492594544207,,"Under",212,2,0.2304635610584,0.517845897167501,-0.0900492594544207,2.12,-0.132525325234808,-0.292631477236937,"Alternate Total - 2",334,"-0.15",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",-128,2.5,,108,2.5,0.56140350877193,0.480769230769231,,0.548994979807243,0.4509973308855,,0.545489128619319,0.454510871380681,,0.547242054213281,0.45275410113309,,-0.0141614545586486,-0.0280151296361404,,"Over",-128,2.5,0.547242054213281,0.45275410113309,-0.0141614545586486,0.78125,-0.0322881163937188,11.2676730366364,"Alternate Total - 2.5",-121,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",134,3,,-162,3,0.427350427350427,0.618320610687023,,0.325520779620295,0.4509973308855,,0.300080617384121,0.451966820672826,,0.312800698502208,0.451482075779163,,-0.11454972884822,-0.16683853490786,,"Over",134,3,0.312800698502208,0.451482075779163,-0.11454972884822,1.34,-0.20003460112301,-0.323291397862044,"Alternate Total - 3",220,"-0.25",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",195,3.5,,-245,3.5,0.338983050847458,0.710144927536232,,0.325520779620295,0.674471531072448,,0.332912824582738,0.667087175417262,,0.329216802101516,0.670779353244855,,-0.00976624874594134,-0.0393655742913768,,"Over",195,3.5,0.329216802101516,0.670779353244855,-0.00976624874594134,1.95,-0.0147745814361677,-0.288065891468984,"Alternate Total - 3.5",204,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",365,4,,-500,4,0.21505376344086,0.833333333333333,,0.164713491639289,0.674471531072448,,0.190045050738632,0.620923994831951,,0.17737927118896,0.6476977629522,,-0.0376744922519,-0.185635570381134,,"Over",365,4,0.17737927118896,0.6476977629522,-0.0376744922519,3.65,-0.0479962709510506,-0.00263423112494721,"Alternate Total - 4",464,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt Total",425,4.5,,-650,4.5,0.19047619047619,0.866666666666667,,0.164713491639289,0.835278819053454,,0.207613373513695,0.792386626486305,,0.186163432576492,0.81383272276988,,-0.00431275789969879,-0.0528339438967869,,"Over",425,4.5,0.186163432576492,0.81383272276988,-0.00431275789969879,4.25,-0.00532752446433381,-0.226381343197903,"Alternate Total - 4.5",437,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","BTTS",-110,,,-120,,0.523809523809524,0.545454545454545,,0.51004945751239,0.48995054248761,,0.491173111451986,0.508826888548014,,0.500611284482188,0.499388715517812,,-0.0231982393273359,-0.0460658299367334,,"Yes",-110,,0.500611284482188,0.499388715517812,-0.0231982393273359,0.909090909090909,-0.0487163025874053,10.4993887155178,"Both Teams To Score",-100,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Draw No Bet",-500,,,365,,0.833333333333333,0.21505376344086,,0.627457668016496,0.162402039148883,,0.573833974500759,0.18000150517276,,0.600645821258627,0.171201772160822,,-0.232687512074706,-0.0438519912800386,,"Bordeaux",365,,0.171201772160822,0.600645821258627,-0.0438519912800386,3.65,-0.0558662354663505,0.242406471283718,"Draw No Bet",484,"-0.1",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Spread",-122,-1,,102,1,0.54954954954955,0.495049504950495,,0.382939728179123,0.372534642676247,,0.370021037616056,0.363779233997362,,0.376480382897589,0.368156938336805,,-0.17306916665196,-0.126892566613691,,"Bordeaux",102,1,0.368156938336805,0.376480382897589,-0.126892566613691,1.02,-0.251297043685936,-0.00960305794048777,"Goal Spread",172,"-0.3",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","TT",-143,0.5,,118,0.5,0.588477366255144,0.458715596330275,,0.591459451871485,0.408540544859132,,0.563048061668094,0.436951938331906,,0.577253756769789,0.422746241595519,,-0.0112236094853547,-0.0359693547347562,,"Over",-143,0.5,0.577253756769789,0.422746241595519,-0.0112236094853547,0.699300699300699,-0.0272733710494122,11.8178088225138,"Total Goals O/U - Bordeaux - 0.5",-137,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt TT",335,1.5,,-450,1.5,0.229885057471264,0.818181818181818,,0.225748615943013,0.774251380787603,,0.269112663670384,0.730887336329615,,0.247430639806699,0.75256935855861,,0.0175455823354346,-0.0656124596232087,,"Over",335,1.5,0.247430639806699,0.75256935855861,0.0175455823354346,3.35,0.0227830695997434,0.763232847938319,"Total Goals O/U - Bordeaux - 1.5",304,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt TT",1100,2.5,,-3300,2.5,0.0833333333333333,0.970588235294118,,0.0620630072580574,0.937936989472559,,0.149033848534849,0.850966151465151,,0.105548427896453,0.894451570468855,,0.0222150945631198,-0.0761366648252624,,"Over",1100,2.5,0.105548427896453,0.894451570468855,0.0222150945631198,11,0.0242346486143125,2.6658113639213,"Total Goals O/U - Bordeaux - 2.5",847,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt TT",1900,3.5,,-20000,3.5,0.05,0.995024875621891,,0.0132211794926096,0.986778817238007,,0.101306422841896,0.898693577158104,,0.0572638011672527,0.942736197198056,,0.00726380116725266,-0.0522886784238348,,"Over",1900,3.5,0.0572638011672527,0.942736197198056,0.00726380116725266,19,0.0076461064918449,1.45276024979745,"Total Goals O/U - Bordeaux - 3.5",1646,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt TT",-800,0.5,,500,0.5,0.888888888888889,0.166666666666667,,0.862357437857323,0.137634876104778,,0.799194528193296,0.200805471806704,,0.830775983025309,0.169220173955741,,-0.0581129058635796,0.00255350728907464,,"Under",500,0.5,0.169220173955741,0.830775983025309,0.00255350728907464,5,0.00306420874688955,0.153248867533973,"Total Goals O/U - Lille - 0.5",491,"0",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","TT",-160,1.5,,132,1.5,0.615384615384615,0.431034482758621,,0.589406705924281,0.41058560803782,,0.559205524355832,0.440794475644168,,0.574306115140056,0.425690041840994,,-0.0410785002445589,-0.00534444091762659,,"Under",132,1.5,0.425690041840994,0.574306115140056,-0.00534444091762659,1.32,-0.00939325979461642,-0.123952599099444,"Total Goals O/U - Lille - 1.5",135,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","TT",190,2.5,,-235,2.5,0.344827586206897,0.701492537313433,,0.318755457595093,0.681236856367008,,0.353840469814814,0.646159530185186,,0.336297963704953,0.663698193276097,,-0.00852962250194339,-0.0377943440373355,,"Over",190,2.5,0.336297963704953,0.663698193276097,-0.00852962250194339,1.9,-0.0130188975029661,-0.247320622366863,"Total Goals O/U - Lille - 2.5",197,"-0.05",2022-04-01 00:29:54
"LilleBordeaux202204021900",2022-04-02,"Sat","19:00","Ligue 1","Lille","Bordeaux","Alt TT",500,3.5,,-800,3.5,0.166666666666667,0.888888888888889,,0.139841366388044,0.860150947574057,,0.176291445092006,0.823708554907994,,0.158066405740025,0.841929751241025,,-0.00860026092664143,-0.0469591376478635,,"Over",500,3.5,0.158066405740025,0.841929751241025,-0.00860026092664143,5,-0.0103203131119697,-0.515977225408991,"Total Goals O/U - Lille - 3.5",533,"-0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","ML",205,,225,135,,0.327868852459016,0.425531914893617,0.307692307692308,0.343024975469917,0.409124928295695,0.247850096234388,0.345121975309648,0.439463933758372,0.21541409093198,0.344073475389782,0.424294431027034,0.231632093583184,0.0162046229307658,-0.00123748386658312,-0.0760602141091237,"Nice",205,,0.344073475389782,0.655926524610218,0.0162046229307658,2.05,0.0241093170433345,0.494240999388355,"3-Way Moneyline",191,"0",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Spread",205,-0.5,,-255,0.5,0.327868852459016,0.71830985915493,,0.343024975469917,0.656974191164166,,0.345121975309648,0.654878019723299,,0.344073475389782,0.655926105443732,,0.0162046229307658,-0.0623837537111974,,"Nice",205,-0.5,0.344073475389782,0.655926105443732,0.0162046229307658,2.05,0.0241093170433345,0.494245191053213,"Alternate Spread - Home: -0.5",191,"0",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Spread",425,-1,,-650,1,0.19047619047619,0.866666666666667,,0.154513877608202,0.656974191164166,,0.193439213320061,0.57213385172458,,0.173976545464132,0.614554021444373,,-0.0164996450120589,-0.252112645222294,,"Nice",425,-1,0.173976545464132,0.614554021444373,-0.0164996450120589,4.25,-0.020381914426661,1.24846296778186,"Alternate Spread - Home: -1",475,"-0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Spread",120,0,,-145,0,0.454545454545455,0.591836734693878,,0.343024975469917,0.409124928295695,,0.345121975309648,0.439463933758372,,0.344073475389782,0.424294431027034,,-0.110471979155672,-0.167542303666844,,"Nice",120,0,0.344073475389782,0.424294431027034,-0.110471979155672,1.2,-0.202531961785399,-0.114062605592952,"Alternate Spread - Home: 0",191,"-0.25",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Spread",-162,0.5,,134,-0.5,0.618320610687023,0.427350427350427,,0.590874238338387,0.409124928295695,,0.560536061274574,0.439463933758372,,0.57570514980648,0.424294431027034,,-0.0426154608805425,-0.00305599632339343,,"Rennes",134,-0.5,0.424294431027034,0.57570514980648,-0.00305599632339343,1.34,-0.00533659059458267,-0.0715061223025497,"Alternate Spread - Home: 0.5",136,"-0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Spread",-340,1,,265,-1,0.772727272727273,0.273972602739726,,0.590874238338387,0.200244154567595,,0.504068160976568,0.247134467818392,,0.547471199657478,0.223689311192994,,-0.225256073069795,-0.0502832915467325,,"Rennes",265,-1,0.223689311192994,0.547471199657478,-0.0502832915467325,2.65,-0.0692581185454995,0.45305475003955,"Alternate Spread - Home: 1",347,"-0.1",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Spread",-480,1.5,,350,-1.5,0.827586206896552,0.222222222222222,,0.799755012066487,0.200244154567595,,0.833457133155931,0.166542866844069,,0.816606072611209,0.183393510705832,,-0.0109801342853425,-0.0388287115163902,,"Nice",-480,1.5,0.816606072611209,0.183393510705832,-0.0109801342853425,0.208333333333333,-0.0636847788549868,16.968949239992,"Alternate Spread - Home: 1.5",-445,"-0.1",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Total",-320,1.5,,255,1.5,0.761904761904762,0.28169014084507,,0.782648496405807,0.217350670228275,,0.559447024764261,0.440552975235738,,0.671047760585034,0.328951822732007,,-0.0908570013197274,0.0472616818869364,,"Under",255,1.5,0.328951822732007,0.671047760585034,0.0472616818869364,2.55,0.0657956747837742,1.67779387381583,"Alternate Total - 1.5",204,"0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Total",-210,2,,169,2,0.67741935483871,0.371747211895911,,0.550045696606962,0.217350670228275,,0.505839534622499,0.226656723233702,,0.527942615614731,0.222003696730988,,-0.149476739223979,-0.149743515164922,,"Over",-210,2,0.527942615614731,0.222003696730988,-0.149476739223979,0.476190476190476,-0.463377891594335,9.94150378749806,"Alternate Total - 2",-112,"-0.5",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Total",169,3,,-210,3,0.371747211895911,0.67741935483871,,0.326529935747508,0.44995347002712,,0.305562373793413,0.430315333825373,,0.316046154770461,0.440134401926247,,-0.0557010571254501,-0.237284952912463,,"Over",169,3,0.316046154770461,0.440134401926247,-0.0557010571254501,1.69,-0.0886602625251248,0.939835996358317,"Alternate Total - 3",216,"-0.1",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Total",235,3.5,,-295,3.5,0.298507462686567,0.746835443037975,,0.326529935747508,0.673469230886575,,0.324186039120057,0.675813960879943,,0.325357987433782,0.674641595883259,,0.0268505247472152,-0.0721938471547159,,"Over",235,3.5,0.325357987433782,0.674641595883259,0.0268505247472152,2.35,0.0382762799587961,0.899496745861298,"Alternate Total - 3.5",207,"0",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt Total",450,4,,-700,4,0.181818181818182,0.875,,0.165442143395742,0.673469230886575,,0.197953323899953,0.63164337610724,,0.181697733647848,0.652556303496908,,-0.000120448170333937,-0.222443696503092,,"Over",450,4,0.181697733647848,0.652556303496908,-0.000120448170333937,4.5,-0.000147214430408142,1.65083497918408,"Alternate Total - 4",450,"-0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","BTTS",-132,,,102,,0.568965517241379,0.495049504950495,,0.581492413529491,0.418507586470509,,0.540032139209295,0.459967860790705,,0.560762276369393,0.439237723630607,,-0.00820324087198632,-0.0558117813198881,,"Yes",-132,,0.560762276369393,0.439237723630607,-0.00820324087198632,0.757575757575758,-0.0190315188230081,11.4055607156179,"Both Teams To Score",-128,"-0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Draw No Bet",120,,,-145,,0.454545454545455,0.591836734693878,,0.343024975469917,0.409124928295695,,0.345121975309648,0.439463933758372,,0.344073475389782,0.424294431027034,,-0.110471979155672,-0.167542303666844,,"Nice",120,,0.344073475389782,0.424294431027034,-0.110471979155672,1.2,-0.202531961785399,-0.114062605592952,"Draw No Bet",191,"-0.25",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Total",-105,2.5,,-115,2.5,0.51219512195122,0.534883720930233,,0.550045696606962,0.44995347002712,,0.559447024764261,0.440552975235738,,0.554746360685612,0.445253222631429,,0.0425512387343923,-0.0896304982988031,,"Over",-105,2.5,0.554746360685612,0.445253222631429,0.0425512387343923,0.952380952380952,0.0872300394055041,10.2226224444861,"Total",-125,"0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt TT",-265,0.5,,212,0.5,0.726027397260274,0.320512820512821,,0.745260825671365,0.254738949314045,,0.67358246786134,0.32641753213866,,0.709421646766352,0.290578240726352,,-0.0166057504939217,-0.0299345797864681,,"Over",-265,0.5,0.709421646766352,0.290578240726352,-0.0166057504939217,0.377358490566038,-0.0606109893028142,14.7945398469119,"Total Goals O/U - Nice - 0.5",-244,"-0.1",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","TT",175,1.5,,-217,1.5,0.363636363636364,0.684542586750789,,0.396901240132923,0.603098534852486,,0.386180966946762,0.613819033053238,,0.391541103539843,0.608458783952862,,0.0279047399034791,-0.0760838027979267,,"Over",175,1.5,0.391541103539843,0.608458783952862,0.0279047399034791,1.75,0.04385030556261,0.767381472418629,"Total Goals O/U - Nice - 1.5",155,"0",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt TT",575,2.5,,-950,2.5,0.148148148148148,0.904761904761905,,0.158707589018134,0.841292185967275,,0.217970098408715,0.782029901591285,,0.188338843713425,0.81166104377928,,0.0401906955652765,-0.0931008609826248,,"Over",575,2.5,0.188338843713425,0.81166104377928,0.0401906955652765,5.75,0.047180381750542,2.71287307572912,"Total Goals O/U - Nice - 2.5",431,"0",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt TT",1400,3.5,,-6600,3.5,0.0666666666666667,0.985074626865672,,0.0501297137675755,0.949870061217834,,0.120893703852061,0.879106296147939,,0.0855117088098183,0.914488178682886,,0.0188450421431516,-0.0705864481827853,,"Over",1400,3.5,0.0855117088098183,0.914488178682886,0.0188450421431516,14,0.0201911165819482,2.8267574465457,"Total Goals O/U - Nice - 3.5",1069,"0",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","Alt TT",-365,0.5,,280,0.5,0.78494623655914,0.263157894736842,,0.780253561571087,0.21974583007745,,0.725801504720402,0.274198495279598,,0.753027533145744,0.246972162678524,,-0.0319187034133953,-0.0161857320583184,,"Under",280,0.5,0.246972162678524,0.753027533145744,-0.0161857320583184,2.8,-0.021966350650575,-0.615054776458781,"Total Goals O/U - Rennes - 0.5",305,"-0.05",2022-04-01 00:29:54
"NiceRennes202204021700",2022-04-02,"Sat","17:00","Ligue 1","Nice","Rennes","TT",128,1.5,,-155,1.5,0.43859649122807,0.607843137254902,,0.447276283078616,0.55272310856992,,0.463869195540816,0.536130804459184,,0.455572739309716,0.544426956514552,,0.0169762480816463,-0.0634161807403503,,"Over",128,1.5,0.455572739309716,0.544426956514552,0.0169762480816463,1.28,0.0302389418954324,0.387061498018854,"Total Goals O/U - Rennes - 1.5",120,"0",2022-04-01 00:29:54
