"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
565700,"/api/v1.1/game/565700/feed/live","S","2019","2019-03-23T01:05:00Z","2019-03-22",FALSE,1,TRUE,"N","N","N","14-565700-2019-03-22","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,TRUE,28,11,13,".458",137,"San Francisco Giants","/api/v1/teams/137",15,TRUE,FALSE,30,17,12,".586",118,"Kansas City Royals","/api/v1/teams/118",2603,"Surprise Stadium","/api/v1/venues/2603","/api/v1/game/565700/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565411,"/api/v1.1/game/565411/feed/live","S","2019","2019-03-23T01:40:00Z","2019-03-22",FALSE,1,TRUE,"N","E","N","14-565411-2019-03-22","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,29,15,10,".600",135,"San Diego Padres","/api/v1/teams/135",6,TRUE,TRUE,28,12,14,".462",115,"Colorado Rockies","/api/v1/teams/115",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249","/api/v1/game/565411/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566369,"/api/v1.1/game/566369/feed/live","S","2019","2019-03-23T01:40:00Z","2019-03-22",FALSE,2,TRUE,"N","N","N","14-566369-2019-03-22","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,FALSE,TRUE,31,14,13,".519",108,"Los Angeles Angels","/api/v1/teams/108",8,TRUE,FALSE,23,10,9,".526",136,"Seattle Mariners","/api/v1/teams/136",2530,"Peoria Stadium","/api/v1/venues/2530","/api/v1/game/566369/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566467,"/api/v1.1/game/566467/feed/live","S","2019","2019-03-23T02:05:00Z","2019-03-22",FALSE,2,TRUE,"N","N","N","14-566467-2019-03-22","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,TRUE,29,12,15,".444",115,"Colorado Rockies","/api/v1/teams/115",6,TRUE,TRUE,29,12,13,".480",137,"San Francisco Giants","/api/v1/teams/137",2532,"Scottsdale Stadium","/api/v1/venues/2532","/api/v1/game/566467/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565026,"/api/v1.1/game/565026/feed/live","S","2019","2019-03-23T17:05:00Z","2019-03-23",FALSE,2,TRUE,"N","N","N","14-565026-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,TRUE,29,14,14,".500",134,"Pittsburgh Pirates","/api/v1/teams/134",12,TRUE,FALSE,30,12,15,".444",111,"Boston Red Sox","/api/v1/teams/111",4309,"JetBlue Park","/api/v1/venues/4309","/api/v1/game/565026/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565894,"/api/v1.1/game/565894/feed/live","S","2019","2019-03-23T17:05:00Z","2019-03-23",TRUE,1,TRUE,"N","N","N","14-565894-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","FT",FALSE,"F","Tied",4,NA,FALSE,28,11,15,".423",138,"St. Louis Cardinals","/api/v1/teams/138",4,NA,FALSE,28,16,10,".615",120,"Washington Nationals","/api/v1/teams/120",5000,"FITTEAM Ballpark of the Palm Beaches","/api/v1/venues/5000","/api/v1/game/565894/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565508,"/api/v1.1/game/565508/feed/live","S","2019","2019-03-23T17:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-565508-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,30,12,15,".444",139,"Tampa Bay Rays","/api/v1/teams/139",8,TRUE,FALSE,29,14,14,".500",116,"Detroit Tigers","/api/v1/teams/116",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/565508/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566179,"/api/v1.1/game/566179/feed/live","S","2019","2019-03-23T17:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-566179-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,30,12,14,".462",143,"Philadelphia Phillies","/api/v1/teams/143",5,TRUE,TRUE,28,14,13,".519",134,"Pittsburgh Pirates","/api/v1/teams/134",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/566179/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567155,"/api/v1.1/game/567155/feed/live","S","2019","2019-03-23T17:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-567155-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,27,11,16,".407",121,"New York Mets","/api/v1/teams/121",2,FALSE,FALSE,29,13,16,".448",144,"Atlanta Braves","/api/v1/teams/144",2504,"Champion Stadium","/api/v1/venues/2504","/api/v1/game/567155/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567455,"/api/v1.1/game/567455/feed/live","S","2019","2019-03-23T17:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-567455-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,TRUE,29,13,13,".500",141,"Toronto Blue Jays","/api/v1/teams/141",3,FALSE,FALSE,30,16,9,".640",147,"New York Yankees","/api/v1/teams/147",2523,"George M. Steinbrenner Field","/api/v1/venues/2523","/api/v1/game/567455/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573193,"/api/v1.1/game/573193/feed/live","E","2019","2019-03-23T17:07:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-573193-2019-03-23","2019","day","vs. Canada Junior Team",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,0,0,1,".000",2578,"Canada Jr. Team","/api/v1/teams/2578",8,TRUE,TRUE,0,1,0,"1.000",141,"Toronto Blue Jays","/api/v1/teams/141",2536,"Dunedin Stadium","/api/v1/venues/2536","/api/v1/game/573193/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565797,"/api/v1.1/game/565797/feed/live","S","2019","2019-03-23T19:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-565797-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,30,9,17,".346",145,"Chicago White Sox","/api/v1/teams/145",1,FALSE,FALSE,29,12,14,".462",119,"Los Angeles Dodgers","/api/v1/teams/119",3809,"Camelback Ranch","/api/v1/venues/3809","/api/v1/game/565797/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566760,"/api/v1.1/game/566760/feed/live","S","2019","2019-03-23T19:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-566760-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,TRUE,30,17,12,".586",158,"Milwaukee Brewers","/api/v1/teams/158",3,FALSE,FALSE,32,12,16,".429",140,"Texas Rangers","/api/v1/teams/140",2603,"Surprise Stadium","/api/v1/venues/2603","/api/v1/game/566760/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565315,"/api/v1.1/game/565315/feed/live","S","2019","2019-03-23T20:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-565315-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,29,8,16,".333",113,"Cincinnati Reds","/api/v1/teams/113",8,TRUE,FALSE,31,16,12,".571",114,"Cleveland Indians","/api/v1/teams/114",3834,"Goodyear Ballpark","/api/v1/venues/3834","/api/v1/game/565315/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566468,"/api/v1.1/game/566468/feed/live","S","2019","2019-03-23T20:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-566468-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,30,12,15,".444",109,"Arizona Diamondbacks","/api/v1/teams/109",3,TRUE,FALSE,30,13,13,".500",137,"San Francisco Giants","/api/v1/teams/137",2532,"Scottsdale Stadium","/api/v1/venues/2532","/api/v1/game/566468/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567551,"/api/v1.1/game/567551/feed/live","S","2019","2019-03-23T20:05:00Z","2019-03-23",FALSE,2,TRUE,"N","N","N","14-567551-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,31,18,12,".600",118,"Kansas City Royals","/api/v1/teams/118",4,FALSE,TRUE,31,17,13,".567",158,"Milwaukee Brewers","/api/v1/teams/158",2518,"American Family Fields of Phoenix","/api/v1/venues/2518","/api/v1/game/567551/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566273,"/api/v1.1/game/566273/feed/live","S","2019","2019-03-23T20:10:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-566273-2019-03-23","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,32,14,14,".500",108,"Los Angeles Angels","/api/v1/teams/108",11,TRUE,FALSE,30,16,10,".615",135,"San Diego Padres","/api/v1/teams/135",2530,"Peoria Stadium","/api/v1/venues/2530","/api/v1/game/566273/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564928,"/api/v1.1/game/564928/feed/live","S","2019","2019-03-23T22:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-564928-2019-03-23","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,30,14,12,".538",142,"Minnesota Twins","/api/v1/teams/142",7,FALSE,FALSE,29,12,15,".444",110,"Baltimore Orioles","/api/v1/teams/110",2508,"Ed Smith Stadium","/api/v1/venues/2508","/api/v1/game/564928/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567358,"/api/v1.1/game/567358/feed/live","S","2019","2019-03-23T23:05:00Z","2019-03-23",FALSE,1,TRUE,"N","N","N","14-567358-2019-03-23","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,26,16,11,".593",117,"Houston Astros","/api/v1/teams/117",0,FALSE,FALSE,28,15,12,".556",146,"Miami Marlins","/api/v1/teams/146",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/567358/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565412,"/api/v1.1/game/565412/feed/live","S","2019","2019-03-24T01:40:00Z","2019-03-23",FALSE,1,TRUE,"N","E","N","14-565412-2019-03-23","2019","night",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,31,16,13,".552",112,"Chicago Cubs","/api/v1/teams/112",11,TRUE,FALSE,30,13,15,".464",115,"Colorado Rockies","/api/v1/teams/115",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249","/api/v1/game/565412/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565989,"/api/v1.1/game/565989/feed/live","S","2019","2019-03-24T16:10:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-565989-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,TRUE,29,16,11,".593",120,"Washington Nationals","/api/v1/teams/120",8,TRUE,FALSE,28,12,16,".429",121,"New York Mets","/api/v1/teams/121",2856,"First Data Field","/api/v1/venues/2856","/api/v1/game/565989/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565605,"/api/v1.1/game/565605/feed/live","S","2019","2019-03-24T17:05:00Z","2019-03-24",FALSE,2,TRUE,"N","N","N","14-565605-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,TRUE,30,16,12,".571",120,"Washington Nationals","/api/v1/teams/120",5,TRUE,FALSE,27,17,11,".607",117,"Houston Astros","/api/v1/teams/117",5000,"FITTEAM Ballpark of the Palm Beaches","/api/v1/venues/5000","/api/v1/game/565605/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564929,"/api/v1.1/game/564929/feed/live","S","2019","2019-03-24T17:05:00Z","2019-03-24",TRUE,2,TRUE,"N","N","N","14-564929-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","FT",FALSE,"F","Tied",1,NA,FALSE,30,14,14,".500",134,"Pittsburgh Pirates","/api/v1/teams/134",1,NA,TRUE,31,12,16,".429",110,"Baltimore Orioles","/api/v1/teams/110",2508,"Ed Smith Stadium","/api/v1/venues/2508","/api/v1/game/564929/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565509,"/api/v1.1/game/565509/feed/live","S","2019","2019-03-24T17:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-565509-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,30,13,14,".481",141,"Toronto Blue Jays","/api/v1/teams/141",18,TRUE,FALSE,30,15,14,".517",116,"Detroit Tigers","/api/v1/teams/116",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/565509/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567057,"/api/v1.1/game/567057/feed/live","S","2019","2019-03-24T17:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-567057-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,TRUE,30,12,16,".429",110,"Baltimore Orioles","/api/v1/teams/110",11,TRUE,FALSE,31,13,14,".481",143,"Philadelphia Phillies","/api/v1/teams/143",2700,"Spectrum Field","/api/v1/venues/2700","/api/v1/game/567057/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566566,"/api/v1.1/game/566566/feed/live","S","2019","2019-03-24T17:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-566566-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,29,15,13,".536",146,"Miami Marlins","/api/v1/teams/146",2,TRUE,FALSE,29,12,15,".444",138,"St. Louis Cardinals","/api/v1/teams/138",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/566566/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566960,"/api/v1.1/game/566960/feed/live","S","2019","2019-03-24T17:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-566960-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,31,17,9,".654",147,"New York Yankees","/api/v1/teams/147",3,FALSE,FALSE,31,14,13,".519",142,"Minnesota Twins","/api/v1/teams/142",2862,"CenturyLink Sports Complex","/api/v1/venues/2862","/api/v1/game/566960/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583274,"/api/v1.1/game/583274/feed/live","E","2019","2019-03-24T18:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-583274-2019-03-24","2019","day","in Nashville, TN",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,TRUE,0,0,1,".000",140,"Texas Rangers","/api/v1/teams/140",4,TRUE,FALSE,0,1,0,"1.000",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/583274/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565219,"/api/v1.1/game/565219/feed/live","S","2019","2019-03-24T19:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-565219-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,31,14,15,".483",115,"Colorado Rockies","/api/v1/teams/115",3,FALSE,FALSE,30,8,17,".320",113,"Cincinnati Reds","/api/v1/teams/113",3834,"Goodyear Ballpark","/api/v1/venues/3834","/api/v1/game/565219/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565701,"/api/v1.1/game/565701/feed/live","S","2019","2019-03-24T19:05:00Z","2019-03-24",TRUE,1,TRUE,"N","N","N","14-565701-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","FT",FALSE,"F","Tied",3,NA,FALSE,32,18,12,".600",118,"Kansas City Royals","/api/v1/teams/118",3,NA,TRUE,33,12,16,".429",140,"Texas Rangers","/api/v1/teams/140",2603,"Surprise Stadium","/api/v1/venues/2603","/api/v1/game/565701/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567262,"/api/v1.1/game/567262/feed/live","S","2019","2019-03-24T19:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-567262-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,32,16,13,".552",114,"Cleveland Indians","/api/v1/teams/114",7,TRUE,FALSE,31,10,17,".370",145,"Chicago White Sox","/api/v1/teams/145",3809,"Camelback Ranch","/api/v1/venues/3809","/api/v1/game/567262/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566274,"/api/v1.1/game/566274/feed/live","S","2019","2019-03-24T19:10:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-566274-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,24,TRUE,FALSE,32,17,13,".567",112,"Chicago Cubs","/api/v1/teams/112",6,FALSE,FALSE,31,16,11,".593",135,"San Diego Padres","/api/v1/teams/135",2530,"Peoria Stadium","/api/v1/venues/2530","/api/v1/game/566274/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564830,"/api/v1.1/game/564830/feed/live","S","2019","2019-03-24T19:10:00Z","2019-03-24",FALSE,1,TRUE,"N","E","N","14-564830-2019-03-24","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,32,18,13,".581",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,31,12,16,".429",109,"Arizona Diamondbacks","/api/v1/teams/109",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249","/api/v1/game/564830/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566085,"/api/v1.1/game/566085/feed/live","S","2019","2019-03-24T20:05:00Z","2019-03-24",FALSE,1,TRUE,"N","P","N","14-566085-2019-03-24","2019","day","at Oakland Coliseum",9,FALSE,120,3,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,31,13,14,".481",137,"San Francisco Giants","/api/v1/teams/137",5,TRUE,FALSE,21,12,8,".600",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/566085/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567156,"/api/v1.1/game/567156/feed/live","S","2019","2019-03-24T20:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-567156-2019-03-24","2019","day","in North Port, FL",9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,31,12,16,".429",139,"Tampa Bay Rays","/api/v1/teams/139",4,TRUE,FALSE,30,14,16,".467",144,"Atlanta Braves","/api/v1/teams/144",5380,"CoolToday Park","/api/v1/venues/5380","/api/v1/game/567156/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565798,"/api/v1.1/game/565798/feed/live","S","2019","2019-03-25T00:07:00Z","2019-03-24",FALSE,1,TRUE,"N","P","N","14-565798-2019-03-24","2019","night","at Angel Stadium",9,FALSE,120,3,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,30,12,15,".444",119,"Los Angeles Dodgers","/api/v1/teams/119",8,TRUE,FALSE,33,15,14,".517",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/565798/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568408,"/api/v1.1/game/568408/feed/live","S","2019","2019-03-25T17:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-568408-2019-03-25","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,29,13,16,".448",121,"New York Mets","/api/v1/teams/121",7,FALSE,FALSE,32,12,17,".414",110,"Baltimore Orioles","/api/v1/teams/110",2508,"Ed Smith Stadium","/api/v1/venues/2508","/api/v1/game/568408/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567058,"/api/v1.1/game/567058/feed/live","S","2019","2019-03-25T17:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-567058-2019-03-25","2019","day",NA,9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,32,12,17,".414",139,"Tampa Bay Rays","/api/v1/teams/139",3,TRUE,FALSE,32,14,14,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2700,"Spectrum Field","/api/v1/venues/2700","/api/v1/game/567058/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585638,"/api/v1.1/game/585638/feed/live","E","2019","2019-03-25T17:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-585638-2019-03-25","2019","day","Exhibition vs. Tigers Futures",9,FALSE,120,NA,NA,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,NA,0,1,".000",366,"Detroit Tigers Futures","/api/v1/teams/366",9,TRUE,FALSE,NA,2,0,"1.000",116,"Detroit Tigers","/api/v1/teams/116",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/585638/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568145,"/api/v1.1/game/568145/feed/live","E","2019","2019-03-25T17:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-568145-2019-03-25","2019","day","vs. Rochester",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,0,1,0,"1.000",534,"Rochester Red Wings","/api/v1/teams/534",2,FALSE,FALSE,0,0,1,".000",142,"Minnesota Twins","/api/v1/teams/142",2862,"CenturyLink Sports Complex","/api/v1/venues/2862","/api/v1/game/568145/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578984,"/api/v1.1/game/578984/feed/live","E","2019","2019-03-25T19:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-578984-2019-03-25","2019","day","in Albuquerque, NM",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,0,0,1,".000",115,"Colorado Rockies","/api/v1/teams/115",7,TRUE,FALSE,0,1,0,"1.000",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/578984/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568441,"/api/v1.1/game/568441/feed/live","S","2019","2019-03-25T21:05:00Z","2019-03-25",FALSE,1,TRUE,"N","P","N","14-568441-2019-03-25","2019","night","at Nationals Park",9,FALSE,120,1,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,32,17,10,".630",147,"New York Yankees","/api/v1/teams/147",5,TRUE,FALSE,31,17,12,".586",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/568441/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568401,"/api/v1.1/game/568401/feed/live","S","2019","2019-03-25T23:05:00Z","2019-03-25",FALSE,1,TRUE,"N","Y","N","14-568401-2019-03-25","2019","night","at Olympic Stadium",9,FALSE,120,2,1,"Spring Training","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,33,19,13,".594",158,"Milwaukee Brewers","/api/v1/teams/158",5,FALSE,FALSE,31,13,15,".464",141,"Toronto Blue Jays","/api/v1/teams/141",24,"Olympic Stadium","/api/v1/venues/24","/api/v1/game/568401/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
