Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Alan Trejo","COL",57,243,227,55,35,13,1,6,26,26,11,0,60,2,2,1,4,2,1,0.239983,0.0437964,0.248393,0.176319,0.279101,0.387108,0.2897,0.666209,0.147125,4.27969,0.296962,,-0.0928371,23.9208,-3.86876,70.4916,-0.0928371,1.05,-8.424811132252216,3.225925922393799,0.311131,653.4199829101562,,,,"20056"
"Tomás Nido","NYM",62,245,226,49,35,10,0,3,21,21,12,1,62,2,2,3,5,1,0,0.215834,0.0508155,0.251174,0.202312,0.260755,0.308291,0.251411,0.569046,0.0924574,2.68237,0.278701,,-0.166195,16.6925,-11.3681,65.151,-0.166195,0,-10.102115243673325,4.783950328826904,0.306967,741.4600219726562,,,,"13755"
"Pedro Severino",,24,96,87,19,14,3,0,2,9,10,7,0,24,1,1,0,2,0,0,0.222504,0.0708055,0.247883,0.285641,0.284475,0.342979,0.27825,0.627454,0.120475,2.52648,0.277824,,-0.0740829,8.57751,-2.40145,81.3374,-0.0740829,0,-2.1559598594903946,1.8518518209457397,0.306647,749.75,,,,"14523"
"Jordan Westburg","BAL",31,131,118,27,18,6,1,3,13,13,10,0,35,2,1,0,2,1,0,0.230413,0.0762019,0.269786,0.282453,0.296876,0.357785,0.289337,0.654661,0.127371,4.23159,0.301699,,-0.0245703,12.8268,-2.11825,87.4612,-0.0245703,0,-1.8687491063028574,0.579109787940979,0.300858,999,,,,"sa3014499"
"Cal Mitchell","PIT",91,387,355,90,61,20,1,8,40,42,25,1,79,4,3,1,7,4,1,0.252848,0.0651492,0.205183,0.317518,0.307224,0.384665,0.302687,0.691889,0.131817,3.89599,0.302114,,-0.10332,42.1338,-2.17199,93.7731,-0.10332,-3.03,-2.906496375799179,-7.242963075637817,0.300681,650.3800048828125,,,,"22169"
"Garrett Stubbs","HOU",29,114,101,21,14,4,0,2,12,10,11,0,26,1,1,0,2,2,0,0.209494,0.0945372,0.23284,0.406019,0.290155,0.329012,0.276913,0.619167,0.119517,4.44496,0.258677,,0.0663588,10.0473,-2.9677,75.2212,0.0663588,0,-3.2104170247912407,2.237654209136963,0.299231,737.8099975585938,,,,"18067"
"Nick Madrigal","CHC",24,103,94,26,21,4,1,0,11,8,6,0,11,1,1,1,3,2,1,0.275355,0.0581927,0.103255,0.563584,0.325643,0.33852,0.295564,0.664164,0.0631651,4.58059,0.305872,,-0.026625,10.6149,-1.15966,89.7649,-0.026625,0.26,-1.2511200979351997,0.6303703486919403,0.297936,599.4199829101562,,,,"20521"
"Romy Gonzalez","CHW",68,288,264,58,38,12,1,7,30,28,18,1,92,3,1,1,5,5,2,0.21798,0.0641391,0.319611,0.200679,0.274916,0.35266,0.276084,0.627575,0.134679,4.68118,0.301646,,0.141108,25.2261,-7.69655,77.2969,0.141108,-0.21,-7.214650124311447,0.890572115778923,0.297048,713.9199829101562,,,,"21562"
"Robinson Chirinos",,49,192,167,34,21,7,0,5,20,19,17,0,59,5,1,1,3,1,0,0.203105,0.0863676,0.305774,0.282456,0.291284,0.347016,0.285438,0.6383,0.143912,3.32948,0.274179,,-0.118375,18.2557,-3.70771,83.3703,-0.118375,-3.49,-3.771169640123844,0.2908642292022705,0.293813,999,,,,"3142"
"Darin Ruf","NYM",37,163,142,32,20,6,0,5,19,19,18,0,44,2,1,0,3,0,0,0.223,0.108079,0.273769,0.394784,0.315814,0.387165,0.311016,0.702979,0.164165,2.80724,0.281405,,-0.130106,18.7556,0.164011,105.891,-0.130106,-0.37,0.9827899634838104,-3.705769896507263,0.287439,723.77001953125,,,,"9929"
"Michael Busch","LAD",40,174,157,34,21,8,0,4,18,18,14,0,51,2,1,0,3,0,0,0.217118,0.0787814,0.29495,0.267101,0.288213,0.357018,0.285785,0.645231,0.1399,2.7883,0.289867,,-0.133185,16.5783,-3.30929,84.4089,-0.133185,0,-3.2836941182613373,0.12345676869153976,0.281496,999,,,,"sa3011540"
"Emmanuel Rivera","ARI",75,317,291,71,46,15,1,8,34,36,20,1,71,3,2,1,7,2,1,0.24386,0.0621137,0.225052,0.275997,0.296639,0.392133,0.300733,0.688772,0.148274,3.73788,0.292853,,-0.185984,33.9585,-2.2675,91.1602,-0.185984,-0.2,-3.4397187530994415,-4.527697280049324,0.280615,695.4600219726562,,,,"19890"
"Jordan Groshans","MIA",26,110,100,25,18,5,0,1,10,10,8,0,22,1,1,0,2,0,0,0.246134,0.0759191,0.199574,0.380406,0.30631,0.340036,0.287384,0.646346,0.0939018,2.37329,0.300084,,-0.102049,10.5874,-1.9465,86.1427,-0.102049,0.17,-1.8668124824762344,0.8457634896039963,0.279324,674.3499755859375,,,,"23794"
"Zack Short","DET",37,154,135,27,17,7,1,3,14,13,16,1,44,2,1,0,2,1,0,0.197866,0.105016,0.282683,0.371499,0.289233,0.322935,0.274325,0.612168,0.125069,3.9976,0.26475,,-0.0335528,13.3237,-4.34682,77.8679,-0.0335528,0.32,-3.8822895735502243,1.5761727690696716,0.273688,999,,,,"19562"
"Gavin Sheets","CHW",75,315,286,68,43,13,1,11,34,37,24,0,68,3,2,0,6,0,0,0.236974,0.075673,0.217307,0.348231,0.299271,0.402247,0.306634,0.701518,0.165273,2.20775,0.271272,,-0.267187,35.279,-0.779168,98.8561,-0.267187,-1.68,-0.6731015145778656,-6.75054657459259,0.273126,488.8800048828125,,,,"19901"
"Yainer Diaz","HOU",18,72,68,17,12,3,0,2,8,8,3,0,14,0,0,0,2,0,0,0.253995,0.0461151,0.19898,0.231758,0.291598,0.383767,0.294473,0.675365,0.129773,3.05881,0.297492,,-0.0533593,7.40827,-0.878993,91.4225,-0.0533593,0.41,-0.7529096491634846,0.8897979855537415,0.256288,577.9600219726562,,,,"23003"
"Tyler Naquin",,96,413,377,89,55,19,2,13,47,47,29,2,109,4,2,1,6,5,2,0.236985,0.0704858,0.264276,0.266712,0.296514,0.405198,0.304568,0.701712,0.168213,4.71134,0.296331,,-0.0635352,45.5455,-1.69879,96.6546,-0.0635352,-5.02,-1.6441948115825653,-9.464444160461426,0.25167,676.5399780273438,,,,"13359"
"Mario Feliciano",,13,49,45,11,8,2,0,1,5,5,2,0,11,1,0,0,1,0,0,0.239078,0.0509579,0.231163,0.220442,0.285761,0.358216,0.282917,0.643977,0.119138,3.5683,0.296484,,-0.0251091,4.55457,-1.04291,83.9317,-0.0251091,0.84,-0.9102440122514963,1.7389567494392395,0.250409,999,,,,"20263"
"Conner Capel","OAK",83,341,310,68,45,15,2,6,32,31,25,1,75,2,3,1,5,6,2,0.220155,0.0746377,0.219131,0.340609,0.281473,0.34154,0.275175,0.623014,0.121386,4.66178,0.266829,,0.18313,29.5997,-9.35179,82.4382,0.18313,2.38,-6.548811435699463,-1.9081106185913086,0.249096,581.9199829101562,,,,"19983"
"Andy Ibáñez",,39,161,148,34,24,7,1,2,14,14,10,0,27,1,1,0,3,1,0,0.230733,0.0633193,0.165114,0.383488,0.284376,0.334415,0.273565,0.618791,0.103682,3.58407,0.265021,,-0.0712935,13.8057,-4.63303,77.3321,-0.0712935,0.78,-4.184585250914097,1.3722538352012634,0.242965,748.1900024414062,,,,"18819"
"Israel Pineda","WSN",19,75,69,15,10,3,0,2,7,8,4,0,20,1,0,0,1,0,0,0.222449,0.0598676,0.267684,0.22365,0.273871,0.356243,0.276279,0.630114,0.133794,2.74113,0.282071,,-0.0485092,6.54506,-1.98185,74.7413,-0.0485092,0.57,-2.236889898777008,2.0360493063926697,0.241872,999,,,,"22906"
"Evan White","SEA",53,226,206,46,30,8,1,8,24,25,17,0,60,2,1,0,4,2,1,0.225967,0.0734476,0.264024,0.278185,0.288705,0.382399,0.294151,0.671103,0.156431,3.69669,0.278512,,-0.0494682,23.0705,-2.80213,95.413,-0.0494682,0.41,-1.2173932790756226,-3.679506152868271,0.241096,735.6300048828125,,,,"20078"
"José Azocar","SDP",76,329,308,73,56,12,2,3,34,26,16,0,81,2,2,1,6,9,3,0.236784,0.0474649,0.246767,0.192347,0.276303,0.319656,0.263118,0.595959,0.0828716,5.68606,0.309378,,0.338912,25.4417,-12.1841,70.9943,0.338912,3.78,-10.750010192394257,1.9898765087127686,0.240551,749.9199829101562,,,,"18821"
"Tucupita Marcano","PIT",34,145,131,32,23,6,1,2,15,12,12,0,26,1,1,1,3,3,1,0.24078,0.0794981,0.177182,0.44868,0.303778,0.338259,0.285083,0.642038,0.0974791,4.74265,0.285127,,0.0473293,13.7689,-2.84573,81.7409,0.0473293,-0.11,-3.0351015850901604,0.41469134390354156,0.237243,999,,,,"22871"
"Carlos Santana","PIT",117,498,428,92,58,18,1,15,52,53,64,2,84,2,3,0,10,1,0,0.215053,0.127711,0.168,0.760187,0.317297,0.364908,0.303477,0.682205,0.149855,2.26279,0.232222,,-0.436976,54.4847,-2.47991,94.3133,-0.436976,0.18,-3.7284186482429504,-10.75364238023758,0.236156,421.9200134277344,,,,"2396"
"Dillon Dingler","DET",16,61,56,12,8,2,0,1,5,6,4,0,19,1,0,0,1,0,0,0.211765,0.0621141,0.311694,0.199279,0.272392,0.333249,0.268095,0.605641,0.121484,3.09342,0.29435,,-0.0473247,4.99246,-2.03183,73.4716,-0.0473247,0.87,-1.8811602927744389,2.1045678853988647,0.228504,999,,,,"sa3014528"
"Kyle Garlick",,41,173,158,36,21,8,0,7,19,21,11,0,53,2,1,0,2,0,0,0.225019,0.0647281,0.308408,0.209878,0.282937,0.408649,0.300777,0.691586,0.18363,2.65818,0.289578,,-0.110774,18.5619,-1.23296,96.6925,-0.110774,-0.67,-0.7550899833440781,-2.57744163274765,0.227934,749.6199951171875,,,,"18063"
"Isan Díaz","SFG",31,132,117,25,15,6,0,3,14,13,13,0,36,1,1,0,2,1,0,0.210208,0.0952413,0.276749,0.344144,0.291793,0.350626,0.28463,0.64242,0.140418,3.72629,0.272904,,-0.053055,12.4256,-2.62522,83.634,-0.053055,-0.28,-2.5558400079607964,0.2487523853778839,0.221913,746.9199829101562,,,,"17922"
"Yonny Hernandez","LAD",21,90,79,18,15,3,0,0,10,5,9,0,17,1,1,1,2,5,1,0.230748,0.0952228,0.187,0.509213,0.313914,0.287004,0.274627,0.600918,0.0562558,5.90843,0.287476,,0.306592,7.81934,-2.52222,76.7822,0.306592,0.21,-2.133057028055191,1.1822222024202347,0.219087,738,,,,"19432"
"Max Schrock","SDP",28,119,110,26,18,5,0,2,12,12,7,0,21,1,1,0,2,1,0,0.233361,0.0617696,0.176784,0.349407,0.286532,0.341029,0.277141,0.627562,0.107668,3.61503,0.269613,,-0.0283665,10.5277,-3.08158,80.5796,-0.0283665,0.34,-2.7138146832585335,0.7720987498760223,0.215822,999,,,,"17750"
"Ben Rortvedt","NYY",21,83,75,15,10,3,0,2,7,8,6,0,25,1,0,0,1,0,0,0.194963,0.0759165,0.303897,0.24981,0.264786,0.316564,0.25935,0.58135,0.121601,2.29318,0.262294,,-0.0616468,6.13729,-3.30451,66.8398,-0.0616468,0.93,-3.1428423784673214,2.5503703951835632,0.21341,749.3800048828125,,,,"20287"
"Jake Burger","CHW",36,151,138,32,21,6,1,5,16,17,10,0,40,2,1,0,3,0,0,0.234287,0.0634857,0.266243,0.23845,0.292403,0.396302,0.300472,0.688704,0.162015,2.8271,0.291252,,-0.124505,16.1346,-1.11063,94.5077,-0.124505,-0.63,-1.0566274672746658,-1.714656114578247,0.212434,604.8499755859375,,,,"22275"
"Johan Camargo",,24,105,96,22,16,4,0,2,10,10,8,0,22,1,1,0,2,0,0,0.234325,0.0751291,0.20505,0.366394,0.29538,0.346757,0.283849,0.642138,0.112432,2.25455,0.281507,,-0.0933632,9.85104,-2.16022,82.2667,-0.0933632,0.32,-2.2235461622476578,0.7961904406547546,0.210651,999,,,,"14950"
"Enmanuel Valdez","BOS",28,118,108,25,15,7,0,3,13,13,9,0,28,1,1,0,2,1,0,0.227867,0.0720322,0.240793,0.299145,0.287801,0.382004,0.292443,0.669805,0.154137,4.0981,0.27916,,-0.0393986,11.8991,-1.62513,83.7658,-0.0393986,0,-2.2000938691198826,0.43209874629974365,0.209157,999,,,,"sa917288"
"Gilberto Celestino","MIN",42,180,163,39,29,8,1,2,18,15,14,0,39,1,1,0,4,2,1,0.240599,0.0772629,0.218508,0.353594,0.303547,0.333524,0.283416,0.63707,0.0929246,4.10414,0.303309,,-0.00194602,16.8223,-3.76445,84.4408,-0.00194602,0.34,-3.1541984553914517,-0.6072934567928314,0.206008,749.9600219726562,,,,"20233"
"Ryan Kreidler","DET",104,430,388,83,55,17,2,9,42,37,33,0,125,5,3,1,6,8,2,0.213574,0.0766518,0.290956,0.263448,0.282297,0.336632,0.275075,0.618929,0.123058,4.7967,0.287886,,0.240889,37.3307,-11.8393,78.3974,0.240889,-3.37,-10.212405025959015,-1.5436909198760986,0.200984,716.8800048828125,,,,"25867"
"Trevor Larnach","MIN",62,263,234,53,34,11,1,7,28,27,25,1,81,3,1,0,5,0,0,0.224863,0.0932164,0.309328,0.301351,0.305257,0.365397,0.296557,0.670654,0.140534,2.41091,0.311019,,-0.228592,27.3323,-2.75599,93.7142,-0.228592,0.37,-2.089837461709976,-4.371426463127136,0.199904,576.8800048828125,,,,"21501"
"Gabriel Arias","CLE",34,145,133,32,22,6,0,3,15,15,9,0,38,1,1,0,3,1,0,0.243279,0.063921,0.262423,0.24358,0.297359,0.369022,0.293046,0.66638,0.125743,3.70581,0.315075,,-0.0676473,14.6388,-1.92046,89.6756,-0.0676473,-0.58,-1.7501420378684998,-0.9547795355319977,0.199377,717.9600219726562,,,,"22563"
"Cristian Pache","OAK",71,294,271,59,41,12,2,5,26,24,17,0,80,2,1,2,5,3,1,0.217197,0.0584816,0.270769,0.215983,0.26661,0.325179,0.261261,0.591789,0.107981,4.47634,0.287427,,0.0105933,22.2897,-11.3155,72.6192,0.0105933,0.49,-9.044653098098934,1.5856789350509644,0.197812,728.6500244140625,,,,"19948"
"Jonathan Villar",,32,140,127,30,21,5,1,3,16,13,11,0,37,1,1,0,3,5,1,0.234514,0.075229,0.265048,0.283832,0.296128,0.357189,0.288686,0.653317,0.122675,5.8088,0.304055,,0.341834,13.6727,-2.34234,85.6255,0.341834,-1.24,-1.9604592323303223,-0.7461728751659393,0.196504,724.8099975585938,,,,"10071"
"Iván Herrera","STL",11,45,40,9,7,2,0,1,5,4,4,0,10,1,0,0,1,0,0,0.235039,0.0829738,0.223262,0.371643,0.307333,0.352829,0.293575,0.660162,0.11779,2.94491,0.2883,,-0.0341885,4.53148,-0.573275,91.5103,-0.0341885,-0.02,-0.47452786564826965,0.8287654332816601,0.194618,748.0399780273438,,,,"20599"
"Yu Chang",,29,126,114,24,15,6,1,3,13,13,9,0,37,2,1,0,2,1,0,0.21359,0.073555,0.292478,0.251489,0.279875,0.356435,0.280873,0.63631,0.142845,4.05106,0.282663,,-0.0446793,11.5233,-2.89019,80.1999,-0.0446793,0.17,-2.8988278806209564,0.6175308376550674,0.193094,999,,,,"14773"
"Nick Solak","CIN",24,103,92,23,16,4,0,2,12,10,8,0,22,2,1,0,2,2,1,0.249583,0.0738216,0.215515,0.342536,0.317171,0.379342,0.307951,0.696514,0.129759,4.39747,0.301484,,0.00853955,11.5948,-0.146353,90.8493,0.00853955,-0.04,-1.0831086738035083,-0.5749794021248817,0.187988,639,,,,"19294"
"Jackie Bradley Jr.",,63,273,246,51,34,11,1,4,26,23,21,1,67,4,2,1,5,3,1,0.208981,0.0755444,0.244599,0.30885,0.278598,0.319642,0.266881,0.59824,0.110661,4.54088,0.266084,,0.0240559,21.9327,-9.29657,70.484,0.0240559,2.19,-9.194426104426384,2.051111117005348,0.187324,999,,,,"12984"
"Tim Locastro",,15,63,56,13,9,3,0,1,7,5,3,0,14,3,0,0,1,3,1,0.228117,0.0515678,0.217271,0.237344,0.300491,0.349435,0.29011,0.649927,0.121318,6.60584,0.27985,,0.273919,6.22398,-0.982778,86.6143,0.273919,0.18,-0.6908397376537323,0.41148146986961365,0.186979,999,,,,"15124"
"René Pinto","TBR",13,50,47,10,6,2,0,1,4,5,3,0,16,0,0,0,1,0,0,0.208972,0.054326,0.312019,0.174111,0.257606,0.332491,0.259484,0.590097,0.123519,2.66191,0.2855,,-0.0306418,3.74623,-2.00888,71.2074,-0.0306418,0.78,-1.6613704394549131,1.7830864191055298,0.180778,999,,,,"19859"
"Hanser Alberto",,58,252,238,59,43,11,1,3,23,23,8,0,38,3,2,2,5,2,1,0.24638,0.0308232,0.149137,0.206677,0.275567,0.343126,0.27074,0.618692,0.0967457,3.8659,0.27796,,-0.112078,21.0182,-7.80887,73.1638,-0.112078,0.42,-7.848865747451782,1.3150616586208344,0.179217,747.0800170898438,,,,"11902"
"Joey Meneses","WSN",141,590,544,136,90,25,1,20,60,70,37,4,139,3,4,1,13,0,0,0.249216,0.0635463,0.235377,0.269976,0.299266,0.407557,0.305804,0.706823,0.158341,1.95807,0.297366,,-0.509179,65.5941,-1.84599,94.9223,-0.509179,-0.96,-3.988611340522766,-14.116761147975922,0.178773,200.5,,,,"14366"
"Sam Huff","TEX",24,97,89,19,12,4,0,4,10,11,7,0,34,1,0,0,1,0,0,0.216666,0.068374,0.347461,0.196782,0.277033,0.383896,0.287695,0.660929,0.16723,2.61691,0.300407,,-0.0620231,9.39009,-1.69803,86.0084,-0.0620231,0.13,-1.5887936502695084,0.20407406240701675,0.178285,598,,,,"22209"
"Mike Moustakas",,83,357,320,68,42,15,1,11,36,39,30,1,84,4,2,0,5,1,0,0.213149,0.0831177,0.235837,0.352436,0.28669,0.368282,0.288332,0.654973,0.155133,2.93531,0.250987,,-0.171003,34.7651,-6.07314,85.3802,-0.171003,-0.4,-6.142032608389854,-3.8441015779972076,0.177253,737.1199951171875,,,,"4892"
"Brad Miller","TEX",79,336,298,65,40,12,1,12,37,37,32,1,97,2,2,0,5,3,1,0.218004,0.0967313,0.287454,0.33651,0.297094,0.384252,0.299563,0.681346,0.166248,4.04543,0.278481,,-0.101651,35.6998,-2.71661,94.3839,-0.101651,-2.01,-2.2249082401394844,-6.808726072311401,0.172922,684.8499755859375,,,,"12775"
"Oscar Colas","CHW",92,391,360,83,56,15,1,11,40,42,24,2,103,5,2,0,7,2,1,0.231985,0.0610851,0.264584,0.230872,0.286699,0.376201,0.289189,0.6629,0.144215,3.23429,0.29156,,-0.264392,38.302,-6.37884,86.545,-0.264392,0,-6.180719316005707,-4.598304748535156,0.172528,999,,,,"sa3018099"
"Mark Mathias","TEX",21,89,79,18,11,4,0,2,9,8,8,0,23,1,1,0,1,2,0,0.221269,0.0851595,0.26038,0.327059,0.2972,0.360521,0.290788,0.657721,0.139252,4.57093,0.281835,,0.0684192,8.85024,-1.34187,88.1912,0.0684192,0.2,-1.1160303056240082,-0.12407408654689789,0.167313,748,,,,"18032"
"Nick Maton","DET",21,90,80,17,11,4,0,2,9,9,8,0,25,1,1,0,1,1,0,0.212654,0.0924964,0.273706,0.33794,0.291052,0.345412,0.282921,0.636464,0.132758,4.01498,0.277582,,-0.0333432,8.38023,-1.91862,79.3278,-0.0333432,0.42,-2.1965385898947716,0.7646501660346985,0.167261,617,,,,"21635"
"Victor Reyes","CHW",36,151,140,35,25,7,1,3,16,14,8,0,32,1,1,0,3,2,1,0.251925,0.0548184,0.215059,0.2549,0.296862,0.365073,0.290842,0.661936,0.113148,5.04803,0.308974,,0.043573,14.9812,-2.26398,87.7118,0.043573,-0.25,-2.041892945766449,-1.1759259104728699,0.16555,738.6900024414062,,,,"15487"
"Yolbert Sanchez","CHW",37,158,146,37,29,7,0,1,15,12,8,0,26,1,1,2,4,2,1,0.253702,0.0511413,0.163793,0.312231,0.296047,0.326288,0.275167,0.622335,0.0725862,3.7892,0.299707,,-0.0576126,13.6995,-4.32955,76.6501,-0.0576126,0,-4.200536459684372,0.7613168358802795,0.165185,999,,,,"sa3011471"
"Tyler Heineman",,26,101,91,20,15,4,0,1,8,7,6,0,17,1,1,1,2,1,0,0.219027,0.0618761,0.166234,0.372222,0.276374,0.294922,0.255579,0.571297,0.0758953,3.46379,0.258606,,-0.0262536,7.19173,-4.33682,61.5745,-0.0262536,0.62,-4.527314597740769,2.62617290019989,0.155914,999,,,,"13897"
"JJ Bleday","MIA",81,342,301,61,36,14,2,10,35,35,37,0,93,3,2,0,4,2,1,0.204373,0.106615,0.271606,0.392535,0.293924,0.358377,0.289925,0.652301,0.154005,3.92713,0.258368,,-0.131489,33.7769,-5.39157,87.8796,-0.131489,-1.87,-4.955133736133575,-5.064444422721863,0.155889,618.5,,,,"26368"
"Ryan McKenna","BAL",18,76,67,15,10,3,0,1,8,7,6,0,23,1,0,0,1,1,0,0.226446,0.0855752,0.300124,0.285132,0.300981,0.348518,0.288523,0.649499,0.122072,4.81452,0.315705,,0.0466581,7.37718,-1.27524,86.8871,0.0466581,0.57,-1.0699092000722885,0.1407070755958557,0.155012,999,,,,"19928"
"Kevin Smith","OAK",36,147,134,27,17,6,1,3,13,13,9,0,45,1,1,1,2,3,1,0.202748,0.0639347,0.308933,0.206953,0.259099,0.329212,0.258927,0.588311,0.126464,4.82368,0.277882,,0.164346,10.8725,-5.93015,70.9719,0.164346,0.81,-4.635670363903046,1.4160605669021606,0.152441,747.6900024414062,,,,"20242"
"Terrin Vavra","BAL",16,69,61,15,10,3,0,1,7,6,7,0,14,1,0,0,1,1,0,0.243442,0.0966677,0.210424,0.459394,0.322134,0.351382,0.300174,0.673516,0.107941,4.44188,0.302231,,0.00459152,7.34298,-0.522856,95.109,0.00459152,0.1,-0.3740144670009613,-0.3713804706931114,0.15135,748.27001953125,,,,"24400"
"David Hensley","HOU",36,155,140,32,22,7,1,2,16,13,13,1,42,1,1,0,3,2,1,0.226936,0.0857893,0.273204,0.314012,0.294836,0.334903,0.279584,0.62974,0.107967,4.50739,0.306008,,-0.0172594,14.0126,-3.71293,80.9154,-0.0172594,0.42,-3.3463809434324503,-0.1860605776309967,0.146536,727.22998046875,,,,"25111"
"Matt Vierling","DET",73,312,286,69,47,14,2,6,35,30,20,1,66,3,2,0,5,7,2,0.242673,0.0643877,0.212355,0.303207,0.297393,0.369336,0.292664,0.666729,0.126664,5.46614,0.293005,,0.314721,31.4209,-4.22902,85.9877,0.314721,-1.36,-4.760895788669586,-4.314519047737122,0.146513,482.3500061035156,,,,"21558"
"Jordan Diaz","OAK",31,127,119,30,21,6,0,2,11,13,6,0,21,1,1,0,3,0,0,0.252176,0.047009,0.163449,0.287607,0.291464,0.361763,0.286214,0.653227,0.109587,2.39518,0.287173,,-0.0970633,12.1399,-2.37146,90.2286,-0.0970633,0.07,-1.4925037771463394,-1.1912233158946037,0.141822,645.72998046875,,,,"22650"
"Tyler Nevin","DET",39,161,145,33,23,7,0,3,15,15,13,0,36,2,1,0,3,0,0,0.228622,0.08032,0.221973,0.361845,0.296646,0.342002,0.284171,0.638649,0.11338,2.44941,0.280726,,-0.125029,15.1638,-3.27493,84.8164,-0.125029,-0.78,-2.8802249878644943,-0.9003703594207764,0.141301,999,,,,"17893"
"Derek Hill","WSN",26,108,99,21,15,4,1,2,11,8,7,0,34,1,1,1,2,3,1,0.215876,0.061217,0.314913,0.194393,0.270654,0.325662,0.264665,0.596316,0.109786,5.69768,0.305683,,0.200027,8.51979,-3.88299,66.8038,0.200027,1.74,-3.983368068933487,1.6826807670295238,0.140923,999,,,,"16947"
"Jake Marisnick",,29,126,115,25,15,5,1,3,14,12,7,0,40,2,1,1,2,3,1,0.21497,0.0570975,0.314836,0.181356,0.274501,0.361281,0.279658,0.635782,0.146311,5.38878,0.293353,,0.135219,11.4018,-3.01174,79.3567,0.135219,0.29,-2.840479239821434,0.021481454372406006,0.136637,999,,,,"11339"
"Brett Wisely","SFG",16,69,63,14,9,3,0,1,7,6,5,0,16,0,0,0,1,1,0,0.227335,0.0765407,0.23789,0.321748,0.289898,0.350752,0.282527,0.64065,0.123417,5.33607,0.285781,,0.0577642,6.4241,-1.49739,82.1966,0.0577642,0,-1.3751878403127193,0.34567901492118835,0.136194,999,,,,"sa1170003"
"George Valera","CLE",16,69,61,14,9,3,0,2,8,8,7,0,19,1,0,0,1,1,0,0.224789,0.0957518,0.269493,0.355304,0.304136,0.372298,0.298627,0.676435,0.14751,4.02447,0.288107,,-0.0320273,7.27646,-0.608883,93.6139,-0.0320273,0,-0.527596227824688,-0.3815937042236328,0.134721,999,,,,"sa3006872"
"Bobby Dalbec","BOS",47,202,181,40,23,8,1,8,24,25,16,0,66,3,1,0,3,1,0,0.220925,0.0786741,0.326651,0.240851,0.29237,0.409072,0.305933,0.701442,0.188147,4.06962,0.293603,,-0.106103,22.4599,-0.610934,93.2853,-0.106103,-0.47,-1.6306459605693817,-3.503108948469162,0.13444,542.1500244140625,,,,"19966"
"Brett Phillips","LAA",40,175,154,29,17,5,1,5,21,16,17,0,66,2,1,1,2,6,1,0.188103,0.0983957,0.374825,0.262511,0.274648,0.346763,0.275622,0.621412,0.158661,7.06721,0.280426,,0.564403,15.2746,-4.74412,76.5538,0.564403,0.71,-4.129667162895203,-0.31880658864974976,0.13379,750.6500244140625,,,,"14735"
"Donny Sands","DET",6,26,24,5,4,1,0,1,3,3,2,0,5,0,0,0,1,0,0,0.227635,0.0717983,0.212875,0.337279,0.286806,0.345545,0.279819,0.632351,0.11791,2.80532,0.273073,,-0.0183901,2.33097,-0.611559,77.2079,-0.0183901,0.61,-0.699826292693615,1.0729629695415497,0.129922,742.5800170898438,,,,"18603"
"Curtis Mead","TBR",8,35,32,8,5,2,0,1,4,4,2,0,7,0,0,0,1,0,0,0.25018,0.0632323,0.199677,0.316672,0.303858,0.382861,0.300643,0.686718,0.13268,3.86919,0.297125,,-0.0104784,3.69989,-0.249687,100.253,-0.0104784,0,-0.0006507374346256256,0.12345678359270096,0.128187,999,,,,"sa3008392"
"Zack Gelof","OAK",28,114,104,22,15,4,0,2,10,10,8,0,35,1,1,0,2,1,0,0.212386,0.0702795,0.311562,0.225572,0.27193,0.332846,0.26817,0.604776,0.12046,4.28565,0.2939,,0.0205618,9.23496,-3.74888,77.4951,0.0205618,0,-2.855030218139291,0.43209874629974365,0.124615,999,,,,"sa3017286"
"Justyn-Henry Malloy","DET",34,141,126,30,20,6,0,3,14,13,13,0,35,1,1,0,2,1,0,0.235871,0.0910532,0.245902,0.370283,0.310585,0.361712,0.298231,0.672297,0.12584,3.10638,0.299991,,-0.10103,14.8437,-1.29017,94.7385,-0.10103,0,-0.9364272207021713,-2.381291627883911,0.12262,999,,,,"sa3017073"
"Samad Taylor","KCR",19,81,73,16,11,4,0,2,9,8,7,0,22,1,1,0,1,3,1,0.223774,0.0806733,0.265548,0.303799,0.292874,0.355518,0.285133,0.648392,0.131744,5.5914,0.290291,,0.192081,7.69956,-1.58744,80.9619,0.192081,0,-1.5479067265987396,0.13327720761299133,0.122568,999,,,,"sa918192"
"Elehuris Montero","COL",39,167,153,38,23,9,1,5,19,20,11,0,43,2,1,0,3,0,0,0.248291,0.0638548,0.256101,0.249335,0.303981,0.41818,0.314185,0.722161,0.169889,3.05811,0.307297,,-0.12747,19.6431,0.587446,87.2272,-0.12747,-0.35,-2.600516512989998,-1.8415459096431732,0.121254,516.3800048828125,,,,"20543"
