Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Cam Gallagher","CLE",13,51,46,10,7,2,0,1,5,4,4,0,12,0,0,0,,0,0,0.214504,0.0785897,0.239859,0.32765,0.280597,0.318629,0.267871,0.599225,0.104125,2.27226,0.273374,-0.0523988,-0.103023,4.15127,-1.70327,71.898,-0.155422,0.0756793,-1.7745251506567001,1.075679287314415,0.130096,999,,,,"12981"
"Michael Busch","LAD",10,42,37,8,5,2,0,1,5,5,4,0,12,1,0,0,,0,0,0.22611,0.0866641,0.29567,0.293111,0.30321,0.398017,0.308325,0.701227,0.171907,3.07335,0.294451,-0.00374832,-0.0485247,4.75516,-0.0473923,99.8139,-0.052273,-0.298488,-0.06135243643075228,-0.14848819375038147,0.126338,999,,,,"sa3011540"
"Jordan Groshans","MIA",11,49,44,11,8,2,0,1,5,4,4,0,9,0,0,0,,0,0,0.253945,0.0915615,0.191401,0.478376,0.324109,0.345416,0.299362,0.669525,0.0914704,2.40648,0.308274,0,-0.0613238,5.19876,-0.404215,94.3262,-0.0613238,-0.23844,-0.3843355104327202,-0.06344036757946014,0.126084,737.6300048828125,,,,"23794"
"Jason Delay","PIT",26,102,94,20,13,5,0,1,9,8,5,0,28,1,1,1,,1,0,0.208107,0.0534903,0.276047,0.193772,0.258266,0.310718,0.252621,0.568983,0.10261,3.66919,0.278516,-0.0372878,-0.130866,7.06195,-4.64713,59.5367,-0.168153,-0.137749,-4.982165515422821,1.8622510880231857,0.122264,999,,,,"19806"
"Justin Dirden","HOU",13,56,50,11,7,3,0,2,6,8,4,0,17,1,0,0,,1,0,0.228421,0.071962,0.307833,0.233769,0.296669,0.399269,0.304546,0.695938,0.170848,5.245,0.309221,-0.00495921,-0.0355233,6.17209,-0.231316,98.5302,-0.0404825,-0.420632,-0.13310527801513672,-0.5206315815448761,0.118632,999,,,,"sa3014986"
"Corey Julks","HOU",28,119,108,25,16,5,1,4,15,15,9,1,30,1,1,0,,2,1,0.23412,0.0748641,0.251694,0.297441,0.298845,0.391234,0.301223,0.690078,0.157113,5.15814,0.289279,-0.0226087,0.0200123,12.8015,-0.805712,96.1841,-0.00259637,-1.62415,-0.5135850773658603,-2.1991538405418396,0.113126,999,,,,"sa913274"
"Richie Palacios","CLE",10,42,37,9,6,2,0,0,5,4,4,0,8,1,0,0,,1,0,0.244407,0.0927338,0.201293,0.46069,0.322544,0.358386,0.302337,0.68093,0.113979,5.76981,0.301775,-0.003815,0.0513187,4.55535,-0.247202,96.2305,0.0475037,0.0895204,-0.13065281510353088,-0.1604795902967453,0.109886,750.9199829101562,,,,"24589"
"Pavin Smith","ARI",18,77,69,17,12,3,0,2,9,8,7,0,16,0,1,0,,0,0,0.250779,0.087634,0.203752,0.430101,0.319546,0.396395,0.314143,0.715941,0.145615,3.3002,0.295349,-0.0499059,-0.0869094,9.07364,0.268959,100.326,-0.136815,-0.0248553,-0.10761560685932636,-1.4498552158474922,0.108483,744.3300170898438,,,,"19892"
"Danny Mendick","NYM",10,42,38,9,6,1,0,1,5,4,3,0,10,0,0,0,,1,0,0.228595,0.079636,0.228782,0.348087,0.295942,0.339006,0.283075,0.634947,0.11041,4.23922,0.283331,0.00380649,-0.0392498,3.91265,-0.889896,86.7859,-0.0354433,0.0949901,-0.6802565418183804,0.29499009996652603,0.107919,750.9000244140625,,,,"18889"
"Kody Clemens","PHI",19,84,77,17,10,3,1,3,10,11,6,0,22,0,1,0,,1,0,0.220469,0.0662707,0.26428,0.25076,0.274644,0.398755,0.291791,0.6734,0.178286,5.13681,0.266087,0.0017226,-0.0126769,8.40694,-1.19816,85.3853,-0.0109544,0.473179,-1.43727455008775,-0.3768214285373688,0.106267,747.2899780273438,,,,"20572"
"Joey Ortiz","BAL",6,28,26,6,4,1,0,1,3,3,2,0,5,0,0,0,,0,0,0.242373,0.0652923,0.185835,0.351346,0.297719,0.368866,0.292903,0.666585,0.126493,4.27078,0.281626,-0.00105062,-0.00983628,2.82704,-0.374661,89.9733,-0.0108869,0.140754,-0.3268117615953088,0.44075411558151245,0.1056,999,,,,"sa3009889"
"Jake Burger","CHW",24,105,96,22,14,4,1,4,11,13,7,0,29,1,1,0,,0,0,0.231842,0.0638678,0.277621,0.230054,0.289874,0.40279,0.30173,0.692664,0.170948,3.20815,0.289677,-0.0145138,-0.142137,11.3378,-0.668611,95.3938,-0.156651,-0.0684261,-0.7009015828371048,-1.6434261351823807,0.10499,590.6300048828125,,,,"22275"
"Ryan McKenna","BAL",23,98,87,19,12,4,0,2,11,10,9,0,31,1,1,1,,2,1,0.212995,0.0889446,0.315153,0.282227,0.289255,0.342436,0.280594,0.631692,0.129441,4.63707,0.29862,0.0885653,-0.117361,8.93636,-2.26959,81.2837,-0.0287954,0.615141,-2.0928109865635633,-0.03485935926437378,0.104329,999,,,,"19928"
"Ben Rortvedt","NYY",8,32,29,6,4,1,0,1,3,3,2,0,10,0,0,0,,0,0,0.199655,0.0751481,0.311677,0.241109,0.269794,0.333616,0.267956,0.60341,0.133961,2.37963,0.268069,0.000591138,-0.0486272,2.5967,-1.06238,72.9012,-0.0480361,0.205569,-1.0238495729863644,0.8305688947439194,0.10218,749.7899780273438,,,,"20287"
"Peyton Burdick","MIA",15,63,55,11,7,3,0,2,8,7,6,0,20,1,0,0,,1,0,0.20863,0.0990111,0.316171,0.313157,0.300395,0.368282,0.29679,0.668678,0.159653,5.27963,0.286572,-0.0149799,-0.026076,6.55538,-0.648448,92.5673,-0.0410559,-0.195034,-0.5850997194647789,-0.5700338929891586,0.10127,999,,,,"25459"
"Riley Adams","WSN",50,198,174,37,21,9,1,6,21,23,18,0,63,5,1,1,,1,1,0.211024,0.0883753,0.319986,0.276185,0.299811,0.372479,0.298454,0.672289,0.161454,2.91254,0.289818,-0.0826586,-0.284607,20.9066,-1.77975,89.8946,-0.367266,-2.00284,-2.6966453790664673,1.872164011001587,0.101103,746.5,,,,"19864"
"Jonathan Villar",,18,77,70,17,12,3,0,2,9,8,6,0,20,0,0,0,,3,1,0.235161,0.07367,0.259159,0.284265,0.294344,0.364266,0.29004,0.658611,0.129105,5.72218,0.299987,0.0751499,0.191831,7.59922,-1.20546,86.5601,0.266981,-0.929029,-0.9164651036262512,-0.6540293991565704,0.0998595,745.3900146484375,,,,"10071"
"Jared Triolo","PIT",8,35,32,8,5,2,0,0,4,3,3,0,7,0,0,0,,1,0,0.243261,0.0831287,0.207072,0.401448,0.30931,0.356422,0.294488,0.665732,0.11316,4.83332,0.298703,-0.00320769,0.0114127,3.57788,-0.424241,88.1645,0.00820498,0.118899,-0.4730773735791445,0.24389908462762833,0.0995789,999,,,,"sa3010272"
"Yonny Hernandez","LAD",10,42,36,8,6,1,0,0,5,3,5,0,8,1,0,0,,2,1,0.222772,0.107257,0.185416,0.578466,0.320492,0.284701,0.279335,0.605193,0.0619287,6.42712,0.277633,0.00760212,0.113316,3.78785,-1.0147,79.9909,0.120918,0.0895825,-0.8554718717932701,0.3895825073122978,0.0994534,750.4299926757812,,,,"19432"
"Mark Vientos","NYM",11,49,44,10,6,2,0,2,6,7,4,0,15,0,0,0,,0,0,0.229355,0.0811312,0.3133,0.258956,0.296394,0.419924,0.310623,0.716318,0.190569,2.88783,0.296874,-0.0032883,-0.0854034,5.63714,0.034163,105.623,-0.0886917,0.0747423,0.23140152543783188,-0.9502576589584351,0.0976212,736.6099853515625,,,,"22184"
"Eddie Rosario","ATL",107,462,427,105,69,20,1,15,52,58,27,1,92,1,4,2,,6,2,0.245703,0.0592471,0.199523,0.296943,0.290322,0.400406,0.299819,0.690727,0.154702,4.32482,0.278626,-0.0352963,0.105156,49.1846,-3.64349,89.8781,0.0698594,-3.80513,-5.363292776048183,-9.255131959915161,0.0971897,443.95001220703125,,,,"12155"
"Braden Shewmake","ATL",15,63,59,14,9,3,0,1,7,7,3,0,14,0,0,0,,1,0,0.232909,0.0538642,0.221382,0.243309,0.278249,0.362288,0.280787,0.640537,0.129379,4.92439,0.280056,-0.00578387,0.00461903,5.75443,-1.44939,76.8643,-0.00116484,-0.177577,-1.6946036064764485,0.49742309749126434,0.0968556,999,,,,"sa3010332"
"Brett Wisely","SFG",6,28,25,6,4,1,0,1,3,3,2,0,7,0,0,0,,1,0,0.238596,0.0805521,0.235606,0.341894,0.303948,0.365969,0.295857,0.669917,0.127373,5.74854,0.299351,-0.00105492,-0.000488528,2.89276,-0.308941,91.3033,-0.00154344,0.06075,-0.2844596019713208,0.2607499994337559,0.096424,999,,,,"sa1170003"
"Ehire Adrianza","ATL",23,98,87,20,14,4,0,1,11,10,8,0,21,1,1,1,,1,0,0.234568,0.0861042,0.215265,0.399991,0.308768,0.340844,0.290299,0.649612,0.106276,3.99674,0.290704,-0.023104,-0.122866,9.69195,-1.514,83.3688,-0.14597,-0.702402,-2.0395987033843994,-0.3524024784564972,0.0950455,750.6300048828125,,,,"8418"
"Lenyn Sosa","CHW",8,35,33,8,6,1,0,1,4,4,2,0,7,0,0,0,,0,0,0.246582,0.0469637,0.200017,0.234798,0.287398,0.38121,0.29218,0.668608,0.134628,3.09027,0.284838,0.00106045,-0.0654436,3.51371,-0.488414,88.6516,-0.0643832,0.0632143,-0.5113434568047523,0.2882142961025238,0.0936175,747.2000122070312,,,,"22896"
"Dalton Guthrie","PHI",24,105,96,23,15,5,0,2,12,11,6,0,24,2,1,1,,2,1,0.236072,0.0557726,0.231881,0.240522,0.290128,0.360285,0.286857,0.650413,0.124213,5.20894,0.293406,-0.0196821,0.0134066,10.0971,-1.90928,82.0115,-0.00627555,0.160147,-2.200753588229418,-0.4648529440164566,0.0910463,999,,,,"21293"
"Israel Pineda","WSN",10,38,36,8,5,2,0,1,4,4,2,0,11,0,0,0,,0,0,0.211101,0.0585459,0.274838,0.213019,0.261586,0.355489,0.270671,0.617075,0.144388,2.92278,0.264785,0,-0.0357541,3.19886,-1.19204,70.897,-0.0357541,0.173954,-1.3341760374605656,0.9239538162946701,0.08901,999,,,,"22906"
"Sam Hilliard","ATL",13,56,50,10,6,2,0,2,7,7,5,0,19,0,0,0,,1,0,0.20557,0.0930614,0.331205,0.280979,0.283482,0.376371,0.28942,0.659853,0.170801,5.61348,0.278736,0.01644,0.0511126,5.49916,-0.904245,82.7679,0.0675526,0.416926,-1.0536213517189026,0.016926229000091553,0.0889776,699.6699829101562,,,,"17954"
"Isan Díaz","SFG",10,42,37,8,5,2,0,1,5,5,4,0,11,0,0,0,,0,0,0.222184,0.0973496,0.271521,0.358535,0.304839,0.378035,0.300394,0.682875,0.155851,4.01165,0.283542,-0.022633,-0.0609943,4.49051,-0.312044,94.4053,-0.0836273,-0.418043,-0.3566335141658783,-0.2180434912443161,0.0880311,747.0700073242188,,,,"17922"
"Jo Adell","LAA",16,70,64,15,8,3,0,3,8,9,4,0,23,1,0,0,,1,0,0.226205,0.0606419,0.330891,0.183268,0.280994,0.415709,0.302569,0.696703,0.189503,4.63727,0.303384,0.00223824,-0.0352187,7.60514,-0.399114,94.7188,-0.0329804,-0.19925,-0.4489809423685074,-0.9492499977350235,0.0872814,546.5599975585938,,,,"20220"
"Tres Barrera","STL",10,38,35,7,5,1,0,1,3,4,3,0,9,0,0,0,,0,0,0.216988,0.0763811,0.227453,0.33581,0.285417,0.323064,0.27136,0.608481,0.106076,2.68661,0.268536,-0.00413306,-0.0575452,3.2199,-1.171,76.3153,-0.0616783,-0.208982,-1.118364792317152,0.5410184562206268,0.0842395,999,,,,"19977"
"Iván Herrera","STL",6,26,23,5,4,1,0,1,3,3,2,0,6,0,0,0,,0,0,0.222212,0.0947332,0.229001,0.41368,0.303589,0.341371,0.288587,0.644959,0.119159,3.82664,0.272931,-0.00114075,-0.0196326,2.49695,-0.430324,88.0943,-0.0207733,-0.203963,-0.37488564290106297,0.2960369884967804,0.0840487,749.1500244140625,,,,"20599"
"P.J. Higgins","ARI",6,26,23,5,4,1,0,0,2,3,2,0,6,0,0,0,,0,0,0.236219,0.0917823,0.243952,0.376232,0.312514,0.349873,0.295485,0.662387,0.113654,2.87058,0.304369,-0.0194162,-0.0321636,2.63724,-0.290032,87.5688,-0.0515797,0.0163881,-0.42132358625531197,0.5163880605250597,0.0835019,733.989990234375,,,,"18433"
"Adam Haseley","CHW",13,56,51,12,8,2,0,1,6,6,4,0,11,1,0,0,,1,0,0.232733,0.0625605,0.203446,0.307505,0.289399,0.363591,0.28753,0.652989,0.130858,4.95266,0.271947,0.0170452,0.0343372,5.41505,-0.988356,85.3685,0.0513824,0.0759615,-0.8706480041146278,-0.12403848022222519,0.082834,999,,,,"19878"
"Jordan Diaz","OAK",6,28,26,7,5,1,0,1,3,3,1,0,5,0,0,0,,0,0,0.255511,0.0425725,0.170054,0.250346,0.291328,0.386,0.295538,0.677329,0.130489,2.25218,0.289227,0.000523478,-0.0336268,2.88566,-0.316043,96.8047,-0.0331033,-0.0815,-0.1337817683815956,0.01850000023841858,0.0815321,692.5,,,,"22650"
"Willie MacIver","COL",10,38,35,8,5,2,0,1,4,4,3,0,11,1,0,0,,1,0,0.221251,0.0660832,0.278957,0.236893,0.281857,0.355403,0.281693,0.63726,0.134152,3.63885,0.287014,-0.00525114,-0.00245444,3.5351,-0.8558,65.0106,-0.00770558,0.300619,-1.568748009391129,1.0506185591220856,0.081251,999,,,,"sa3007828"
"Zack Short","DET",10,42,36,7,4,2,0,1,4,4,5,0,12,0,0,0,,0,0,0.198516,0.11763,0.293657,0.400569,0.300122,0.322835,0.281026,0.622957,0.124319,3.69181,0.270521,-0.00375969,-0.0392083,3.84429,-0.958264,82.5895,-0.042968,0.0455992,-0.8658307120203972,0.29559917375445366,0.0805821,999,,,,"19562"
"Yohel Pozo","OAK",5,19,18,5,3,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.255048,0.0324567,0.136716,0.237402,0.282696,0.3864,0.290505,0.669095,0.131352,2.76175,0.274959,-0.00563462,-0.0203497,1.90197,-0.293478,93.2518,-0.0259843,-0.0502213,-0.17178424075245857,0.324778713285923,0.0793664,999,,,,"18848"
"David Dahl","SDP",31,133,122,28,18,6,1,3,15,14,8,0,35,1,1,1,,1,0,0.233226,0.063858,0.261259,0.244424,0.284986,0.368987,0.286642,0.653973,0.135761,4.45155,0.297768,-0.020563,-0.0388009,12.7669,-2.4412,87.066,-0.0593638,-0.264872,-2.0579935163259506,-1.6898724138736725,0.0763264,738.1799926757812,,,,"13744"
"David Bote","CHC",8,35,31,7,5,1,0,1,4,4,3,0,10,1,0,0,,0,0,0.224797,0.0769393,0.272926,0.281906,0.296741,0.366377,0.292948,0.663118,0.141581,3.83454,0.289112,0.00536818,-0.0148498,3.53506,-0.467066,87.9715,-0.00948158,-0.0936765,-0.49861210212111473,0.03132352977991104,0.0745782,748.9400024414062,,,,"14593"
"Austin Allen","MIA",5,19,18,4,3,1,0,1,2,2,1,0,5,0,0,0,,0,0,0.229768,0.0568689,0.268176,0.212058,0.280683,0.380956,0.28884,0.661639,0.151188,2.11748,0.28863,-0.010204,-0.0276094,1.87657,-0.318879,87.1316,-0.0378134,-0.0134265,-0.3248737268149853,0.36157351918518543,0.0730427,999,,,,"18083"
"Jake Lamb","LAA",16,70,61,13,8,2,0,2,8,8,7,0,22,1,0,0,,0,0,0.212558,0.106857,0.30887,0.345963,0.306556,0.378108,0.304068,0.684664,0.16555,2.85084,0.282136,-0.0205805,-0.105028,7.6885,-0.31575,95.7772,-0.125608,0.0211036,-0.458245113492012,-1.0788964182138443,0.0726963,999,,,,"13329"
"Nick Solak","CIN",6,28,25,6,4,1,0,1,3,3,2,0,6,1,0,0,,0,0,0.259079,0.0798158,0.21595,0.369604,0.330919,0.412044,0.326923,0.742962,0.152965,4.08816,0.308073,0.0152284,-0.0131712,3.5838,0.382096,103.821,0.00205714,-0.109683,0.12635783990845084,-0.4096829369664192,0.0691653,732.7100219726562,,,,"19294"
"Enmanuel Valdez","BOS",5,21,19,5,3,1,0,1,2,3,2,0,5,0,0,0,,0,0,0.24206,0.0731304,0.239133,0.305815,0.30179,0.415929,0.31184,0.717719,0.173869,3.8366,0.29159,-0.00103827,-0.0148633,2.43622,0.0349451,97.4555,-0.0159016,-0.029877,-0.07603175193071365,0.04512295313179493,0.0669819,999,,,,"sa917288"
"Johan Camargo","KCR",5,21,19,5,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.253107,0.0783711,0.194912,0.402086,0.314144,0.381537,0.306085,0.69568,0.12843,2.61764,0.299205,-0.00468853,-0.0304226,2.3402,-0.0610734,95.7471,-0.0351111,-0.027,-0.13561169803142548,0.09800000116229057,0.0662781,999,,,,"14950"
"Maikel Garcia","KCR",5,21,19,5,3,1,0,0,2,2,2,0,4,0,0,0,,1,0,0.250712,0.0724589,0.195999,0.36969,0.30572,0.353265,0.290914,0.658985,0.102552,5.62222,0.304772,-0.00051944,0.0294304,2.08709,-0.314181,85.0364,0.028911,0.061075,-0.3246971685439348,0.28607499971985817,0.066172,554.3300170898438,,,,"22715"
"Tim Locastro","NYM",10,42,37,8,6,2,0,1,5,4,2,0,9,2,0,0,,2,1,0.223501,0.0552237,0.21797,0.253354,0.299364,0.340799,0.286918,0.640163,0.117298,7.18207,0.276076,0.0125545,0.149556,4.04086,-0.761696,89.4131,0.162111,-0.179688,-0.3545016199350357,-0.4296875,0.0660331,742.6199951171875,,,,"15124"
"Edwin Ríos","CHC",37,161,145,31,18,7,0,6,18,19,12,0,55,3,1,1,,0,0,0.217387,0.074301,0.340856,0.217983,0.286299,0.404406,0.30053,0.690706,0.187019,2.97097,0.29519,-0.0616525,-0.21862,17.231,-1.17878,93.1557,-0.280273,-0.00990287,-1.5605457425117493,-3.234903009608388,0.0652474,656.5599975585938,,,,"18316"
"Korey Lee","HOU",8,32,29,6,4,1,0,1,4,4,2,0,9,0,0,0,,0,0,0.21452,0.0626159,0.284532,0.220066,0.270049,0.370179,0.280154,0.640228,0.155659,5.02775,0.271022,-0.00114738,0.0174306,2.90679,-0.752293,81.3094,0.0162833,-0.177936,-0.6567562390118837,0.4470643103122711,0.0647027,702.6699829101562,,,,"25543"
"Parker Meadows","DET",29,126,114,26,17,5,1,3,13,13,9,0,29,1,1,1,,2,1,0.226405,0.0696542,0.229903,0.302972,0.285815,0.357017,0.28281,0.642832,0.130612,4.99761,0.27601,0,-0.0798764,11.7114,-2.69625,83.8487,-0.0798764,0.0117581,-2.3699250295758247,-1.0382418874651194,0.0635178,999,,,,"sa3007943"
"Matt Wallner","MIN",18,77,67,14,8,3,0,2,8,10,8,1,28,1,0,0,,1,0,0.214668,0.10131,0.359996,0.28142,0.307204,0.383639,0.30339,0.690843,0.168971,4.05482,0.32017,-0.00619511,-0.0725121,8.41591,-0.388771,98.5356,-0.0787072,-0.122647,-0.2055940255522728,-1.6476475447416306,0.062916,746.27001953125,,,,"26466"
"Brett Sullivan","SDP",5,19,18,4,3,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.229234,0.0677663,0.16384,0.413612,0.28474,0.349526,0.278624,0.634266,0.120293,4.28806,0.259019,-0.00504289,-0.0133668,1.72075,-0.474701,81.584,-0.0184097,0.00476471,-0.4292210787534714,0.37976470589637756,0.0626336,999,,,,"sa857232"
"Travis Jankowski","TEX",11,49,42,10,8,1,0,0,6,3,6,0,11,0,0,0,,2,0,0.228175,0.119782,0.217815,0.549923,0.325382,0.294847,0.282554,0.620228,0.0666715,5.73526,0.296126,-0.0150464,0.120153,4.54447,-1.0585,82.3733,0.105107,0.108193,-0.8668226525187492,-0.11680682748556137,0.0605859,999,,,,"13768"
"Lewin Díaz","BAL",6,28,26,6,3,1,0,1,3,4,2,0,7,0,0,0,,0,0,0.22881,0.0607798,0.243577,0.24953,0.281745,0.430986,0.307327,0.712732,0.202177,2.90297,0.258251,-0.012576,-0.0246371,3.1479,-0.0538029,100.157,-0.0372131,0.202686,-0.032279851380735636,-0.29731395840644836,0.0590301,749.2899780273438,,,,"18365"
"Estevan Florial","NYY",6,28,25,5,3,1,0,1,3,3,2,0,9,0,0,0,,1,0,0.212764,0.0879809,0.332081,0.264939,0.286192,0.351642,0.281793,0.637833,0.138877,5.54438,0.3034,-0.00317369,0.0209172,2.5799,-0.621796,82.6697,0.0177435,0.0753668,-0.528304735198617,0.17536678910255432,0.056579,749.3800048828125,,,,"19151"
"Nathan Lukes","TOR",15,63,57,14,10,3,0,1,7,7,4,0,12,1,0,0,,1,0,0.242294,0.0675335,0.194638,0.346969,0.30062,0.35277,0.288125,0.653389,0.110476,4.34514,0.290776,-0.0139817,0.0234935,6.12171,-1.08212,87.0028,0.00951181,-0.19575,-0.911905906163156,-0.5707499980926514,0.055008,999,,,,"sa875215"
"Brenton Doyle","COL",6,28,26,7,4,1,0,1,3,4,1,0,9,0,0,0,,1,0,0.252916,0.044921,0.308656,0.145537,0.291202,0.413861,0.305811,0.705063,0.160945,5.78183,0.339925,-0.00210537,0.0285463,3.11417,-0.0875285,81.502,0.0264409,0.0276923,-0.5753270722925663,0.1276923082768917,0.0519134,999,,,,"sa3009965"
"Rafael Marchan","PHI",6,26,23,5,4,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.226662,0.067974,0.146349,0.464466,0.290182,0.317104,0.272344,0.607287,0.0904423,2.73494,0.256647,-0.00172905,-0.0315083,2.16662,-0.760653,72.0881,-0.0332374,0.100094,-0.8634247183799744,0.6000938192009926,0.0505987,999,,,,"21646"
"Victor Reyes","CHW",5,21,20,5,3,1,0,0,2,2,1,0,5,0,0,0,,0,0,0.25411,0.0488131,0.221739,0.220138,0.295297,0.385926,0.297527,0.681224,0.131817,4.99535,0.309254,0.00364664,-0.0129415,2.19742,-0.203852,92.4261,-0.00929486,-0.00387838,-0.18827486969530582,-0.028878377750515938,0.0474269,744.739990234375,,,,"15487"
"Brandon Dixon","SDP",5,21,19,5,3,1,0,1,2,3,1,0,6,0,0,0,,0,0,0.234724,0.0661636,0.294535,0.224638,0.289845,0.428992,0.309276,0.718837,0.194268,4.83622,0.294501,-0.00687607,0.00499824,2.39344,-0.00783205,102.543,-0.00187783,-0.106399,0.06016926025040448,-0.33139873296022415,0.0457069,749.6099853515625,,,,"15214"
"Odúbel Herrera",,5,21,19,5,3,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.251241,0.0588183,0.187507,0.313685,0.300452,0.396427,0.304418,0.696879,0.145186,4.74783,0.287907,-0.00524545,0.0175083,2.31239,-0.0888825,96.5489,0.0122628,0.0288511,-0.07061569858342409,-0.1961489301174879,0.0441968,999,,,,"11476"
"Andre Lipcius","DET",3,14,12,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.236659,0.0992536,0.19794,0.501433,0.315021,0.355072,0.298388,0.670093,0.118413,3.82695,0.284118,-0.00102551,-0.00853573,1.47453,-0.126322,94.8465,-0.00956124,0.0104516,-0.09074977692216635,0.06045161373913288,0.0436369,999,,,,"sa3010401"
"Matt Reynolds","CIN",8,35,31,7,5,2,0,1,3,3,4,0,10,0,0,0,,0,0,0.235071,0.100829,0.279917,0.36021,0.316178,0.348632,0.296978,0.66481,0.113561,4.47916,0.324321,-0.0150904,-0.00365049,3.64711,-0.355017,83.3451,-0.0187409,-0.297281,-0.6960012745112181,-0.07228122651576996,0.0429749,749.8599853515625,,,,"13788"
"Ceddanne Rafaela","BOS",3,14,13,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.249197,0.0396941,0.232448,0.170765,0.286057,0.413193,0.302478,0.699251,0.163996,6.57955,0.301469,-0.000513279,0.0112718,1.52002,-0.0808335,90.8458,0.0107585,0.039479,-0.13345854822546244,0.0894789919257164,0.0422004,999,,,,"sa3005581"
"Liover Peguero","PIT",6,28,26,6,4,1,0,0,3,2,1,0,6,0,0,0,,1,0,0.238094,0.0501651,0.217624,0.230513,0.280479,0.345809,0.27478,0.626289,0.107716,5.59876,0.29404,-0.00105184,0.0244406,2.42391,-0.777789,74.6885,0.0233888,-0.0408403,-0.800033813342452,0.2591596767306328,0.0421236,749.8200073242188,,,,"24273"
"Nelson Velázquez","CHC",16,70,64,14,8,3,0,2,8,8,5,0,23,1,0,0,,2,1,0.221064,0.0737635,0.335165,0.220081,0.283797,0.391686,0.294119,0.675484,0.170622,5.53038,0.305599,0.00728,0.0409664,7.13524,-0.869009,88.7723,0.0482464,-0.741412,-0.8648917935788631,-1.0914117991924286,0.0418787,739.52001953125,,,,"23359"
"Andrew Velazquez","LAA",8,35,32,7,4,1,0,1,4,3,2,0,11,0,0,0,,2,0,0.211336,0.0653028,0.318728,0.204886,0.267271,0.338441,0.2675,0.605712,0.127104,6.56153,0.295729,0.00798214,0.165132,2.82746,-1.17467,69.9607,0.173114,-0.0347458,-1.009995624423027,0.29025426134467125,0.041475,747.4500122070312,,,,"14196"
"Otto Lopez","TOR",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.255816,0.0706519,0.181179,0.389956,0.314528,0.351572,0.294527,0.6661,0.0957561,5.41473,0.307797,0.000514087,-0.011902,1.43158,-0.169269,91.5224,-0.011388,0.0362143,-0.14494561776518822,0.08621428534388542,0.0406515,745.9500122070312,,,,"19608"
"Anthony Bemboom","BAL",5,19,17,4,2,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.205893,0.0811048,0.259272,0.312817,0.27676,0.322317,0.267766,0.599076,0.116423,2.92976,0.261216,-0.0148434,-0.0314642,1.55513,-0.64032,72.2275,-0.0463075,0.00809578,-0.6463514752686024,0.3830957831814885,0.0399955,999,,,,"13854"
"Eguy Rosario","SDP",3,14,13,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.233586,0.0780559,0.23029,0.338946,0.29972,0.374089,0.296393,0.673809,0.140503,5.11522,0.285559,0,-0.0118597,1.45234,-0.148513,93.7337,-0.0118597,-0.0363846,-0.1137867271900177,0.013615384697914124,0.0389391,750.7899780273438,,,,"19964"
"Pedro Severino","SDP",10,38,35,8,6,1,0,1,4,4,3,0,10,0,0,0,,0,0,0.22702,0.0796991,0.248259,0.321032,0.292722,0.34467,0.283216,0.637392,0.11765,2.69859,0.285819,-0.052353,-0.0326604,3.58157,-0.809331,84.7236,-0.0850134,-0.550699,-0.7665656432509422,0.1993013620376587,0.0389109,749.489990234375,,,,"14523"
"Mike Tauchman","CHC",3,14,12,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.220422,0.108153,0.276278,0.391464,0.311412,0.352464,0.296007,0.663875,0.132041,5.05103,0.29553,0,-0.00972162,1.44805,-0.152804,90.0632,-0.00972162,0.218786,-0.17135096993297338,0.06878569722175598,0.0386877,999,,,,"15274"
"Tyler Wade","OAK",3,14,12,3,2,1,0,0,2,1,1,0,3,0,0,0,,1,0,0.228625,0.0865834,0.227854,0.379995,0.301997,0.32284,0.279957,0.624837,0.0942152,6.3698,0.292591,0.0117802,0.0389139,1.26953,-0.331318,85.8046,0.050694,-0.0205231,-0.1729421429336071,0.07947692461311817,0.0370046,750.5700073242188,,,,"15730"
"Cristian Pache","OAK",8,35,32,7,5,2,0,1,3,3,2,0,9,0,0,0,,0,0,0.219399,0.0603147,0.267076,0.225833,0.270085,0.349,0.272359,0.619085,0.129601,4.22793,0.283435,-0.00476801,-0.067509,2.96258,-1.03955,80.4409,-0.072277,-0.0556563,-0.8426193743944168,0.06934374943375587,0.0358541,708.1300048828125,,,,"19948"
