Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jovani Moran","MIN",3,2,,3.57527,56,0,0,9,56,240,44,24,22,5,29,,2,72,11.6115,4.70524,2.46778,0.848957,0.301241,0.12207,0.17917120456695557,0.209812,1.3025,0.293937,0.744341,,,3.45833,0.273182,0.24047,740.7999877929688,,,,"20422"
"Brooks Raley","NYM",3,2,,3.67913,62,0,3,14,62,262,54,27,25,7,21,,5,67,9.74131,3.076,3.16687,1.03426,0.256557,0.0810129,0.17554455250501633,0.228111,1.20951,0.288799,0.736275,,,3.68609,0.272773,0.361381,646.4299926757812,,,,"10061"
"Adrian Morejon","SDP",2,2,,3.89979,23,3,0,1,35,149,32,17,15,5,12,,1,36,9.18954,3.0266,3.03626,1.19305,0.243286,0.0801268,0.16315871477127075,0.234746,1.23292,0.286603,0.72651,,,3.92575,0.270998,0.219108,697.3300170898438,,,,"20039"
"Drew Smith","NYM",3,3,,3.75657,59,0,2,11,59,246,50,27,25,8,20,,2,63,9.59973,3.12649,3.07045,1.21379,0.255404,0.0831813,0.1722227856516838,0.223161,1.19566,0.274422,0.738501,,,3.8577,0.270516,0.135742,749.6199951171875,,,,"17755"
"Miguel Castro","ARI",3,3,,3.86514,65,0,5,13,65,281,56,30,28,6,32,,3,68,9.39586,4.45436,2.10936,0.786154,0.241532,0.114504,0.12702712416648865,0.226679,1.35066,0.290641,0.71895,,,3.80184,0.267709,0.500321,617.97998046875,,,,"15684"
"Kutter Crawford","BOS",3,3,,4.5021,41,5,0,1,62,267,62,33,31,9,21,,3,61,8.86549,3.01009,2.94526,1.35312,0.22878,0.0776774,0.15110262483358383,0.253685,1.33155,0.302946,0.70773,,,4.22249,0.262109,0.19983,585.52001953125,,,,"20531"
"Chris Flexen","SEA",6,6,,4.245,62,8,0,4,100,428,102,51,47,14,30,,3,76,6.88107,2.7269,2.52341,1.27068,0.178327,0.070669,0.107657790184021,0.258297,1.32533,0.288689,0.724837,,,4.40697,0.26171,0.223751,619.8699951171875,,,,"13896"
"Wandy Peralta","NYY",4,3,,3.5575,64,0,3,14,64,271,58,28,25,7,23,,2,59,8.28298,3.28706,2.51988,0.921203,0.217622,0.0863624,0.13126003742218018,0.236763,1.27098,0.286632,0.742135,,,3.81273,0.256738,0.406857,740.010009765625,,,,"14295"
"Carlos Estévez","LAA",4,3,,4.04548,63,0,16,8,63,269,59,30,28,9,24,,2,66,9.46558,3.44149,2.75043,1.26827,0.246251,0.0895317,0.15671923756599426,0.240602,1.31139,0.295328,0.743541,,,4.07044,0.255579,0.323628,268.67999267578125,,,,"14542"
"Cody Morris","CLE",3,3,,3.70352,54,2,0,4,60,250,51,27,25,8,22,,2,70,10.6015,3.3297,3.18393,1.1311,0.280857,0.0882106,0.19264592975378036,0.224389,1.21942,0.291611,0.738921,,,3.6159,0.254629,0.314929,570.239990234375,,,,"25388"
"Kirby Yates","ATL",2,2,,3.63743,56,0,0,11,56,240,50,24,23,7,21,,5,65,10.4903,3.30451,3.17456,1.10258,0.272125,0.0857205,0.1864040493965149,0.231368,1.25278,0.300479,0.7546,,,3.74062,0.253161,0.412774,740.3200073242188,,,,"9073"
"Connor Seabold","COL",3,4,,5.29268,39,6,0,1,65,284,72,41,38,11,19,,5,53,7.40195,2.62895,2.81556,1.59707,0.18657,0.066264,0.12030614912509918,0.275693,1.40532,0.30802,0.672107,,,4.88536,0.252135,0.180958,999,,,,"19695"
"Yimi Garcia","TOR",5,4,,4.06626,70,0,0,15,70,292,62,34,32,10,22,,3,68,8.69065,2.76957,3.13791,1.31532,0.231374,0.0737351,0.15763898938894272,0.232132,1.19362,0.27352,0.715887,,,4.15253,0.250204,0.0484528,735.9199829101562,,,,"12095"
"Yonny Chirinos","TBR",4,3,,4.00335,32,6,5,1,63,265,61,31,28,8,17,,2,50,7.09351,2.40072,2.95475,1.18275,0.18811,0.0636638,0.12444669753313065,0.248933,1.23534,0.281745,0.716645,,,4.14139,0.246915,0.28313,587.5,,,,"16401"
"Logan Allen","CLE",2,2,,4.16644,5,5,0,0,26,111,24,13,12,4,9,,1,25,8.48206,3.23622,2.62098,1.24276,0.221403,0.0844732,0.1369294673204422,0.239804,1.28446,0.283399,0.717659,,,4.22241,0.242565,0.250986,999,,,,"sa3014444"
"Ron Marinaccio","NYY",3,1,,3.64553,62,0,1,12,62,265,48,27,25,7,29,,4,78,11.3596,4.1803,2.71741,1.04944,0.295558,0.108765,0.1867935135960579,0.20827,1.24268,0.280609,0.745022,,,3.7059,0.241101,0.251761,713.8800048828125,,,,"23488"
"Nate Pearson","TOR",5,4,,4.16089,59,5,0,7,77,331,67,39,36,12,34,,3,87,10.1352,3.9329,2.57702,1.34369,0.262862,0.102002,0.16085949540138245,0.227544,1.30252,0.283278,0.732487,,,4.24205,0.239166,0.116843,587.4600219726562,,,,"20160"
"Ryan Brasier","BOS",3,2,,4.28671,62,0,0,13,62,264,61,32,30,8,18,,2,61,8.85427,2.63931,3.35477,1.22075,0.231165,0.0689064,0.16225893050432205,0.252659,1.28474,0.305141,0.704168,,,3.90308,0.237596,0.0478872,999,,,,"5615"
"Tim Mayza","TOR",4,3,,3.55783,57,0,0,10,57,238,51,25,23,6,19,,2,54,8.53255,2.95506,2.88743,0.916216,0.226838,0.0785603,0.14827731251716614,0.234734,1.22312,0.2871,0.729389,,,3.64242,0.237229,0.216789,750.5,,,,"15042"
"Andrew Bellatti","PHI",4,3,,4.06514,61,0,0,11,61,261,52,30,28,9,26,,3,76,11.1467,3.80683,2.92809,1.29728,0.289781,0.098966,0.19081520289182663,0.225075,1.27754,0.294277,0.733888,,,3.94089,0.236756,0.140779,749.0700073242188,,,,"10657"
"Jakob Junis","SFG",4,4,,4.13455,59,3,0,9,73,310,74,36,34,10,19,,3,66,8.15776,2.31372,3.52582,1.20089,0.213756,0.0606258,0.153129942715168,0.25816,1.27438,0.304705,0.716921,,,3.93382,0.235446,0.242633,666.7000122070312,,,,"13619"
"Peter Lambert","COL",3,4,,5.41978,34,8,0,1,68,306,79,44,41,10,25,,4,50,6.57164,3.26115,2.01513,1.378,0.16281,0.0807937,0.08201617747545242,0.285538,1.52349,0.316671,0.669534,,,4.89767,0.231301,0.189616,999,,,,"17969"
"Scott McGough","ARI",4,4,,3.89864,64,0,13,8,64,273,61,30,28,8,23,,2,63,8.86766,3.1779,2.79042,1.08885,0.230586,0.0826348,0.14795103669166565,0.246819,1.31378,0.301403,0.740852,,,3.8569,0.223903,0.355339,444.4200134277344,,,,"12056"
"Ian Gibaut","CIN",3,3,,4.32843,60,0,1,11,60,264,58,31,29,8,29,,2,63,9.50069,4.3335,2.19238,1.16354,0.239659,0.109314,0.13034429401159286,0.247096,1.44068,0.307723,0.730741,,,4.25058,0.221837,0.211283,747.8599853515625,,,,"17871"
"Jorge López","MIN",4,4,,4.00886,70,0,20,6,70,301,66,34,31,8,26,,5,70,8.95216,3.28621,2.72416,0.979588,0.231405,0.0849456,0.14645939320325851,0.244833,1.31119,0.303276,0.716115,,,3.84109,0.217044,0.0553415,236.74000549316406,,,,"14527"
"Chase Silseth","LAA",2,2,,4.06589,19,3,0,1,33,139,30,16,15,4,12,,1,33,9.13298,3.31866,2.75201,1.18698,0.237936,0.0864589,0.15147702395915985,0.240815,1.2964,0.294131,0.726584,,,4.03561,0.2169,0.228996,652.239990234375,,,,"30074"
"Bobby Miller","LAD",2,1,,4.07172,11,3,0,1,25,105,24,12,11,3,8,,2,22,7.98523,2.75589,2.89752,1.12329,0.20873,0.0720377,0.1366928219795227,0.245855,1.26084,0.289051,0.708948,,,4.06384,0.215512,0.22688,999,,,,"sa3014422"
"Jake Odorizzi","TEX",3,4,,4.51191,39,5,0,1,58,251,59,31,29,9,19,,2,51,7.94806,2.86401,2.77515,1.43104,0.205206,0.0739441,0.13126220554113388,0.254506,1.32426,0.290998,0.714581,,,4.46527,0.213526,0.0693807,684.760009765625,,,,"6397"
"Cole Sulser","ARI",4,4,,3.89201,62,0,0,11,62,266,57,29,27,7,25,,2,64,9.30738,3.62433,2.56802,1.03569,0.241209,0.093928,0.1472814381122589,0.238649,1.32337,0.29742,0.733365,,,3.82878,0.209123,0.271124,750.8699951171875,,,,"15256"
"Colin Poche","TBR",3,3,,3.75172,60,0,1,12,60,250,49,27,25,8,22,,3,69,10.3732,3.33094,3.11418,1.24981,0.276294,0.0887215,0.1875729337334633,0.217116,1.18596,0.274501,0.745091,,,3.85406,0.207134,0.118408,721.0700073242188,,,,"19403"
"John Brebbia","SFG",4,3,,4.07583,64,0,1,15,64,273,63,31,29,8,20,,2,61,8.52664,2.77573,3.07185,1.15974,0.221803,0.0722048,0.14959769695997238,0.250335,1.29118,0.299664,0.724828,,,3.92953,0.205557,0.181018,748.9400024414062,,,,"12777"
"Reese Olson","DET",2,2,,4.12791,18,3,0,1,32,137,30,16,15,4,12,,1,30,8.46985,3.4514,2.45404,1.04374,0.219768,0.0895538,0.13021429628133774,0.241865,1.31609,0.291777,0.712008,,,4.01691,0.20218,0.220591,999,,,,"sa3008513"
"Garrett Crochet","CHW",3,3,,3.50611,48,0,3,3,48,204,38,20,19,5,24,,1,60,11.2423,4.41968,2.5437,0.967512,0.294532,0.115789,0.17874303460121155,0.211821,1.27919,0.287906,0.756131,,,3.57303,0.198737,0.185386,733.9500122070312,,,,"27463"
"Robert Suarez","SDP",4,2,,3.44577,54,0,1,9,54,226,43,23,21,6,21,,3,60,9.94504,3.583,2.77562,1.00333,0.264238,0.0951998,0.16903863102197647,0.214755,1.19847,0.274413,0.748346,,,3.7167,0.198653,0.280015,466.0799865722656,,,,"30115"
"Buck Farmer","CIN",3,3,,4.48499,61,0,1,13,61,268,58,33,30,9,29,,3,66,9.68689,4.20729,2.30241,1.35503,0.244627,0.106248,0.1383785679936409,0.244892,1.41861,0.301307,0.732813,,,4.46495,0.197069,0.0931079,750.2899780273438,,,,"14814"
"Tommy Henry","ARI",2,3,,4.27287,25,5,0,1,46,200,46,24,22,6,18,,2,39,7.68217,3.5926,2.13833,1.10029,0.196606,0.0919436,0.10466206818819046,0.253326,1.38943,0.295925,0.720268,,,4.29232,0.195987,0.324674,999,,,,"26285"
"Louie Varland","MIN",2,2,,4.18806,21,3,0,1,36,152,35,18,17,5,12,,1,33,8.20863,2.89875,2.83179,1.17964,0.213638,0.0754427,0.13819488137960434,0.248851,1.29457,0.293712,0.713165,,,4.07622,0.194721,0.143381,745.75,,,,"27691"
"Tommy Kahnle","NYY",3,2,,3.50898,50,0,0,4,50,207,42,21,19,5,16,,2,56,10.0166,2.89216,3.46335,0.963335,0.26867,0.0775752,0.19109517335891724,0.222181,1.16019,0.286364,0.733439,,,3.3789,0.192129,0.156166,720.1099853515625,,,,"11384"
"Cionel Pérez","BAL",3,4,,3.77917,63,0,2,12,63,270,57,29,26,7,28,,2,65,9.29303,3.96098,2.34614,0.941246,0.241174,0.102796,0.13837816566228867,0.235137,1.33732,0.295917,0.73983,,,3.80396,0.185634,0.315086,651.22998046875,,,,"19614"
"Dallas Keuchel",,3,4,,4.81698,10,10,0,0,50,223,56,29,27,6,20,,2,33,5.9655,3.62075,1.64759,1.09492,0.14764,0.0896101,0.05803027004003525,0.280009,1.53561,0.310046,0.700029,,,4.69465,0.182823,0.137314,999,,,,"9434"
"Colin Holderman","PIT",3,4,,4.3351,58,0,0,11,58,251,54,30,28,6,25,,3,53,8.24733,3.83158,2.15246,0.955015,0.211762,0.0983814,0.11338105797767639,0.242188,1.35883,0.292189,0.68835,,,4.08279,0.178965,-0.0252226,999,,,,"22361"
"Richard Bleier","BOS",3,3,,4.06603,60,0,0,12,60,257,66,30,27,5,14,,3,41,6.18317,2.14111,2.88783,0.812804,0.160214,0.0554789,0.10473466292023659,0.276405,1.34561,0.314962,0.69757,,,3.75421,0.177859,0.106492,999,,,,"7803"
"Xzavion Curry","CLE",4,4,,4.50905,40,6,0,1,70,299,69,38,35,11,22,,3,60,7.67833,2.89255,2.65452,1.41415,0.199551,0.0751737,0.1243768259882927,0.250825,1.30397,0.283943,0.705572,,,4.52268,0.177417,0.190683,750.1699829101562,,,,"25595"
"Adrián Martínez","OAK",3,3,,4.07074,33,3,0,1,47,201,46,23,21,6,15,,2,41,7.88961,2.92014,2.70179,1.09908,0.205718,0.0761415,0.12957675755023956,0.249101,1.29255,0.292968,0.714887,,,4.07162,0.174873,0.133123,750.5,,,,"21023"
"Trey Wingenter","DET",3,3,,4.16063,60,0,1,10,60,256,50,30,28,7,25,,4,70,10.5344,3.75603,2.80467,1.11328,0.274206,0.0977679,0.17643848061561584,0.222051,1.25644,0.287926,0.69561,,,3.84881,0.174201,-0.0303376,736.3900146484375,,,,"17793"
"Amir Garrett","KCR",3,3,,4.08465,60,0,1,11,60,262,52,30,27,6,32,,3,64,9.59227,4.83962,1.98203,0.877591,0.244425,0.123321,0.12110436707735062,0.230021,1.40667,0.295077,0.717914,,,3.99695,0.172437,0.12186,999,,,,"14375"
"Chris Stratton","STL",4,3,,3.75524,60,0,0,11,60,256,57,27,25,7,22,,1,55,8.32467,3.30969,2.51524,0.990101,0.216711,0.0861594,0.1305520460009575,0.244369,1.31502,0.294661,0.743757,,,3.86793,0.16894,0.247903,747.489990234375,,,,"13761"
"Dylan Dodd","ATL",4,4,,4.39918,26,6,0,1,54,233,57,29,27,8,16,,1,42,6.95015,2.71863,2.55649,1.36736,0.179667,0.0702788,0.10938835889101028,0.262851,1.34528,0.292736,0.720093,,,4.53107,0.1675,0.286586,999,,,,"sa3017684"
"Nabil Crismatt","SDP",3,3,,3.89882,68,0,0,13,68,287,64,32,29,8,21,,3,62,8.24232,2.78809,2.95626,1.07528,0.216816,0.0733411,0.14347447454929352,0.244805,1.25649,0.292112,0.721593,,,3.90428,0.167016,0.144321,748.0599975585938,,,,"17732"
"Michael Plassmeyer","PHI",3,4,,4.60712,30,6,0,1,59,257,61,33,30,10,18,,4,49,7.49337,2.77008,2.70511,1.44218,0.192431,0.0711362,0.12129519879817963,0.257974,1.32833,0.290333,0.7047,,,4.64262,0.166051,0.249824,999,,,,"23191"
"Ricky Tiedemann","TOR",1,1,,4.16989,3,3,0,0,16,68,14,8,7,2,6,,1,16,8.96737,3.71013,2.417,1.15474,0.230615,0.0954137,0.13520094007253647,0.236148,1.31806,0.286786,0.719697,,,4.24174,0.165412,0.148096,999,,,,"sa3018096"
"Liam Hendriks","CHW",2,1,,3.04662,32,0,0,1,32,128,24,12,11,4,9,,1,45,12.6683,2.40138,5.27543,1.15958,0.351897,0.0667049,0.2851923033595085,0.202296,1.01694,0.286093,0.775484,,,2.84816,0.163615,0.10838,455.3699951171875,,,,"3548"
"Chris Archer",,4,6,,4.98551,18,18,0,0,84,369,85,50,46,14,37,,3,74,7.92421,3.93233,2.01514,1.46101,0.199723,0.0991114,0.10061207413673401,0.256971,1.44771,0.293514,0.696743,,,4.88673,0.163518,0.103459,999,,,,"6345"
"Shawn Dubin","HOU",2,1,,4.13778,13,3,0,1,26,113,23,13,12,4,12,,1,29,10.0444,4.12439,2.43537,1.21866,0.25862,0.106193,0.1524265706539154,0.231733,1.34105,0.292168,0.7297,,,4.15832,0.162138,0.145986,999,,,,"sa3007248"
"Phil Bickford","LAD",2,2,,3.76113,48,0,0,4,48,199,42,22,20,7,14,,2,52,9.81697,2.68807,3.65205,1.29122,0.262972,0.0720069,0.19096558541059494,0.230197,1.17603,0.284775,0.744269,,,3.80563,0.1602,0.0975361,999,,,,"18519"
"Sam Hentges","CLE",3,2,,3.25089,57,0,0,7,57,238,48,23,21,5,22,,2,65,10.2455,3.49199,2.93402,0.813435,0.27233,0.0928182,0.17951178550720215,0.224143,1.23195,0.297095,0.755915,,,3.25555,0.156035,0.138778,749.8900146484375,,,,"18548"
"Javier Assad","CHC",5,5,,4.57545,72,6,0,7,99,433,102,54,50,14,36,,5,80,7.28485,3.29357,2.21184,1.28152,0.185221,0.0837407,0.10148037225008011,0.260897,1.39681,0.296215,0.708512,,,4.60119,0.154447,0.0560818,715.6300048828125,,,,"21741"
"Enyel De Los Santos","CLE",3,3,,3.99914,60,0,0,12,60,253,52,29,27,8,23,,3,67,10.0108,3.39754,2.9465,1.18558,0.263329,0.0893702,0.17395906895399094,0.229305,1.24902,0.289359,0.72503,,,3.8704,0.153495,0.0559794,749.72998046875,,,,"18403"
"Sixto Sánchez","MIA",3,3,,3.94925,44,2,0,1,51,216,49,24,22,6,16,,2,48,8.4673,2.83717,2.98442,1.13326,0.222247,0.0744691,0.14777808636426926,0.247267,1.27546,0.296209,0.727888,,,3.91731,0.148419,0.156537,625.75,,,,"19680"
"Keegan Akin","BAL",3,3,,3.87617,68,0,1,16,68,288,65,32,29,9,22,,2,67,8.90758,2.91555,3.05519,1.13405,0.23371,0.076496,0.15721415728330612,0.244866,1.27451,0.29808,0.736687,,,3.8298,0.148142,0.197563,735.1300048828125,,,,"19362"
"Matt Barnes","MIA",3,4,,3.98087,61,0,7,9,61,264,54,29,27,7,27,,3,67,9.85659,4.05716,2.42943,0.980723,0.253252,0.104243,0.14900843054056168,0.231642,1.33532,0.296653,0.721962,,,3.85658,0.147836,0.167446,565.4199829101562,,,,"12863"
"Adam Cimber","TOR",5,4,,3.98747,60,0,0,12,60,254,60,29,27,7,15,,5,44,6.66799,2.21977,3.00392,1.06919,0.174845,0.0582056,0.11663921549916267,0.255351,1.24641,0.288315,0.711122,,,4.1414,0.14632,0.0387117,737.9600219726562,,,,"15288"
"Simeon Woods Richardson","MIN",1,1,,4.3798,13,3,0,1,26,113,25,14,13,4,11,,1,24,8.43904,3.77736,2.23411,1.22816,0.21598,0.096674,0.11930634826421738,0.245642,1.37498,0.2909,0.719383,,,4.36883,0.144081,0.132314,718.5999755859375,,,,"24494"
"Justin Lawrence","COL",3,3,,4.63781,56,0,1,9,56,249,55,31,29,6,28,,4,58,9.38895,4.52277,2.07593,0.993438,0.234435,0.11293,0.1215047538280487,0.252225,1.4817,0.318409,0.700305,,,4.16435,0.136894,0.134102,746.7000122070312,,,,"17639"
"Joey Cantillo","CLE",1,1,,4.18535,3,3,0,0,16,69,14,8,7,2,8,,1,16,9.27523,4.33139,2.1414,1.15212,0.23753,0.110923,0.12660709768533707,0.231705,1.36478,0.284611,0.727554,,,4.29232,0.13632,0.154185,999,,,,"sa3005246"
"Erasmo Ramírez","WSN",3,3,,4.33222,60,0,0,12,60,255,61,31,29,8,16,,3,49,7.37435,2.41881,3.04875,1.27297,0.192686,0.0632016,0.129484623670578,0.257932,1.28392,0.293692,0.70515,,,4.26216,0.135853,0.0596356,750.6300048828125,,,,"10314"
"Glenn Otto","TEX",2,2,,4.65227,19,3,0,1,33,142,32,18,17,5,13,,2,30,8.14007,3.51282,2.31725,1.25319,0.208002,0.0897627,0.11823980510234833,0.249634,1.36422,0.292082,0.69101,,,4.45455,0.135151,0.0681209,731.7100219726562,,,,"21366"
"Brandon Williamson","CIN",3,5,,5.15255,17,13,0,1,69,315,72,43,40,12,36,,4,63,8.14451,4.60719,1.76778,1.54037,0.199727,0.112982,0.08674546331167221,0.260304,1.54188,0.298129,0.712788,,,5.24987,0.134746,0.275296,999,,,,"sa3011494"
"Gregory Soto","PHI",4,4,,4.03848,64,0,5,12,64,278,56,31,29,8,32,,3,71,10.0337,4.56928,2.19591,1.09931,0.25634,0.116735,0.13960470259189606,0.231135,1.38501,0.29514,0.737509,,,4.13098,0.133136,0.304496,498.19000244140625,,,,"19677"
"Beau Brieske","DET",2,3,,4.53213,27,5,0,1,48,204,48,26,24,7,14,,2,38,7.10315,2.67013,2.66022,1.35781,0.18463,0.0694041,0.11522621661424637,0.25664,1.30716,0.286802,0.698369,,,4.5073,0.133061,0.0966028,744.02001953125,,,,"26079"
"Connor Brogdon","PHI",4,2,,3.89839,58,0,0,7,58,243,52,27,25,8,20,,2,62,9.55794,3.06739,3.11598,1.174,0.252998,0.0811939,0.1718044951558113,0.233014,1.23112,0.289098,0.728606,,,3.8147,0.132711,0.0699378,748.9400024414062,,,,"21205"
"Michael Grove","LAD",2,3,,4.6221,30,6,0,1,56,241,56,31,29,9,21,,1,53,8.51522,3.46988,2.45404,1.49002,0.218221,0.0889231,0.1292976662516594,0.254775,1.3861,0.296569,0.721352,,,4.59775,0.131859,0.18876,646.3499755859375,,,,"23221"
"Steven Okert","MIA",4,4,,3.7769,58,0,1,10,58,246,48,26,24,7,24,,4,67,10.3248,3.69426,2.79483,1.15922,0.270061,0.0966287,0.1734318807721138,0.218978,1.23417,0.279574,0.740284,,,3.95167,0.131453,0.2534,750.8300170898438,,,,"13580"
"Víctor Arano","WSN",2,2,,4.03255,50,0,0,4,50,213,46,24,22,6,18,,3,51,9.11854,3.23278,2.82065,1.08343,0.23825,0.0844665,0.15378381311893463,0.239071,1.27592,0.294836,0.710682,,,3.90515,0.130549,0.100935,745,,,,"15915"
"Bryce Elder","ATL",2,2,,3.92974,28,2,0,1,35,152,34,17,15,4,13,,2,32,8.13822,3.22258,2.52537,0.990015,0.210156,0.0832178,0.12693831324577332,0.248995,1.32775,0.298487,0.726971,,,3.959,0.130209,0.196875,612.010009765625,,,,"27779"
"Zach Jackson","OAK",3,3,,3.82212,60,0,1,11,60,260,48,28,25,7,33,,3,74,11.0294,5.01647,2.19864,0.980299,0.283052,0.12874,0.15431228280067444,0.21309,1.35231,0.286304,0.741828,,,3.87463,0.130138,0.0286382,658.0999755859375,,,,"19493"
"Hyun Jin Ryu","TOR",1,1,,3.80157,14,2,0,1,21,87,21,10,9,3,4,,0,17,7.41514,1.84567,4.01759,1.22214,0.198122,0.0493137,0.14880841970443726,0.255913,1.21101,0.292871,0.737662,,,3.91329,0.12607,0.160073,708,,,,"14444"
"Phil Maton","HOU",2,2,,3.96183,58,0,0,10,58,248,52,28,26,7,22,,5,63,9.76422,3.38107,2.88791,1.12713,0.253921,0.0879257,0.16599567234516144,0.232876,1.26441,0.292956,0.725426,,,3.93958,0.125811,0.0419079,750.3200073242188,,,,"18064"
"Scott Alexander","SFG",4,3,,3.79453,60,0,0,11,60,256,60,28,25,5,20,,2,47,6.98429,2.96271,2.3574,0.751747,0.182236,0.0773038,0.10493191331624985,0.256168,1.32525,0.301291,0.712363,,,3.75645,0.123468,0.188527,999,,,,"10591"
"Brandon Walter","BOS",1,1,,4.06529,5,2,0,1,12,52,12,6,5,1,3,,1,11,8.18817,2.48519,3.29479,1.08145,0.213315,0.064743,0.1485716924071312,0.255756,1.27904,0.305302,0.710539,,,3.88606,0.123291,0.179124,999,,,,"sa3010826"
"Drew Pomeranz","SDP",2,2,,3.65451,48,0,1,4,48,204,41,21,19,6,20,,1,57,10.7423,3.7848,2.83827,1.20689,0.281082,0.0990328,0.18204914778470993,0.22427,1.27161,0.290604,0.772366,,,3.82308,0.122909,0.137562,749.6699829101562,,,,"11426"
"Aníbal Sánchez",,3,5,,5.08128,13,13,0,0,67,297,71,41,38,11,27,,3,48,6.40111,3.59678,1.77968,1.48085,0.160689,0.0902912,0.07039792835712433,0.265254,1.45762,0.287023,0.695173,,,5.14174,0.122599,-0.0207751,999,,,,"3284"
"Zack Kelly","BOS",4,3,,4.22347,56,0,0,10,56,244,52,28,26,7,24,,3,59,9.40638,3.87434,2.42786,1.04931,0.240184,0.0989283,0.1412561610341072,0.242381,1.36665,0.303476,0.716013,,,4.00503,0.121255,0.0806423,750.7899780273438,,,,"20349"
"Lucas Sims","CIN",3,2,,4.28241,54,0,4,8,54,234,48,27,26,7,24,,3,62,10.3514,4.07498,2.54024,1.2262,0.265933,0.104688,0.16124475002288818,0.230762,1.33292,0.294301,0.722531,,,4.11599,0.118981,0.1819,673.8800048828125,,,,"13470"
"Jonathan Heasley","KCR",2,3,,4.79626,18,6,0,1,45,198,47,26,24,7,17,,2,34,6.83608,3.28801,2.0791,1.30488,0.173733,0.0835618,0.09017128497362137,0.26393,1.40843,0.294692,0.694995,,,4.73764,0.11802,0.134204,999,,,,"22224"
"Joe Mantiply","ARI",3,3,,3.45447,52,0,1,6,52,218,50,22,20,5,14,,2,50,8.68169,2.46377,3.52374,0.880203,0.230375,0.0653779,0.16499698907136917,0.247501,1.23251,0.306247,0.739752,,,3.395,0.116803,0.132758,594.0599975585938,,,,"14857"
"Paolo Espino","WSN",3,4,,5.00997,44,8,0,1,77,332,85,46,43,15,19,,2,61,7.13278,2.26143,3.1541,1.7072,0.183326,0.058123,0.1252025067806244,0.273975,1.3592,0.299913,0.696022,,,4.83081,0.114814,0.0647703,750.8800048828125,,,,"8246"
"Jhony Brito","NYY",2,2,,4.28628,23,3,0,1,37,158,38,19,18,5,10,,2,27,6.59475,2.48855,2.65004,1.20869,0.171045,0.0645445,0.10650072246789932,0.259879,1.30516,0.289328,0.707074,,,4.37011,0.11359,0.0753621,999,,,,"sa916962"
"Joely Rodríguez","BOS",3,2,,3.72099,50,0,1,6,50,215,48,22,21,4,21,,1,52,9.27809,3.7113,2.49996,0.734149,0.239547,0.0958205,0.14372676610946655,0.250194,1.38166,0.321441,0.739073,,,3.39916,0.113347,0.100203,750.3900146484375,,,,"11487"
"Peter Strzelecki","MIL",3,3,,3.99926,63,0,1,14,63,268,56,30,28,9,24,,3,71,10.1738,3.46838,2.93329,1.32329,0.26529,0.0904412,0.17484915256500244,0.231832,1.27272,0.290309,0.7449,,,4.06359,0.112029,0.34219,731.4000244140625,,,,"21367"
"Lucas Luetge","ATL",4,2,,3.72474,52,0,0,6,52,223,51,23,22,6,16,,3,50,8.70511,2.75791,3.15642,0.992639,0.225641,0.0714864,0.15415475517511368,0.250447,1.28836,0.306571,0.739293,,,3.70954,0.111818,0.0985193,999,,,,"8337"
"Connor Thomas","STL",2,2,,3.85613,22,2,0,1,29,124,30,14,13,3,8,,2,20,6.1176,2.459,2.48784,0.903462,0.159754,0.0642141,0.09554000198841095,0.259844,1.29362,0.29236,0.714749,,,4.04165,0.111076,0.164308,999,,,,"sa3010784"
"Joey Wentz","DET",4,7,,4.78952,22,18,0,1,90,397,89,52,48,13,42,,3,77,7.71728,4.20534,1.83511,1.33775,0.194314,0.105887,0.08842749148607254,0.254114,1.4619,0.290918,0.708286,,,4.8258,0.10914,0.207669,629.010009765625,,,,"19962"
"Daniel Hudson","LAD",4,3,,3.85666,55,0,12,7,55,232,49,25,24,9,18,,3,64,10.507,3.01558,3.48423,1.42545,0.277184,0.0795538,0.197630375623703,0.230568,1.21797,0.289411,0.765185,,,3.98414,0.10794,0.18831,339.6400146484375,,,,"7146"
"Griff McGarry","PHI",1,2,,4.58419,11,3,0,1,24,106,21,13,12,3,14,,1,26,9.76973,5.19243,1.88153,1.22679,0.24396,0.12966,0.1142996996641159,0.233234,1.46713,0.290525,0.720519,,,4.61204,0.106492,0.0968366,999,,,,"sa3017130"
"Caleb Kilian","CHC",1,2,,4.10317,24,2,0,1,30,132,29,15,14,3,13,,1,28,8.45026,3.84694,2.19662,0.908753,0.216305,0.0984715,0.1178332194685936,0.246982,1.3848,0.301933,0.716474,,,3.94069,0.106406,0.0887478,736.1799926757812,,,,"26213"
"Alec Mills",,1,1,,4.91235,3,3,0,0,18,77,20,10,10,3,5,,1,12,6.09097,2.54187,2.39625,1.40687,0.154126,0.0643194,0.08980614691972733,0.278839,1.41255,0.302437,0.688958,,,4.8054,0.10399,0.0936079,999,,,,"13834"
