"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"NYM",18,21.1,0.304,0.141,0.8438,0.2553,0.801,0.12,0.458,0.416,0,87.7664,1.2656,2.9531,3.8403,3.9279,3.496,0.1264,0.291,0.565,0.1,0.399,0.061,0.285,2024-04-27
"TBR",16,23.1,0.247,0.04,1.1571,0.2167,0.585,0.174,0.38,0.444,0.107,88.7959,0.8571,3.8571,3.7372,3.7379,2.9649,0.1206,0.32,0.623,0.115,0.399,0.111,0.444,2024-04-27
"LAD",18,19,0.202,0.113,0.4737,0.2157,0.78,0.176,0.45,0.372,0.052,88.7181,1.1053,2.3684,3.874,4.5833,4.2253,0.1094,0.28,0.67,0.1,0.426,0.096,0.461,2024-04-27
"BOS",19,24,0.195,0.08,0.75,0.25,0.81,0.14,0.453,0.406,0.076,90.2103,1.0833,2.25,3.7205,4.1468,3.9769,0.0844,0.309,0.58,0.103,0.432,0.075,0.393,2024-04-27
"SFG",22,24,0.194,0.077,1.125,0.2817,0.647,0.18,0.555,0.263,0.157,85.8594,1.2917,4.875,4.2205,3.6987,3.5208,0.0364,0.344,0.592,0.09,0.417,0.081,0.31,2024-04-27
"CHC",20,24.2,0.1,0,0.7297,0.2429,0.91,0.197,0.45,0.352,0,89.4272,1.0946,1.8243,3.948,4.3062,4.0268,0.0251,0.359,0,0.093,0.41,0.083,0.388,2024-04-27
"PIT",22,25.2,0.237,0.152,0.7013,0.2537,0.806,0.134,0.417,0.447,0.066,87.2849,1.4416,2.8052,4.4229,5.0386,4.4246,0.0147,0.274,0.516,0.114,0.394,0.072,0.289,2024-04-27
"HOU",15,18,0.234,0.098,1.5,0.2857,0.701,0,0.5,0.3,0.166,84.2588,1.3889,4,4.8594,4.0862,3.5613,-0.0724,0.33,0.518,0.124,0.386,0.038,0.326,2024-04-27
"BAL",25,20.1,0.275,0.137,1.3279,0.2889,0.746,0.187,0.437,0.37,0.166,92.0441,1.377,3.9836,4.9077,4.2232,3.7436,-0.135,0.253,0.517,0.123,0.432,0.166,0.395,2024-04-27
"TOR",20,20.1,0.127,0.106,0.8852,0.2754,0.753,0,0.442,0.357,0,92.1743,1.5246,4.4262,4.8585,5.2931,5.0482,-0.1951,0.272,0.61,0.08,0.452,0.112,0.563,2024-04-27
"DET",16,18,0.197,0.061,2,0.2885,0.62,0.178,0.446,0.37,0.19,87.3409,1.3333,7,5.7483,4.4851,3.634,-0.2764,0.366,0.67,0.134,0.406,0.053,0.303,2024-04-27
"CHW",27,26.1,0,0.084,2.3924,0.3855,0.74,0,0.411,0.388,0,89.1869,1.8987,7.1772,6.2132,4.6095,3.9147,-0.3964,0.293,0.592,0.113,0.432,0.055,0.366,2024-04-27
"ARI",15,15.2,0.123,0.13,1.7234,0.34,0.746,0.211,0,0.288,0,91.5543,1.9149,6.3192,6.584,5.4288,5.371,-0.5353,0.281,0.58,0.092,0.426,0.075,0.528,2024-04-27
"SEA",20,21.1,0.229,0.06,0,0.2931,0.73,0.172,0.43,0.396,NA,85.7157,1.0781,1.6875,2.5278,4.0301,3.3705,0.5636,0.423,0.632,0.098,0.413,0.034,0.275,2024-04-28
"TEX",15,21,0.306,0.053,0.4286,0.1702,0.775,0.166,0.416,0.416,0,87.188,0.619,0.8571,2.1372,2.8452,2.3912,0.5611,0.288,0.6,0.158,0.449,0.02,0.333,2024-04-28
"LAD",14,16.1,0.296,0.109,0,0.2368,0.812,0.184,0.447,0.368,NA,87.9575,0.9796,1.102,2.0964,3.2908,3.1157,0.4478,0.358,0.671,0.129,0.431,0.052,0.421,2024-04-28
"COL",22,32.2,0.19,0.053,0.8265,0.3229,0.652,0.224,0.418,0.357,0.085,88.7154,1.2551,3.8571,3.4433,3.7424,3.6282,0.4358,0.292,0.68,0.092,0.415,0.03,0.373,2024-04-28
"CLE",21,22.1,0.26,0.054,0.403,0.3559,0.734,0.233,0.466,0,0.055,91.5351,1.209,3.6269,2.6447,3.1856,2.7496,0.3969,0,0.63,0.16,0.398,0.083,0.4,2024-04-28
"MIN",21,26,0.238,0.1,0,0.2464,0.774,0.188,0.434,0.376,NA,89.4387,1.0769,2.0769,2.7526,4.146,3.6456,0.3778,0.292,0.623,0.12,0.407,0.02,0.347,2024-04-28
"MIL",23,27.2,0.211,0.118,0.9759,0.2763,0.769,0.179,0.423,0.397,0.096,88.4402,1.3735,2.9277,4.2577,4.4094,4.2133,0.3556,0,0.525,0.106,0.423,0.063,0.379,2024-04-28
"SDP",19,25,0.242,0.058,1.08,0.3188,0.783,0.208,0,0.291,0.142,87.5108,1.24,3.6,3.4172,3.0277,2.9094,0.3327,0.344,0.572,0.131,0.44,0.069,0.43,2024-04-28
"NYY",21,23,0.239,0.097,0.3913,0.2034,0.648,0.155,0.465,0.379,0.045,91.4339,0.9565,2.7391,3.0937,3.8614,3.5802,0.3174,0.323,0.706,0.106,0.416,0.066,0,2024-04-28
"STL",18,20.2,0.246,0.061,0.871,0.3019,0.801,0.185,0.481,0.333,0.111,89.2175,1.1129,3.0484,3.3308,3.2863,2.9959,0.3138,0.372,0.654,0.124,0.453,0.09,0.254,2024-04-28
"OAK",18,22.1,0.238,0.056,0.806,0.2182,0.754,0.196,0,0.303,0.117,86.3248,0.8507,3.2239,3.7641,3.6606,2.9807,0.3133,0.313,0.602,0.14,0.43,0.052,0.368,2024-04-28
"ATL",15,15.1,0.265,0.078,0.587,0.3415,0.591,0.219,0.56,0.219,0.111,84.7223,1.3043,4.1087,2.7459,2.716,2.7314,0.3005,0.395,0.703,0.129,0.439,0.047,0.309,2024-04-28
"MIA",20,25.2,0.221,0.097,0.7013,0.2917,0.818,0.15,0.575,0.27,0,90.3643,1.3247,2.4545,3.8385,3.9113,3.506,0.2909,0.333,0.592,0.089,0.382,0.04,0.418,2024-04-28
"PHI",15,16,0.318,0.08,1.125,0.3158,0.659,0.32,0.27,0,0.12,87.4059,1.25,5.0625,3.3247,3.0931,2.6806,0.2316,0.296,0.55,0.137,0.462,0,0.4,2024-04-28
"NYM",17,21.1,0.31,0.114,0.8438,0.2128,0.792,0.106,0.404,0.489,0.08,86.8456,1.0313,2.5313,3.3716,3.6551,3.0902,0.1952,0.301,0.505,0.096,0.402,0.061,0.265,2024-04-28
"BOS",19,27,0.192,0.096,0.3333,0.2329,0.827,0.194,0.416,0.388,0.035,88.5582,1.037,1.6667,3.2483,4.2119,4.1489,0.1872,0.344,0.576,0.109,0.41,0.054,0.337,2024-04-28
"WSN",21,22,0.177,0.062,1.2273,0.3143,0.671,0.246,0.383,0.369,0.111,92.3273,1.4091,5.3182,4.1827,4.1201,3.9442,0.1857,0.359,0.635,0.129,0.44,0.109,0.506,2024-04-28
"CIN",22,25.2,0.207,0.056,1.4026,0.2778,0.871,0.184,0.394,0.421,0.12,88.1971,1.1688,2.8052,4.384,4.0953,3.5392,0.1521,0.305,0.622,0.115,0.46,0.065,0.355,2024-04-28
"KCR",17,21,0.188,0.105,0.8571,0.2069,0.742,0,0.516,0.283,0.117,89.2563,1.0952,3.4286,4.1372,4.0271,4.0716,0.0522,0.275,0.635,0.063,0.42,0,0.366,2024-04-28
"BAL",21,19,0.298,0.129,1.4211,0.2632,0.871,0.195,0.414,0.39,0.187,91.9597,1.2105,2.3684,4.8214,3.9422,3.3934,-0.0299,0.263,0.558,0.14,0.429,0.17,0.39,2024-04-28
"PIT",24,26.2,0.235,0.126,1.0125,0.2571,0.775,0.126,0.394,0.478,0.088,87.8619,1.35,3.0375,4.5247,4.8388,4.0881,-0.0431,0.287,0.52,0.116,0.403,0.068,0.287,2024-04-28
"HOU",15,18.1,0.256,0.12,1.4727,0.2826,0.756,0.12,0.52,0.354,0.176,83.9393,1.4182,4.4182,4.9372,4.102,3.6649,-0.0635,0.306,0.524,0.122,0.394,0.04,0.326,2024-04-28
"CHC",18,21.2,0.131,0.08,0.8308,0.3151,0.572,0.243,0.405,0.351,0.076,87.4884,1.5231,7.0615,4.6603,5.1324,4.7052,-0.0642,0.336,0.707,0.072,0.397,0,0.346,2024-04-28
"LAA",18,22.2,0.188,0.113,1.5882,0.3284,0.649,0.239,0.33,0.422,0.133,89.4197,1.6765,7.1471,5.6519,5.202,4.4989,-0.0696,0.286,0.556,0.1,0.438,0.084,0.436,2024-04-28
"TBR",17,24.1,0.2,0,1.4795,0.2131,0.56,0.153,0.384,0.461,0.133,88.0516,0.9041,4.0685,4.0413,3.6223,2.7871,-0.0724,0.322,0.6,0.1,0.423,0.092,0.43,2024-04-28
"TOR",20,20.1,0.107,0.107,0.8852,0.2429,0.808,0.239,0.422,0.33,0.083,91.2897,1.4262,3.541,5.0552,5.4213,5.334,-0.2186,0.278,0.569,0.074,0.443,0.111,0,2024-04-28
"DET",17,19,0.166,0.047,1.8947,0.2712,0.51,0.206,0.444,0.349,0.181,89.4432,1.2632,7.5789,5.5056,4.3822,3.8152,-0.2434,0.364,0.642,0.12,0.406,0.095,0.396,2024-04-28
"CHW",28,28,0.19,0.09,2.25,0.3412,0.758,0.208,0.395,0.395,0.194,88.2684,1.75,6.1071,6.2443,4.7859,4.1571,-0.4511,0.313,0.559,0.115,0.414,0.065,0.33,2024-04-28
"SFG",21,23,0.149,0.084,1.9565,0.3026,0.677,0.189,0.531,0.278,0.227,86.4011,1.6087,5.8696,5.8763,4.3831,4.1765,-0.4766,0.343,0.607,0.08,0.418,0.086,0.333,2024-04-28
"ARI",15,14.2,0.153,0.184,2.4545,0.2632,0.747,0.238,0,0.261,0.363,92.0989,1.7727,6.75,7.9781,5.4777,5.7763,-0.7215,0.24,0.584,0.104,0.439,0.095,0.523,2024-04-28
"CLE",23,24,0.2,0,0.375,0.375,0.653,0.276,0.446,0.276,0.055,90.8248,1.1667,4.125,2.2205,2.7239,2.3046,0.66,0.419,0,0.165,0.397,0.076,0.461,2024-04-29
"TEX",17,21.2,0.329,0.063,0.4154,0.1957,0.821,0.173,0.478,0.347,0.062,89.8363,0.6923,0.8308,2.168,2.597,2.2186,0.5298,0.298,0.62,0.154,0.439,0.021,0.404,2024-04-29
"OAK",19,24.1,0.263,0.054,0.7397,0.2069,0.879,0.186,0.559,0.254,0.133,86.5453,0.7808,1.8493,3.0961,2.8866,2.5306,0.5133,0.328,0.637,0.14,0.429,0,0.366,2024-04-29
"LAD",16,21.1,0.268,0.097,0,0.25,0.857,0.215,0.411,0.372,NA,87.5843,0.9844,0.8438,2.1997,3.4407,3.282,0.4998,0.357,0.634,0.13,0.415,0.057,0.384,2024-04-29
"SEA",16,17,0.246,0.072,0,0.2667,0.684,0.159,0.454,0.386,NA,85.3342,1,2.1176,2.3725,3.7659,3.2024,0.4872,0.398,0.666,0.08,0.402,0.044,0.244,2024-04-29
"NYY",23,24.2,0.2,0,0.3649,0.2222,0.781,0.145,0.483,0.37,0.043,91.8774,1.0135,1.8243,3.1777,3.95,3.5794,0.4648,0.286,0.6,0.105,0.412,0.062,0,2024-04-29
"ATL",16,16,0.23,0.061,0,0.3696,0.61,0.222,0.533,0.244,NA,84.2089,1.3125,3.375,2.0122,2.9702,2.9369,0.4428,0.419,0.63,0.134,0.447,0.021,0.26,2024-04-29
"MIN",20,23.2,0.252,0.09,0,0.2459,0.785,0.213,0.426,0.36,NA,87.7885,1.0141,1.9014,2.6724,3.9677,3.3582,0.4016,0.301,0.616,0.116,0.405,0.016,0.295,2024-04-29
"SDP",21,26.2,0.23,0.061,1.0125,0.3553,0.769,0.215,0.48,0.303,0.12,88.0075,1.3875,4.05,3.5497,3.3413,3.1333,0.3316,0.326,0.584,0.119,0.441,0.063,0.455,2024-04-29
"NYM",17,20.1,0.367,0.113,0.4426,0.25,0.752,0.102,0.435,0.461,0.055,86.9676,0.9836,1.7705,2.252,2.8461,2.5026,0.3033,0.311,0.55,0.111,0.418,0.048,0.317,2024-04-29
"PHI",17,17.2,0.306,0.066,1.0189,0.2955,0.659,0.326,0.304,0.369,0.117,86.9541,1.1321,4.5849,3.024,2.8932,2.5549,0.3002,0.318,0.546,0.131,0.479,0.08,0.41,2024-04-29
"WSN",23,25,0.181,0.081,1.08,0.3205,0.67,0.246,0.419,0.333,0.111,91.2081,1.48,5.4,4.1772,4.1221,4.0376,0.2061,0.362,0.627,0.12,0.439,0.098,0.506,2024-04-29
"HOU",16,18.1,0.306,0.093,0.9818,0.2195,0.755,0.095,0.547,0.357,0.133,86.0084,0.9818,2.9455,3.519,3.2409,2.7487,0.1905,0.345,0.586,0.146,0.408,0.046,0.302,2024-04-29
"COL",18,24.2,0.135,0.077,0.7297,0.3077,0.59,0.24,0.44,0.316,0,89.0262,1.3784,5.473,4.1507,4.5089,4.4969,0.1845,0.286,0.69,0.084,0.43,0.02,0,2024-04-29
"MIA",21,26.2,0.217,0.096,1.0125,0.3544,0.741,0.197,0.53,0.271,0.136,91.6605,1.6125,4.3875,4.2622,3.9493,3.6004,0.0989,0.33,0.604,0.098,0.395,0.048,0.487,2024-04-29
"CIN",20,20,0.24,0.06,1.8,0.2692,0.824,0.196,0.41,0.392,0.181,89.6493,1.15,3.6,4.7872,3.72,3.1586,0.0484,0.362,0.674,0.136,0.433,0.089,0.392,2024-04-29
"KCR",17,19.2,0.189,0.101,0.9153,0.2037,0.769,0.196,0.482,0.321,0.111,88.5925,1.0678,3.2034,4.1542,4.1075,4.1017,0.0427,0.278,0.658,0.061,0.451,0.053,0.339,2024-04-29
"STL",18,23.2,0.23,0.074,1.1408,0.2787,0.756,0.19,0.46,0.349,0.136,90.1048,1.1408,3.4225,3.94,3.5874,3.3224,0.0374,0.388,0.68,0.131,0.464,0.109,0.296,2024-04-29
"BOS",17,23.2,0.204,0.096,0.7606,0.2381,0.732,0.174,0.428,0.396,0,87.5842,1.0986,3.0423,3.771,4.1444,4.0084,0.0241,0.363,0.591,0.109,0.411,0.061,0.276,2024-04-29
"TOR",21,19.2,0.127,0.069,0.9153,0.2687,0.862,0.26,0.42,0.318,0.09,91.8965,1.322,2.7458,4.2558,4.4926,4.5378,-0.0142,0.32,0.581,0.071,0.471,0.115,0.521,2024-04-29
"MIL",24,27.2,0.149,0.141,1.3012,0.3516,0.647,0.23,0.404,0.361,0.117,88.6298,1.988,6.506,5.6312,5.4641,5.3286,-0.0181,0.305,0.514,0.09,0.407,0.063,0.41,2024-04-29
"CHC",18,20.2,0.153,0.1,0.871,0.3235,0.555,0.246,0.391,0.362,0,87.5238,1.6452,7.8387,4.8308,5.2583,4.7211,-0.0997,0.299,0.673,0.078,0.412,0,0.342,2024-04-29
"DET",17,18,0,0,1.5,0.2963,0.504,0.228,0.456,0.315,0.166,89.6718,1.2778,7.5,4.6928,3.9195,3.3871,-0.108,0.396,0,0.143,0.404,0.105,0.421,2024-04-29
"LAA",21,24.2,0.176,0.126,1.4595,0.3684,0.585,0.2,0.37,0.37,0.133,90.9126,1.9054,8.027,5.7318,5.3184,4.771,-0.1282,0.292,0.571,0.103,0.436,0.07,0.4,2024-04-29
"PIT",22,24.2,0.24,0.12,1.0946,0.2812,0.817,0.151,0.409,0.439,0.103,89.0996,1.3784,3.2838,4.4345,4.4917,3.9184,-0.1435,0.282,0.546,0.111,0.401,0.074,0.298,2024-04-29
"TBR",17,23,0.244,0.05,1.5652,0.2581,0.535,0.151,0.393,0.454,0.133,89.2174,1.087,5.087,4.3546,3.9113,3.0686,-0.2002,0.314,0.714,0.1,0.408,0.075,0.469,2024-04-29
"BAL",24,21.2,0.29,0.104,2.0769,0.2273,0.8,0.163,0.469,0.367,0.277,92.4836,1.1077,3.3231,5.491,3.6487,3.1082,-0.3684,0.27,0.59,0.151,0.417,0.163,0.428,2024-04-29
"CHW",25,23.2,0.191,0.104,2.2817,0.3472,0.744,0.22,0.376,0.402,0.193,87.6723,1.8169,6.4648,6.4752,5.0047,4.302,-0.4163,0.318,0.521,0.12,0.393,0.064,0.307,2024-04-29
"ARI",15,14.2,0.216,0.1,2.4545,0.2121,0.714,0.189,0.513,0.297,0.363,90.8701,1.3636,6.1364,6.9554,4.455,4.4706,-0.4165,0.275,0.633,0.117,0.455,0.135,0.486,2024-04-29
"SFG",21,22,0.155,0.106,2.0455,0.2754,0.766,0.191,0.561,0.246,0.277,85.7308,1.5909,5.3182,6.4099,4.5955,4.3066,-0.5662,0.337,0.64,0.095,0.418,0.081,0.31,2024-04-29
"CLE",23,24,0.2,0,0.375,0.375,0.653,0.276,0.446,0.276,0.055,90.8248,1.1667,4.125,2.2205,2.7239,2.3046,0.66,0.419,0,0.165,0.397,0.076,0.461,2024-04-30
"SEA",18,19,0.276,0.065,0,0.2708,0,0.17,0.468,0.361,NA,86.4753,0.9474,1.8947,2.0319,3.2787,2.7791,0.5725,0.39,0.684,0,0.398,0.041,0.291,2024-04-30
"NYY",23,25,0.214,0.081,0,0.194,0.739,0.136,0.469,0.393,NA,91.7775,0.84,1.08,2.6572,4.1064,3.6665,0.5717,0.302,0.653,0.111,0.42,0.059,0.477,2024-04-30
"LAD",20,25.1,0.2,0.093,0,0.2222,0.869,0.225,0.387,0.387,NA,88.1195,0.9079,0.7105,2.3083,3.6284,3.4532,0.5592,0.34,0.635,0.122,0.427,0.063,0.412,2024-04-30
"TEX",17,21.2,0.329,0.063,0.4154,0.1957,0.821,0.173,0.478,0.347,0.062,89.8363,0.6923,0.8308,2.168,2.597,2.2186,0.5298,0.298,0.62,0.154,0.439,0.021,0.404,2024-04-30
"MIN",22,24.2,0.271,0.097,0,0.2459,0.793,0.2,0.433,0.316,NA,86.8375,1.0135,1.8243,2.5696,3.643,3.1979,0.4929,0.325,0.64,0.131,0.401,NA,0.262,2024-04-30
"OAK",19,25.1,0.244,0.053,0.7105,0.2097,0.885,0.174,0.555,0.269,0.117,86.8112,0.7895,1.7763,3.1767,3.0854,2.7198,0.4335,0.311,0.67,0.121,0.414,0.031,0.328,2024-04-30
"PHI",18,18.2,0.256,0.073,0.9643,0.3269,0.646,0.28,0.377,0.339,0.111,86.3985,1.3393,5.3036,3.4051,3.3559,3.1224,0.2984,0.31,0.573,0.121,0.489,0.092,0.37,2024-04-30
"WSN",25,28,0.184,0.075,0.9643,0.2941,0.67,0.2,0.443,0.306,0.111,91.2882,1.3214,4.8214,3.9229,3.8737,3.8577,0.2553,0.357,0.621,0.12,0.4,0.09,0,2024-04-30
"ATL",16,15.2,0.246,0.072,0.5745,0.4348,0.65,0.195,0.543,0.26,0.083,84.1142,1.6596,4.5957,2.7542,2.9918,2.9358,0.2514,0.382,0.637,0.13,0.46,0.042,0.255,2024-04-30
"NYM",15,18.1,0.402,0.097,0.9818,0.2941,0.67,0.142,0.371,0.485,0.117,88.2903,1.0364,2.9455,2.5372,2.4111,1.9808,0.2176,0.333,0.583,0.131,0.421,0.083,0.388,2024-04-30
"SDP",22,27.2,0.213,0.068,0.9759,0.325,0.739,0.204,0.481,0.313,0.115,86.8493,1.3373,4.2289,3.7155,3.6154,3.3987,0.2171,0.322,0.555,0.11,0.432,0.048,0.421,2024-04-30
"CIN",21,20,0.268,0.048,1.35,0.3137,0.865,0.166,0.37,0.46,0.1,88.2398,1.15,3.15,3.7872,3.579,2.8075,0.2047,0.397,0.707,0.159,0.423,0.074,0.333,2024-04-30
"HOU",16,18.1,0.306,0.093,0.9818,0.2195,0.755,0.095,0.547,0.357,0.133,86.0084,0.9818,2.9455,3.519,3.2409,2.7487,0.1905,0.345,0.586,0.146,0.408,0.046,0.302,2024-04-30
"MIL",24,28,0.162,0.131,1.2857,0.3563,0.668,0.23,0.384,0.384,0.114,88.8849,1.8571,6.4286,5.3158,5.2004,5.031,0.1898,0.314,0.534,0.092,0.411,0.065,0.373,2024-04-30
"KCR",19,22,0.186,0.076,0.8182,0.25,0.732,0.181,0.424,0.393,0.076,89.644,1.1364,3.6818,3.8645,4.3294,3.9758,0.1326,0.284,0.681,0.066,0.46,0.075,0.378,2024-04-30
"COL",15,20.2,0.116,0.081,0.871,0.2879,0.572,0.238,0.447,0.313,0.095,88.2649,1.3548,5.6613,4.5888,4.7467,4.7823,0.112,0.282,0.709,0.079,0.426,0.029,0.382,2024-04-30
"MIA",24,28.1,0.184,0.084,0.9529,0.3295,0.654,0,0.522,0.277,0.1,90.1501,1.5176,4.4471,4.4078,4.2608,3.8157,0.0983,0.322,0.607,0.08,0.412,0.04,0.461,2024-04-30
"BOS",17,23.2,0.204,0.096,0.7606,0.2381,0.732,0.174,0.428,0.396,0,87.5842,1.0986,3.0423,3.771,4.1444,4.0084,0.0241,0.363,0.591,0.109,0.411,0.061,0.276,2024-04-30
"TOR",23,22,0.147,0.063,1.2273,0.2639,0.882,0.2,0.4,0.2,0.142,91.7486,1.2727,2.8636,4.4554,4.0128,4.0238,-0.0038,0.3,0.547,0.069,0.468,0.1,0.493,2024-04-30
"DET",14,15,0.19,0.045,1.2,0.3043,0.384,0.229,0.458,0.312,0.133,89.5185,1.2667,8.4,4.1372,3.7973,3.3608,-0.014,0.398,0.727,0.131,0.411,0.104,0.416,2024-04-30
"TBR",18,23,0.265,0.071,1.5652,0.2542,0.58,0.174,0.412,0.412,0.153,89.777,1.1304,4.6957,4.3111,3.6254,3.0197,-0.0885,0.31,0.734,0.113,0.423,0.079,0.46,2024-04-30
"STL",14,19.2,0.22,0.07,1.3729,0.2885,0.721,0.222,0.425,0.351,0.157,90.2296,1.2203,4.1186,4.3575,3.7207,3.4648,-0.1067,0.397,0.662,0.139,0.456,0.127,0.327,2024-04-30
"CHC",20,22.1,0.161,0.114,0.806,0.3099,0.58,0.236,0.388,0.37,0.074,87.4104,1.6119,7.2537,4.7939,5.3143,4.7845,-0.1217,0.29,0.647,0.082,0.406,0.109,0.342,2024-04-30
"LAA",23,26.2,0.167,0.137,1.35,0.369,0.615,0.238,0.386,0.37,0.121,90.6137,1.9875,7.7625,5.7997,5.5741,5.0405,-0.1761,0.295,0.572,0.101,0.435,0.079,0.42,2024-04-30
"PIT",20,24.2,0.254,0.127,1.0946,0.3016,0.85,0.156,0.359,0.484,0.096,89.3789,1.4595,2.9189,4.394,4.5641,3.9003,-0.2259,0.29,0.536,0.125,0.41,0.09,0.3,2024-04-30
"BAL",23,21.2,0.268,0.085,1.6615,0.1915,0.853,0.1,0.5,0.3,0.2,93.3086,0.9231,2.4923,4.7526,3.3816,2.9886,-0.2826,0.29,0.585,0.157,0.423,0.137,0.529,2024-04-30
"ARI",15,17,0.162,0.189,1.5882,0.1818,0.596,0.191,0.446,0.361,0.176,91.9645,1.4706,6.8824,6.6666,5.7659,5.9168,-0.3913,0.2,0.635,0.109,0.439,0.106,0.531,2024-04-30
"CHW",26,23.1,0.215,0.112,1.9286,0.3714,0.72,0.243,0.351,0.405,0.166,88.3532,1.8857,6.5571,5.8372,4.8431,4.1216,-0.4089,0.3,0.525,0.123,0.375,0.066,0.346,2024-04-30
"SFG",18,19,0.164,0.098,2.3684,0.3167,0.785,0.203,0.546,0.2,0.312,85.8068,1.7368,5.6842,6.7161,4.4685,4.1271,-0.5177,0.325,0.648,0.098,0.416,0.092,0.323,2024-04-30
"OAK",20,28.1,0.303,0.039,0.6353,0.2154,0.872,0.166,0.545,0.287,0.105,87.4844,0.7059,1.5882,2.2901,2.3069,2.0524,0.7776,0.292,0.705,0.13,0.447,0.029,0.343,2024-05-01
"LAD",20,25,0.237,0.051,0.36,0.25,0.78,0.268,0.4,0.328,0.045,89.2962,0.92,1.44,2.4172,3.1234,3.0647,0.5891,0.381,0.659,0.111,0.447,0.08,0.42,2024-05-01
"SEA",17,18.2,0.262,0.07,0,0.3137,0.666,0,0.4,0.3,NA,84.1615,1.1786,2.8929,2.1729,3.5166,3.0484,0.5752,0.4,0.662,0.109,0.378,0.019,0.254,2024-05-01
"TEX",14,18,0.348,0.045,0.5,0.1842,0.754,0.184,0.473,0.342,0.076,88.9641,0.6111,1,1.9705,2.2547,1.8565,0.5287,0.329,0.606,0.143,0.429,0.025,0.333,2024-05-01
"CLE",26,27,0.247,0.034,0.6667,0.3544,0.672,0.308,0.395,0.296,0.083,91.6066,1.2593,4,2.7298,3.0054,2.7472,0.4868,0.397,0.589,0.139,0.419,0.074,0.506,2024-05-01
"NYY",20,23.1,0.215,0.075,0,0.2188,0.739,0.158,0.444,0.396,NA,92.4253,0.9,1.1571,2.5801,4.073,3.6049,0.4527,0.328,0.634,0.117,0.415,0.062,0.484,2024-05-01
"PHI",18,17.1,0.272,0.077,0.5192,0.3673,0.593,0.306,0.367,0.326,0.062,86.9197,1.4423,4.6731,2.5026,3.0388,2.9952,0.3857,0,0.584,0.136,0.48,0,0,2024-05-01
"ATL",18,18.2,0.262,0.07,0.4821,0.4038,0.676,0.192,0.557,0.2,0.076,85.1118,1.5,3.8571,2.5479,2.8219,2.7733,0.3096,0.35,0.62,0.126,0.451,0.037,0.28,2024-05-01
"KCR",18,19.2,0.216,0.072,0.9153,0.2679,0.707,0.189,0.396,0.413,0.083,88.9271,1.1695,4.1186,3.6965,4.075,3.5926,0.2943,0.29,0.626,0.075,0.457,0.103,0.396,2024-05-01
"MIL",26,28.2,0.189,0.121,1.2558,0.3678,0.689,0.263,0.373,0.362,0.121,87.7068,1.814,5.9651,4.8814,4.6715,4.5327,0.2782,0.339,0.53,0.096,0.412,0.065,0.34,2024-05-01
"BOS",19,25.2,0.234,0.061,0.3506,0.2388,0.752,0.181,0.454,0.363,0.041,86.8234,0.8961,2.1039,2.6697,3.4661,3.1828,0.2761,0.376,0.653,0.108,0.425,0.044,0.279,2024-05-01
"NYM",17,20.1,0.384,0.115,0.8852,0.2162,0.74,0.131,0,0.368,0.142,87.5449,0.9344,2.2131,2.7929,2.4737,2.3557,0.2669,0.323,0.564,0.135,0.417,0.051,0.384,2024-05-01
"MIA",27,32,0.228,0.085,0.8438,0.3111,0.62,0.184,0.51,0.304,0.107,90.6222,1.3438,3.9375,3.7622,3.7627,3.4119,0.2604,0.322,0.614,0.112,0.415,0.04,0.473,2024-05-01
"WSN",23,27.1,0.208,0.06,1.3171,0.3,0.646,0.238,0.428,0.333,0.142,91.3549,1.2805,5.2683,4.0518,3.5768,3.4618,0.2395,0.366,0.591,0.139,0.421,0.107,0.511,2024-05-01
"MIN",23,25,0.24,0.086,0.72,0.2154,0.833,0.19,0.53,0.272,0.111,87.9157,1,2.16,3.6172,3.5805,3.2345,0.219,0.305,0.673,0.109,0.43,0.044,0.328,2024-05-01
"HOU",18,20,0.325,0.096,0.9,0.2381,0.754,0.139,0.534,0.325,0.142,85.3831,1,3.15,3.5372,3.2126,2.6067,0.1645,0.3,0.566,0.148,0.404,0.068,0.34,2024-05-01
"CIN",21,18.1,0.265,0.063,1.4727,0.3333,0.825,0.235,0.352,0.411,0.142,90.3342,1.3091,3.9273,4.119,3.5879,2.9561,0.0896,0.37,0.696,0.149,0.441,0.078,0.372,2024-05-01
"TBR",17,24,0.235,0.094,1.125,0.2576,0.539,0.159,0.391,0.449,0.096,90.7412,1.25,5.25,4.1789,4.3537,3.6543,0.0513,0.265,0.688,0.098,0.429,0.072,0.434,2024-05-01
"DET",17,17.2,0.182,0.06,1.0189,0.3276,0.476,0.216,0.4,0.333,0,90.5261,1.4717,8.1509,4.0995,4.2052,3.7386,0.0238,0.39,0.695,0.133,0.428,0.116,0.416,2024-05-01
"CHW",29,25.1,0.219,0.113,1.0658,0.3699,0.72,0.226,0.386,0.386,0.103,88.3818,1.7368,5.6842,4.9135,4.9692,4.068,-0.022,0.306,0.552,0.131,0.361,0.039,0.381,2024-05-01
