Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Adam Frazier",,109,469,423,110,78,22,3,8,51,46,35,0,64,5,3,3,,10,4,0.260788,0.0739999,0.136071,0.543835,0.322113,0.378682,0.307298,0.700794,0.117893,4.75641,0.289367,0.288,-0.710788,52.8305,-4.31445,92.6279,-0.422788,-1.7,-4.63585165143013,-0.02500009536743164,1.12614,999,,,,"15223"
"Jeimer Candelario","CIN",134,581,515,129,76,30,2,21,71,78,52,1,135,8,4,1,,4,2,0.250316,0.0896,0.231501,0.387039,0.326391,0.439888,0.330531,0.766279,0.189572,3.62645,0.295878,-0.212,-0.988271,76.657,5.86552,101.606,-1.20027,0.468157,-0.0443720817565918,-8.456843554973602,1.12551,999,,,,"13621"
"Matt Vierling","DET",94,406,364,93,64,17,3,9,44,42,33,0,84,4,3,2,,8,3,0.256661,0.0820999,0.207677,0.395324,0.323644,0.394391,0.313591,0.718035,0.13773,5.01549,0.309136,0.326,-0.582974,47.8558,-1.61297,98.1131,-0.256974,-1.703,-1.1749231219291687,-1.352999985218048,1.12344,999,,,,"21558"
"Jake Meyers","HOU",92,399,356,85,56,17,2,11,46,44,31,0,104,5,3,3,,7,2,0.237846,0.0789001,0.260934,0.302376,0.306562,0.38451,0.301817,0.691072,0.146664,4.83814,0.302522,0.354,-0.33814,43.1291,-5.48678,91.0962,0.0158601,0.589,-4.240939633920789,1.9139999747276306,1.11977,999,,,,"20308"
"Santiago Espinal","TOR",83,357,322,87,62,19,1,5,39,36,27,1,52,3,3,2,,5,2,0.268953,0.0764,0.146344,0.522058,0.329006,0.379794,0.310795,0.7088,0.110841,3.59687,0.30456,0.338,-0.599111,41.2511,-2.24723,97.8619,-0.261111,-1.213,-1.175700306892395,0.26200008392333984,1.1184,999,,,,"19997"
"Jakob Marsee","SDP",84,364,311,72,50,14,1,8,41,35,43,0,83,4,3,2,,10,4,0.232795,0.1189,0.227175,0.523386,0.332097,0.360962,0.309068,0.693059,0.128166,4.7033,0.288477,0,-0.348635,41.5377,-2.81356,97.5454,-0.348635,0,-1.4555157124996185,0.10000002384185791,1.10107,999,,,,"sa3019868"
"Enmanuel Valdez","BOS",91,392,345,85,51,19,2,13,47,48,37,1,89,3,3,3,,5,2,0.245269,0.0945999,0.228093,0.414744,0.321328,0.422713,0.321438,0.744041,0.177444,4.33073,0.291749,-0.014,-0.615311,48.7601,0.997156,97.658,-0.629311,-0.394286,-1.7293260097503662,-0.594285637140274,1.09639,999,,,,"21716"
"Jason Heyward","LAD",97,420,373,94,61,19,1,13,50,52,36,1,80,5,3,3,,4,1,0.251222,0.0852999,0.191015,0.446561,0.321844,0.41381,0.319234,0.735653,0.162587,3.54635,0.284143,0.096,-0.664672,51.4742,0.299608,101.521,-0.568672,0.261,0.22277820110321045,-3.738999992609024,1.0758,999,,,,"4940"
"Abraham Toro","OAK",84,364,323,79,51,18,1,9,38,38,32,0,67,4,3,3,,4,2,0.244866,0.0871,0.18471,0.471551,0.317545,0.392436,0.310188,0.709981,0.147571,3.73488,0.280682,-0.392,-0.587874,41.8764,-2.47489,100.684,-0.979873,-2.202,-0.6816098690032959,-0.901999831199646,1.07531,999,,,,"19844"
"Omar Narváez","NYM",78,314,277,68,48,12,1,7,34,32,30,1,62,3,2,2,,1,1,0.244403,0.0947,0.19687,0.481029,0.322925,0.371051,0.306007,0.693976,0.126648,2.86506,0.287886,-0.486528,-0.582529,35.0784,-3.22943,94.833,-1.06906,-1.28386,-3.0815762281417847,1.116136908531189,1.07488,999,,,,"13338"
"Ezequiel Tovar","COL",146,630,583,151,97,34,3,18,77,70,32,0,148,6,5,4,,13,5,0.259153,0.0509001,0.234961,0.216632,0.301947,0.418413,0.310005,0.72036,0.15926,5.34611,0.316404,-0.051,-0.656182,72.3827,-4.37912,78.0061,-0.707182,0.408,-17.872880935668945,7.1579999923706055,1.07119,999,,,,"24064"
"Gabriel Arias","CLE",71,308,276,66,42,14,1,10,34,36,25,0,84,3,2,2,,4,2,0.240032,0.0817,0.271403,0.301029,0.308305,0.400473,0.308475,0.708778,0.160441,3.99288,0.305783,0.023,-0.478547,34.9957,-2.53235,96.9652,-0.455547,-0.323,-1.5755426585674286,1.827000081539154,1.06857,999,,,,"22563"
"Jarred Kelenic","ATL",107,462,407,100,58,23,2,17,59,60,44,3,123,4,4,3,,12,5,0.244862,0.0959001,0.266577,0.359747,0.321906,0.434538,0.324217,0.756444,0.189676,5.10926,0.306476,0.268,-0.570944,58.5337,2.24169,101.071,-0.302944,-0.951,0.3102721571922302,-5.600999593734741,1.0415,999,,,,"22558"
"Willi Castro","MIN",107,462,417,104,69,21,3,11,53,50,30,0,108,8,3,3,,21,7,0.249238,0.066,0.233649,0.282475,0.310816,0.394049,0.306826,0.704865,0.144811,6.37776,0.308553,0.446,0.30999,51.8608,-4.43124,95.0075,0.75599,-3.555,-2.0076993703842163,-3.255000054836273,1.04047,999,,,,"17338"
"JJ Bleday","OAK",117,504,429,93,54,20,2,17,54,53,65,0,127,4,4,2,,6,2,0.215998,0.1291,0.252228,0.511838,0.322367,0.386239,0.312791,0.708607,0.170241,3.68757,0.263438,0.125,-0.818869,59.0724,-2.33702,102.488,-0.693869,-2.70058,0.8088551759719849,-7.500583648681641,1.04026,999,,,,"26368"
"Mike Tauchman","CHC",84,364,309,75,50,16,1,8,46,31,46,1,87,4,2,3,,5,2,0.241807,0.125,0.238347,0.524445,0.344303,0.37532,0.319854,0.719623,0.133513,4.16199,0.308907,0.054,-0.40009,44.7985,0.447168,100.523,-0.34609,-0.776,-0.11046463251113892,-1.8760000467300415,1.03816,999,,,,"15274"
"Jake McCarthy","ARI",91,392,350,91,62,16,5,8,47,42,30,0,81,5,3,3,,24,7,0.259096,0.0776001,0.206112,0.376495,0.32545,0.39854,0.316093,0.72399,0.139444,7.25887,0.313393,0.699,1.18947,47.02,-0.742898,96.8105,1.88847,0.521,0.3395557403564453,-3.3790000677108765,1.02825,999,,,,"21622"
"Michael A. Taylor",,109,469,425,98,65,16,2,16,52,54,33,0,138,4,4,3,,10,4,0.231469,0.07,0.294532,0.237665,0.290818,0.388761,0.295093,0.679579,0.157291,4.97567,0.300742,-0.009,-0.209109,48.0765,-9.06847,84.3093,-0.218109,1.863,-9.185187667608261,3.537999987602234,1.02778,999,,,,"11489"
"Jake Fraley","CIN",104,448,387,96,59,19,1,18,59,58,50,2,98,5,3,2,,16,6,0.249097,0.1127,0.219288,0.513937,0.341313,0.43792,0.337398,0.779233,0.188823,4.61628,0.286682,-0.026,-0.0568041,61.6641,7.07788,106.21,-0.0828041,-1.45192,3.3635600730776787,-8.351922035217285,1.0241,999,,,,"19260"
"Miguel Amaya","CHC",62,244,211,47,29,10,1,7,27,27,24,1,65,6,2,2,,1,1,0.224683,0.0972998,0.265453,0.366543,0.316869,0.383588,0.307639,0.700457,0.158905,3.51103,0.284067,-0.0214196,-0.396774,27.5995,-2.17918,92.3335,-0.418194,-1.85979,-2.7394061982631683,2.290213108062744,1.01623,999,,,,"21693"
"Bryan De La Cruz","MIA",141,609,558,146,94,31,1,20,69,76,40,0,141,4,5,2,,4,2,0.262161,0.0665,0.230736,0.288208,0.313755,0.428654,0.32,0.742409,0.166493,3.0144,0.313758,-0.368,-1.00936,75.0249,0.821806,99.2059,-1.37736,-2.405,-1.9764447212219238,-8.729999780654907,1.00071,999,,,,"19600"
"Liover Peguero","PIT",104,448,409,102,68,20,2,12,51,49,29,0,102,3,3,3,,14,4,0.248503,0.0638999,0.227401,0.281001,0.300272,0.393747,0.300609,0.694019,0.145244,5.39603,0.300678,0.043,0.139111,47.976,-6.6102,85.262,0.182111,0.425,-7.997546568512917,2.675000011920929,0.990776,999,,,,"24273"
"Aaron Hicks",,117,504,428,100,69,17,2,12,56,50,66,2,119,4,4,3,,8,3,0.23306,0.13,0.235269,0.552558,0.337746,0.365747,0.312549,0.703494,0.132687,4.29823,0.291967,0.516,-0.705445,58.971,-2.43851,96.2068,-0.189445,-2.011,-2.519004464149475,-4.710999965667725,0.988674,999,,,,"5297"
"Johan Rojas","PHI",97,420,386,97,67,19,3,8,49,43,23,0,86,5,3,3,,22,6,0.252452,0.0542001,0.205822,0.263335,0.300382,0.380816,0.296386,0.681198,0.128364,6.52646,0.303505,-0.063,1.03849,43.5047,-7.66988,83.2983,0.975489,1.811,-7.714695453643799,3.3109999895095825,0.987307,999,,,,"24336"
"Victor Robles","WSN",118,511,455,111,74,24,3,11,57,50,36,1,117,11,4,4,,20,6,0.244798,0.0714001,0.229054,0.311717,0.313993,0.378568,0.303807,0.692561,0.13377,5.96225,0.304154,0.113,0.487551,56.0801,-6.18229,88.4149,0.600551,-2.607,-6.733421623706818,-0.7820000648498535,0.986073,999,,,,"18363"
"Myles Straw","CLE",97,420,373,92,70,18,2,2,43,34,38,0,76,2,3,3,,17,4,0.247757,0.0907,0.180114,0.503571,0.318419,0.3246,0.288058,0.643019,0.0768432,5.63198,0.30218,0.956,0.79163,40.5999,-10.5747,82.8142,1.74763,0.987,-6.9010902643203735,2.487000048160553,0.982793,999,,,,"17620"
"Cavan Biggio","TOR",112,483,411,94,61,20,1,12,55,51,60,0,127,7,4,2,,6,2,0.229136,0.1236,0.262536,0.470792,0.333818,0.369419,0.312982,0.703237,0.140282,3.7679,0.298167,-0.028,-0.631017,56.6877,-2.16304,99.3779,-0.659017,-2.47281,-1.01906818151474,-5.597811460494995,0.976579,999,,,,"19252"
"Will Benson","CIN",105,455,380,85,50,16,4,15,57,52,63,1,137,5,4,4,,15,5,0.225237,0.1389,0.300329,0.462493,0.340483,0.406488,0.327427,0.746971,0.181251,6.47369,0.305853,-0.295,-0.165079,58.8597,3.42059,99.5251,-0.460079,-0.269,-0.7277482151985168,-5.044000089168549,0.969757,999,,,,"21853"
"Kerry Carpenter","DET",121,525,475,122,75,23,3,21,63,73,38,3,129,7,4,1,,4,2,0.255698,0.0720999,0.246128,0.292937,0.31811,0.448234,0.327279,0.766344,0.192536,3.86587,0.305369,-0.35,-0.94406,67.8505,3.88227,107.6,-1.29406,-0.0064,3.486950993537903,-11.631400000303984,0.966549,999,,,,"25961"
"Austin Hedges","CLE",58,230,209,42,29,7,0,6,22,22,15,0,58,3,2,2,,2,1,0.201862,0.0654999,0.253054,0.258837,0.261802,0.32316,0.257979,0.584961,0.121298,3.5732,0.248146,-0.299987,-0.267415,16.5163,-11.5566,61.9655,-0.567402,-0.481699,-11.067485213279724,4.018300890922546,0.955398,999,,,,"12976"
"Chris Taylor","LAD",125,539,471,106,65,24,2,16,62,61,54,2,170,6,4,3,,14,4,0.225658,0.1011,0.314707,0.321252,0.312038,0.384256,0.304269,0.696294,0.158598,5.17893,0.312696,0.195,0.0839924,59.3598,-6.31417,91.4892,0.278992,0.14,-5.403982430696487,-3.384999856352806,0.954172,999,,,,"13757"
"Joshua Palacios","PIT",89,385,346,92,62,16,2,12,45,46,27,0,77,5,3,3,,8,3,0.26495,0.0709999,0.200446,0.354209,0.325788,0.425317,0.325409,0.751104,0.160367,4.93008,0.30766,-0.004,-0.519443,49.1591,2.2491,101.888,-0.523443,-0.228,0.3768965005874634,-3.9529999047517776,0.950963,999,,,,"19818"
"Tony Kemp",,91,392,342,87,61,17,2,7,47,36,39,0,47,5,3,3,,11,4,0.253091,0.099,0.119632,0.827538,0.33563,0.373323,0.3142,0.708953,0.120233,5.21247,0.274267,0.079,-0.193983,46.4039,-1.35904,97.3322,-0.114983,-1.521,-1.389281377196312,-2.421000063419342,0.949762,999,,,,"14894"
"Giancarlo Stanton","NYY",105,455,400,92,50,14,1,27,60,70,47,2,134,3,3,2,,1,0,0.230727,0.1028,0.294173,0.349454,0.313101,0.472007,0.333509,0.785108,0.24128,2.20558,0.269176,-1.769,-0.743015,61.1579,5.71878,114.271,-2.51201,-0.000353846,5.268285036087036,-11.2753534646763,0.942525,999,,,,"4949"
"Josh Rojas","SEA",92,399,353,85,59,18,1,8,44,37,38,1,91,2,3,3,,12,3,0.240754,0.0959999,0.229103,0.419025,0.316205,0.359211,0.298209,0.675416,0.118457,4.51237,0.301112,0.92,0.24552,41.9336,-6.68223,92.024,1.16552,-2.63711,-2.6476902961730957,-1.562105417251587,0.932017,999,,,,"19734"
"Brandon Crawford",,104,448,399,95,63,18,2,12,48,49,38,2,105,5,3,3,,4,2,0.237502,0.084,0.233333,0.36,0.309305,0.382512,0.301541,0.691817,0.14501,3.95386,0.28925,-0.356,-0.686975,48.3229,-6.26325,88.7042,-1.04297,-3.493,-7.209375977516174,1.3070001602172852,0.931103,999,,,,"5343"
"Tom Murphy",,79,318,281,68,42,13,1,12,37,39,30,0,87,3,2,2,,2,1,0.241049,0.0949999,0.273476,0.347379,0.318644,0.417967,0.320023,0.73661,0.176917,3.02625,0.303494,-0.340974,-0.534477,39.231,0.435846,101.301,-0.875451,-1.42919,-0.37077265977859497,2.295810103416443,0.91506,999,,,,"13499"
"Jean Segura",,75,322,292,78,57,13,2,6,34,33,22,1,50,4,2,2,,7,3,0.26744,0.068,0.155962,0.436003,0.32513,0.387408,0.31144,0.712539,0.119969,4.68864,0.301635,0.171,-0.357168,37.3794,-1.85442,95.4512,-0.186168,-0.964,-1.9709752947092056,0.18600010871887207,0.914272,999,,,,"5933"
"Junior Caminero","TBR",44,189,173,46,29,8,1,8,24,25,12,0,42,2,1,1,,2,1,0.265895,0.0648,0.221969,0.291933,0.31844,0.455484,0.33092,0.773924,0.18959,4.29933,0.308025,-0.046,-0.295791,24.9977,1.96915,114.991,-0.341791,-0.145444,3.053179085254669,-0.3204444348812103,0.912831,999,,,,"28163"
"Justin Turner",,130,560,498,130,87,27,1,16,66,66,48,0,104,8,4,2,,3,1,0.260977,0.0850001,0.18591,0.457211,0.333132,0.414329,0.326226,0.747461,0.153352,2.92594,0.29779,-2.06,-0.984521,71.8841,3.65135,105.528,-3.04452,-0.904,0.7278897762298584,-10.653999924659729,0.909784,999,,,,"5235"
"Joey Meneses","WSN",144,623,572,153,100,31,1,20,70,80,40,1,133,5,4,1,,1,0,0.267494,0.0645,0.213526,0.302071,0.318813,0.432946,0.323459,0.75176,0.165452,2.33378,0.31388,-0.913,-1.10717,78.5394,2.63049,101.589,-2.02017,0.16564,-0.7937906980514526,-11.359359160065651,0.903992,999,,,,"14366"
"Austin Slater","SFG",62,266,232,57,38,12,1,7,33,27,27,0,74,3,2,2,,7,2,0.248088,0.102,0.276756,0.368555,0.333461,0.399003,0.321806,0.732464,0.150916,5.10232,0.329207,0.481,-0.0551073,33.1687,0.75813,104.618,0.425893,-0.087,1.9476929008960724,-2.036999925971031,0.894501,999,,,,"16153"
"Yasmani Grandal",,63,250,214,50,34,9,0,7,27,26,30,0,54,2,2,1,,1,0,0.233287,0.121,0.217647,0.555945,0.332432,0.371548,0.312326,0.70398,0.138261,2.26467,0.279029,-1.55154,-0.493247,29.1585,-1.25378,96.0551,-2.04479,-2.89235,-3.244613528251648,1.9826548099517822,0.893768,999,,,,"11368"
"Carson Kelly","DET",60,237,209,48,30,10,1,7,25,25,22,0,53,3,2,2,,2,1,0.228025,0.0930999,0.222401,0.418613,0.3072,0.377565,0.300831,0.684765,0.14954,3.2569,0.270558,-0.0311851,-0.369961,25.4024,-3.45028,89.2685,-0.401146,0.348413,-3.4460501670837402,4.973413348197937,0.893115,999,,,,"13620"
"Miguel Vargas","LAD",60,259,225,55,34,12,1,8,31,30,28,1,53,3,2,1,,4,2,0.243543,0.1098,0.205675,0.533852,0.332814,0.407079,0.323245,0.739893,0.163536,4.45038,0.284711,0.017,-0.364773,32.6053,1.04761,104.21,-0.347773,-0.396,1.0031395554542542,-0.9210000038146973,0.887824,999,,,,"20178"
"Josh Donaldson",,86,371,322,72,42,15,1,15,44,46,41,0,98,4,3,1,,1,1,0.223401,0.111,0.263019,0.422023,0.316016,0.40926,0.316078,0.725275,0.185858,2.88269,0.269836,-1.264,-0.648873,44.4965,-0.707676,98.612,-1.91287,-1.50974,-2.5403460264205933,-1.184735894203186,0.887023,999,,,,"5038"
"Yan Gomes","CHC",97,385,356,90,60,17,1,11,40,45,19,1,75,6,3,2,,2,1,0.251976,0.0486,0.194774,0.249519,0.297931,0.400466,0.301417,0.698398,0.148491,3.19388,0.288452,-0.716504,-0.596905,41.5094,-5.42501,88.1626,-1.31341,0.916582,-6.962279677391052,7.816581845283508,0.885762,999,,,,"9627"
"DJ Stewart","NYM",110,476,408,90,53,16,1,21,56,58,55,1,134,8,3,2,,3,1,0.22175,0.1151,0.28135,0.409099,0.323432,0.417512,0.322905,0.740944,0.195762,3.0067,0.271804,-0.068,-0.84832,59.7888,1.79102,106.162,-0.91632,-4.0455,2.7171003818511963,-10.14549970626831,0.875881,999,,,,"17766"
"Carlos Santana",,128,553,482,115,72,22,1,20,66,70,64,1,100,3,4,1,,3,1,0.238888,0.115,0.181115,0.634957,0.328679,0.412685,0.323509,0.741365,0.173797,2.99772,0.259873,-0.341,-0.978094,69.7377,2.35785,103.676,-1.31909,-0.570329,1.1583017110824585,-11.195329070091248,0.874979,999,,,,"2396"
"Manuel Margot","LAD",83,357,324,87,60,17,1,8,42,41,25,0,61,3,3,2,,9,3,0.268283,0.0696001,0.17143,0.405997,0.323388,0.403506,0.316104,0.726894,0.135223,4.75524,0.306317,0.356,-0.339599,42.8253,-0.673095,99.4234,0.016401,-1.222,-0.23862824216485023,-3.146999955177307,0.874861,999,,,,"14712"
"José Caballero","SEA",63,273,230,52,35,11,1,5,31,25,32,0,63,7,2,2,,16,5,0.225452,0.1178,0.229694,0.512856,0.335128,0.345414,0.307035,0.680542,0.119962,5.72548,0.284749,-0.032,0.454957,30.6923,-2.57112,98.141,0.422957,-1.573,-0.1851523518562317,-0.3479999303817749,0.871756,999,,,,"23401"
"Ramón Urías","BAL",70,301,270,67,45,14,1,7,32,32,23,0,73,5,2,2,,2,1,0.248313,0.0755002,0.243365,0.310234,0.314825,0.383769,0.305716,0.698594,0.135456,3.75899,0.313577,0.087,-0.520514,33.5107,-3.16435,95.2453,-0.433514,0.032,-2.148335963487625,0.6570000015199184,0.871072,999,,,,"18795"
"Brandon Drury","LAA",134,581,533,133,78,28,2,25,71,80,35,0,144,7,4,1,,3,1,0.248658,0.0602,0.247003,0.243722,0.30116,0.44871,0.320604,0.749869,0.200052,3.66247,0.291973,-0.964,-0.941185,71.867,1.07556,101.345,-1.90518,-0.063253,-0.9688013195991516,-10.088252626359463,0.865839,999,,,,"11615"
"Isiah Kiner-Falefa",,87,378,344,91,68,16,1,5,39,36,24,0,61,5,3,2,,14,5,0.264165,0.0640001,0.16207,0.394892,0.31843,0.362728,0.299752,0.681158,0.098563,4.85475,0.305633,0.152,0.100952,40.211,-5.84614,87.4851,0.252952,0.058,-5.511472374200821,1.30799999833107,0.863064,999,,,,"16512"
"Ryan O'Hearn","BAL",100,434,400,103,65,19,1,17,51,61,26,1,104,4,3,1,,3,2,0.2568,0.0596,0.240151,0.248177,0.306846,0.44169,0.320017,0.748536,0.18489,3.66515,0.303537,-0.7,-0.691465,53.4724,0.592041,105.158,-1.39146,0.739742,1.2905919551849365,-7.460257887840271,0.855163,999,,,,"16442"
"Kris Bryant","COL",125,539,479,129,81,27,1,19,67,72,49,1,111,7,4,1,,2,1,0.269212,0.0900001,0.205391,0.438189,0.34276,0.451475,0.343104,0.794235,0.182264,3.23792,0.311357,0.472,-0.986637,76.7439,11.0699,100.195,-0.514637,0.0842857,-0.38435183465480804,-9.540714286267757,0.840885,999,,,,"15429"
"Jesse Winker",,86,371,311,77,51,15,1,10,46,40,52,0,73,4,3,2,,1,1,0.249198,0.139,0.19752,0.703726,0.36126,0.402159,0.337977,0.763419,0.15296,2.78522,0.291926,-1.513,-0.812164,51.2441,6.03991,113.538,-2.32516,-0.283302,3.794951915740967,-8.058301985263824,0.833349,999,,,,"13590"
"Austin Meadows",,58,252,223,58,35,12,1,10,33,33,23,0,48,3,2,1,,2,1,0.260614,0.0929998,0.191833,0.484796,0.335965,0.457952,0.341595,0.793916,0.197338,4.05359,0.289895,-0.549,-0.441799,35.5645,4.85973,116.004,-0.990799,-0.521444,3.9234090447425842,-4.221444487571716,0.825097,999,,,,"15672"
"Matt Mervis","CHC",100,434,379,93,55,19,1,18,53,56,43,2,110,5,4,3,,1,1,0.245914,0.0983001,0.253294,0.388087,0.327753,0.441354,0.330645,0.769107,0.19544,2.98893,0.296636,-0.343,-0.760504,57.3032,4.42278,107.757,-1.1035,-1.74526,3.0670539140701294,-9.645258069038391,0.818018,999,,,,"27845"
"Taylor Walls","TBR",66,287,246,52,32,12,1,6,31,28,35,0,73,2,2,2,,10,4,0.210258,0.1226,0.25531,0.4802,0.311657,0.346809,0.293732,0.658466,0.136552,5.34438,0.268852,0.336,0.0224009,29.0955,-5.87381,89.2154,0.358401,0.247,-3.350278079509735,1.7719999849796295,0.81497,999,,,,"22458"
"Akil Baddoo","DET",68,294,255,62,40,12,2,8,35,31,33,1,71,1,2,2,,11,4,0.241328,0.1131,0.241163,0.468978,0.329763,0.397616,0.317942,0.727379,0.156287,5.87422,0.300797,0.588,0.000398146,35.7164,-0.105746,101.129,0.588398,0.315381,0.9859460890293121,-2.8346191346645355,0.811723,999,,,,"22168"
"Vaughn Grissom","ATL",57,245,218,61,42,13,1,5,30,27,20,0,41,4,2,1,,4,2,0.279969,0.0819002,0.169215,0.484001,0.348814,0.412954,0.332716,0.761768,0.132985,4.63587,0.324623,0.054,-0.348642,32.77,2.91815,106.769,-0.294642,-0.509,1.759924829006195,-1.984000027179718,0.809741,999,,,,"26031"
"Christian Bethancourt","MIA",68,269,250,61,39,13,0,9,29,32,13,0,66,2,2,2,,2,1,0.244823,0.0496,0.244201,0.203112,0.28595,0.403163,0.296597,0.689113,0.158341,3.50577,0.295925,-0.302137,-0.338488,27.89,-4.86168,83.5172,-0.640625,0.832221,-6.129457414150238,6.082221269607544,0.807078,999,,,,"10028"
"Javier Báez","DET",117,504,465,112,73,21,3,15,54,58,24,1,127,8,4,3,,9,3,0.241323,0.048,0.251032,0.191211,0.287519,0.397841,0.295367,0.68536,0.156518,5.31393,0.29696,0.524,-0.343177,51.779,-9.6305,85.4814,0.180823,-5.87,-8.586891770362854,-0.4699997901916504,0.804415,999,,,,"12979"
"Rowdy Tellez","PIT",91,392,346,86,50,16,1,18,48,53,39,4,83,3,3,1,,1,1,0.247225,0.0993,0.211962,0.468479,0.326505,0.454467,0.332561,0.780972,0.207242,2.91638,0.273336,-1.002,-0.669334,52.3813,4.61837,106.682,-1.67133,0.518321,1.5737594366073608,-6.981678605079651,0.792072,999,,,,"15679"
"Mauricio Dubón","HOU",75,322,297,78,55,14,1,8,38,35,18,0,49,3,2,2,,5,2,0.264261,0.055,0.151086,0.364032,0.309824,0.397125,0.306979,0.706949,0.132864,4.41567,0.291761,0.079,-0.486408,36.1863,-3.04757,94.6738,-0.407408,-0.794,-2.4623663127422333,-0.5440001040697098,0.791145,999,,,,"16530"
"Hunter Renfroe",,97,420,380,95,55,21,1,18,51,57,33,0,92,3,3,1,,1,0,0.250752,0.0782999,0.218418,0.358487,0.312911,0.450755,0.327449,0.763665,0.200003,2.4284,0.283245,-0.616,-0.682282,54.3396,3.16509,103.826,-1.29828,-1.78522,0.6270865201950073,-6.985216498374939,0.788938,999,,,,"15464"
"Tyler Stephenson","CIN",94,372,329,84,56,16,1,11,44,43,34,1,91,4,3,2,,2,1,0.254993,0.0906001,0.243434,0.372175,0.329211,0.406597,0.320369,0.735808,0.151604,3.31032,0.317825,-0.356063,-0.647709,45.9917,0.616951,94.7941,-1.00377,-0.232932,-3.405518651008606,6.467068180441856,0.784757,999,,,,"17988"
"Reese McGuire","BOS",65,256,235,58,39,14,1,4,26,25,15,0,59,3,2,2,,2,1,0.245039,0.0573998,0.229358,0.250263,0.294379,0.357417,0.285332,0.651796,0.112378,4.14466,0.309321,-0.402177,-0.355459,24.1669,-7.02522,72.6323,-0.757636,0.881779,-9.152436077594757,5.881778955459595,0.774409,999,,,,"15674"
"Jonny Deluca","TBR",76,329,295,68,40,15,1,11,38,39,26,1,71,4,2,2,,5,2,0.230327,0.0779999,0.21622,0.360743,0.298245,0.406643,0.3045,0.704888,0.176316,4.65344,0.263122,-0.031,-0.341227,36.2957,-3.79108,96.6792,-0.372227,0.093,-1.6813241243362427,-1.732000045478344,0.77428,999,,,,"26365"
"Lawrence Butler","OAK",76,329,300,73,47,15,1,9,34,35,22,1,83,2,2,2,,6,2,0.24159,0.0671001,0.25174,0.266546,0.296335,0.39359,0.297996,0.689925,0.152,4.58848,0.299816,-0.053,-0.313036,34.5187,-5.56807,92.2337,-0.366036,0.174,-3.427603542804718,-0.050999969244003296,0.76777,999,,,,"22542"
"Elvis Andrus",,71,308,281,71,49,15,1,6,33,31,19,0,53,3,2,2,,9,3,0.25097,0.063,0.171773,0.366764,0.303414,0.373425,0.295478,0.676839,0.122455,4.78591,0.287175,0.76,0.0859809,31.6711,-5.85687,84.5719,0.845981,-0.01,-4.94430273771286,2.140000095590949,0.765137,999,,,,"8709"
"Whit Merrifield",,128,553,508,131,93,27,1,10,62,53,34,1,95,3,4,4,,22,6,0.257625,0.0620001,0.17175,0.36099,0.306617,0.373772,0.296636,0.680389,0.116146,4.90416,0.296746,0.377,0.611163,57.3959,-9.98398,85.361,0.988163,-1.382,-8.876269161701202,-2.306999921798706,0.760679,999,,,,"11281"
"Xavier Edwards","MIA",52,224,198,55,42,9,1,2,24,20,21,1,28,2,2,1,,7,2,0.276616,0.0943001,0.125452,0.751685,0.34831,0.368021,0.317084,0.716331,0.0914048,4.68932,0.309938,0.084,-0.157167,27.0531,-0.240041,97.2517,-0.073167,-0.397,-0.8358349427580833,0.7029998898506165,0.747518,999,,,,"22266"
"Ji Hwan Bae","PIT",71,308,273,70,49,15,2,4,35,28,28,0,66,3,2,2,,16,6,0.257239,0.0892999,0.213045,0.41916,0.32889,0.371595,0.308859,0.700485,0.114356,5.98379,0.321655,0.296,0.0490089,35.0938,-2.43417,90.7927,0.345009,-1.51,-3.168161779642105,0.09000003337860107,0.739104,999,,,,"23818"
"Andrew McCutchen","PIT",117,504,431,104,68,21,1,15,62,57,62,1,115,5,4,2,,8,3,0.242126,0.124,0.22773,0.544504,0.341549,0.400052,0.326183,0.7416,0.157926,3.71748,0.292119,-1.368,-0.746743,64.678,3.26849,105.499,-2.11474,-0.242,1.262702465057373,-11.042000204324722,0.734465,999,,,,"9847"
"Kolten Wong",,65,280,249,62,42,13,1,6,32,29,22,0,52,6,2,2,,7,2,0.248792,0.077,0.1858,0.414425,0.320269,0.382721,0.308623,0.70299,0.133928,4.9556,0.289529,0.189,-0.0798424,31.8486,-2.26777,93.5307,0.109158,-1.125,-2.098076991736889,-0.125,0.728116,999,,,,"12532"
"Will Brennan","CLE",71,308,283,78,55,17,1,5,32,33,18,1,44,3,2,2,,7,3,0.275836,0.0585001,0.144263,0.405511,0.323654,0.395159,0.312262,0.718813,0.119323,4.27796,0.309383,-0.006,-0.359425,35.9643,-1.56368,99.5899,-0.365425,0.264409,-0.5167565792798996,-2.7355909049510956,0.719184,999,,,,"25660"
