"game_pk","officialDate","gameNumber","doubleHeader","away_team_name","home_team_name","VisitorRunsScored","HomeRunsScored","F5_VisitorRunsScored","F5_HomeRunsScored"
662642,"2022-09-23",1,"N","Seattle Mariners","Kansas City Royals",1,5,1,4
661668,"2022-09-23",1,"N","Los Angeles Angels","Minnesota Twins",4,2,2,1
661431,"2022-09-23",1,"N","Detroit Tigers","Chicago White Sox",5,3,3,1
662305,"2022-09-23",1,"N","New York Mets","Oakland Athletics",9,2,8,0
663282,"2022-09-23",1,"N","San Francisco Giants","Arizona Diamondbacks",6,5,5,5
662585,"2022-09-23",1,"N","St. Louis Cardinals","Los Angeles Dodgers",11,0,8,0
661221,"2022-09-24",1,"N","Boston Red Sox","New York Yankees",5,7,3,5
661586,"2022-09-24",1,"N","Atlanta Braves","Philadelphia Phillies",6,3,6,0
662311,"2022-09-24",1,"N","New York Mets","Oakland Athletics",4,10,4,6
662039,"2022-09-24",1,"N","Toronto Blue Jays","Tampa Bay Rays",3,1,0,0
661295,"2022-09-24",1,"N","Washington Nationals","Miami Marlins",1,4,1,3
662249,"2022-09-24",1,"N","Chicago Cubs","Pittsburgh Pirates",0,6,0,6
661067,"2022-09-24",1,"N","Milwaukee Brewers","Cincinnati Reds",10,2,6,1
663258,"2022-09-24",1,"N","Houston Astros","Baltimore Orioles",11,10,6,6
661805,"2022-09-24",1,"N","Cleveland Guardians","Texas Rangers",4,2,1,1
662641,"2022-09-24",1,"N","Seattle Mariners","Kansas City Royals",6,5,3,5
661656,"2022-09-24",1,"N","Los Angeles Angels","Minnesota Twins",4,8,3,7
661430,"2022-09-24",1,"N","Detroit Tigers","Chicago White Sox",7,2,3,2
662866,"2022-09-24",1,"N","San Diego Padres","Colorado Rockies",9,3,3,2
663281,"2022-09-24",1,"N","San Francisco Giants","Arizona Diamondbacks",2,5,1,5
662584,"2022-09-24",1,"N","St. Louis Cardinals","Los Angeles Dodgers",2,6,0,6
663454,"2022-09-25",1,"N","Houston Astros","Baltimore Orioles",6,3,1,0
661585,"2022-09-25",1,"N","Atlanta Braves","Philadelphia Phillies",8,7,5,6
662063,"2022-09-25",1,"N","Toronto Blue Jays","Tampa Bay Rays",7,1,4,1
662243,"2022-09-25",1,"N","Chicago Cubs","Pittsburgh Pirates",8,3,3,0
661294,"2022-09-25",1,"N","Washington Nationals","Miami Marlins",6,1,3,0
661066,"2022-09-25",1,"N","Milwaukee Brewers","Cincinnati Reds",1,2,1,1
662631,"2022-09-25",1,"N","Seattle Mariners","Kansas City Royals",12,13,9,2
661667,"2022-09-25",1,"N","Los Angeles Angels","Minnesota Twins",10,3,5,2
661429,"2022-09-25",1,"N","Detroit Tigers","Chicago White Sox",4,1,0,1
661828,"2022-09-25",1,"N","Cleveland Guardians","Texas Rangers",10,4,4,2
662865,"2022-09-25",1,"N","San Diego Padres","Colorado Rockies",13,6,7,5
663280,"2022-09-25",1,"N","San Francisco Giants","Arizona Diamondbacks",3,2,0,1
662310,"2022-09-25",1,"N","New York Mets","Oakland Athletics",13,4,7,1
662598,"2022-09-25",1,"N","St. Louis Cardinals","Los Angeles Dodgers",1,4,1,4
661220,"2022-09-25",1,"N","Boston Red Sox","New York Yankees",0,2,0,1
662242,"2022-09-26",1,"N","Cincinnati Reds","Pittsburgh Pirates",3,8,2,2
662460,"2022-09-26",1,"N","Atlanta Braves","Washington Nationals",8,0,3,0
661768,"2022-09-26",1,"N","New York Yankees","Toronto Blue Jays",2,3,2,2
663250,"2022-09-26",1,"N","Baltimore Orioles","Boston Red Sox",14,8,8,5
662955,"2022-09-27",1,"N","Tampa Bay Rays","Cleveland Guardians",6,5,4,3
662241,"2022-09-27",1,"N","Cincinnati Reds","Pittsburgh Pirates",1,4,1,1
662774,"2022-09-27",1,"N","Kansas City Royals","Detroit Tigers",3,4,3,0
662489,"2022-09-27",1,"N","Atlanta Braves","Washington Nationals",8,2,4,2
661778,"2022-09-27",1,"N","New York Yankees","Toronto Blue Jays",5,2,3,1
663206,"2022-09-27",1,"N","Baltimore Orioles","Boston Red Sox",9,13,8,13
662401,"2022-09-27",1,"N","Miami Marlins","New York Mets",6,4,6,3
663128,"2022-09-27",1,"N","Philadelphia Phillies","Chicago Cubs",1,2,0,1
661666,"2022-09-27",1,"N","Chicago White Sox","Minnesota Twins",0,4,0,2
661155,"2022-09-27",1,"N","St. Louis Cardinals","Milwaukee Brewers",6,2,5,0
662821,"2022-09-27",1,"N","Arizona Diamondbacks","Houston Astros",2,10,1,4
663422,"2022-09-27",1,"N","Oakland Athletics","Los Angeles Angels",3,4,3,3
662210,"2022-09-27",1,"N","Los Angeles Dodgers","San Diego Padres",3,4,0,2
662117,"2022-09-27",1,"N","Texas Rangers","Seattle Mariners",5,0,1,0
662046,"2022-09-27",1,"N","Colorado Rockies","San Francisco Giants",2,5,1,3
662240,"2022-09-28",1,"N","Cincinnati Reds","Pittsburgh Pirates",3,4,0,3
662967,"2022-09-28",1,"N","Tampa Bay Rays","Cleveland Guardians",1,2,1,1
662773,"2022-09-28",1,"N","Kansas City Royals","Detroit Tigers",1,2,1,2
661099,"2022-09-28",1,"N","Atlanta Braves","Washington Nationals",2,3,1,2
661737,"2022-09-28",1,"N","New York Yankees","Toronto Blue Jays",8,3,3,0
663181,"2022-09-28",1,"N","Baltimore Orioles","Boston Red Sox",1,3,0,2
662400,"2022-09-28",1,"N","Miami Marlins","New York Mets",4,5,2,0
663098,"2022-09-28",1,"N","Philadelphia Phillies","Chicago Cubs",2,4,1,4
661133,"2022-09-28",1,"N","Chicago White Sox","Minnesota Twins",4,8,3,5
661154,"2022-09-28",1,"N","St. Louis Cardinals","Milwaukee Brewers",1,5,0,1
662820,"2022-09-28",1,"N","Arizona Diamondbacks","Houston Astros",5,2,2,2
663421,"2022-09-28",1,"N","Oakland Athletics","Los Angeles Angels",1,4,1,3
662214,"2022-09-28",1,"N","Los Angeles Dodgers","San Diego Padres",1,0,0,0
661112,"2022-09-28",1,"N","Texas Rangers","Seattle Mariners",1,3,1,3
662045,"2022-09-28",1,"N","Colorado Rockies","San Francisco Giants",3,6,2,3
662772,"2022-09-29",1,"N","Kansas City Royals","Detroit Tigers",3,10,0,5
661132,"2022-09-29",1,"N","Chicago White Sox","Minnesota Twins",4,3,2,2
663180,"2022-09-29",1,"N","Baltimore Orioles","Boston Red Sox",3,5,2,2
663110,"2022-09-29",1,"N","Philadelphia Phillies","Chicago Cubs",0,2,0,2
662932,"2022-09-29",1,"N","Tampa Bay Rays","Cleveland Guardians",1,2,1,0
661156,"2022-09-29",1,"N","Miami Marlins","Milwaukee Brewers",4,2,0,2
663420,"2022-09-29",1,"N","Oakland Athletics","Los Angeles Angels",2,4,0,3
662209,"2022-09-29",1,"N","Los Angeles Dodgers","San Diego Padres",5,2,1,2
661128,"2022-09-29",1,"N","Texas Rangers","Seattle Mariners",9,10,4,6
662050,"2022-09-29",1,"N","Colorado Rockies","San Francisco Giants",4,6,0,5
661097,"2022-09-30",1,"S","Philadelphia Phillies","Washington Nationals",5,1,2,0
663099,"2022-09-30",1,"N","Cincinnati Reds","Chicago Cubs",1,6,1,6
661218,"2022-09-30",1,"N","Baltimore Orioles","New York Yankees",2,1,1,1
661751,"2022-09-30",1,"N","Boston Red Sox","Toronto Blue Jays",0,9,0,4
662940,"2022-09-30",1,"N","Kansas City Royals","Cleveland Guardians",3,6,3,1
662771,"2022-09-30",1,"N","Minnesota Twins","Detroit Tigers",7,0,3,0
661467,"2022-09-30",1,"N","New York Mets","Atlanta Braves",2,5,1,2
662819,"2022-09-30",1,"N","Tampa Bay Rays","Houston Astros",7,3,3,2
661157,"2022-09-30",1,"N","Miami Marlins","Milwaukee Brewers",0,1,0,0
661958,"2022-09-30",1,"N","Pittsburgh Pirates","St. Louis Cardinals",1,2,1,2
663406,"2022-09-30",1,"N","Texas Rangers","Los Angeles Angels",1,4,1,3
661111,"2022-09-30",1,"N","Oakland Athletics","Seattle Mariners",1,2,1,1
662208,"2022-09-30",1,"N","Chicago White Sox","San Diego Padres",3,1,2,1
662596,"2022-09-30",1,"N","Colorado Rockies","Los Angeles Dodgers",1,10,0,9
662049,"2022-09-30",1,"N","Arizona Diamondbacks","San Francisco Giants",4,10,4,8
662572,"2022-10-01",1,"S","Philadelphia Phillies","Washington Nationals",4,13,4,7
661098,"2022-10-01",2,"S","Philadelphia Phillies","Washington Nationals",8,2,8,0
661217,"2022-10-01",1,"N","Baltimore Orioles","New York Yankees",0,8,0,4
663167,"2022-10-01",1,"N","Cincinnati Reds","Chicago Cubs",1,2,1,1
661736,"2022-10-01",1,"N","Boston Red Sox","Toronto Blue Jays",0,10,0,7
662023,"2022-10-01",1,"N","Arizona Diamondbacks","San Francisco Giants",8,4,3,1
661110,"2022-10-01",1,"N","Oakland Athletics","Seattle Mariners",1,5,1,3
662939,"2022-10-01",1,"N","Kansas City Royals","Cleveland Guardians",7,1,4,0
662770,"2022-10-01",1,"N","Minnesota Twins","Detroit Tigers",2,3,2,2
661152,"2022-10-01",1,"N","Miami Marlins","Milwaukee Brewers",4,3,2,1
661956,"2022-10-01",1,"N","Pittsburgh Pirates","St. Louis Cardinals",3,13,2,10
662818,"2022-10-01",1,"N","Tampa Bay Rays","Houston Astros",1,2,0,2
661466,"2022-10-01",1,"N","New York Mets","Atlanta Braves",2,4,2,3
662207,"2022-10-01",1,"N","Chicago White Sox","San Diego Padres",2,5,1,1
663405,"2022-10-01",1,"N","Texas Rangers","Los Angeles Angels",2,3,0,1
662595,"2022-10-01",1,"N","Colorado Rockies","Los Angeles Dodgers",4,6,4,1
662769,"2022-10-02",1,"N","Minnesota Twins","Detroit Tigers",2,5,2,3
661096,"2022-10-02",1,"N","Philadelphia Phillies","Washington Nationals",8,1,7,0
661215,"2022-10-02",1,"N","Baltimore Orioles","New York Yankees",3,1,1,1
661735,"2022-10-02",1,"N","Boston Red Sox","Toronto Blue Jays",3,6,2,5
662938,"2022-10-02",1,"N","Kansas City Royals","Cleveland Guardians",5,7,2,7
662825,"2022-10-02",1,"N","Tampa Bay Rays","Houston Astros",1,3,1,2
661153,"2022-10-02",1,"N","Miami Marlins","Milwaukee Brewers",4,3,0,0
661954,"2022-10-02",1,"N","Pittsburgh Pirates","St. Louis Cardinals",7,5,6,5
663097,"2022-10-02",1,"N","Cincinnati Reds","Chicago Cubs",1,8,0,6
662022,"2022-10-02",1,"N","Arizona Diamondbacks","San Francisco Giants",3,4,1,1
663419,"2022-10-02",1,"N","Texas Rangers","Los Angeles Angels",3,8,3,7
662581,"2022-10-02",1,"N","Colorado Rockies","Los Angeles Dodgers",4,1,2,1
662087,"2022-10-02",1,"N","Oakland Athletics","Seattle Mariners",10,3,4,0
662190,"2022-10-02",1,"N","Chicago White Sox","San Diego Padres",2,1,0,0
661465,"2022-10-02",1,"N","New York Mets","Atlanta Braves",3,5,3,4
663105,"2022-10-03",1,"N","Kansas City Royals","Cleveland Guardians",5,2,1,1
662309,"2022-10-03",1,"N","St. Louis Cardinals","Pittsburgh Pirates",2,3,0,0
663096,"2022-10-03",1,"N","Chicago Cubs","Cincinnati Reds",1,3,0,2
661424,"2022-10-03",1,"N","Atlanta Braves","Miami Marlins",0,4,0,4
663273,"2022-10-03",1,"N","Toronto Blue Jays","Baltimore Orioles",5,1,4,1
662044,"2022-10-03",1,"N","New York Yankees","Texas Rangers",3,1,1,0
663453,"2022-10-03",1,"N","Tampa Bay Rays","Boston Red Sox",3,4,3,0
661213,"2022-10-03",1,"N","Arizona Diamondbacks","Milwaukee Brewers",5,6,2,1
662777,"2022-10-03",1,"N","Philadelphia Phillies","Houston Astros",3,0,1,0
661464,"2022-10-03",1,"N","Minnesota Twins","Chicago White Sox",2,3,2,2
662431,"2022-10-03",1,"N","Los Angeles Angels","Oakland Athletics",4,5,4,0
662201,"2022-10-03",1,"N","Detroit Tigers","Seattle Mariners",4,3,4,2
662239,"2022-10-03",1,"N","San Francisco Giants","San Diego Padres",4,7,0,0
662629,"2022-10-03",1,"N","Colorado Rockies","Los Angeles Dodgers",2,1,1,1
662062,"2022-10-04",1,"S","New York Yankees","Texas Rangers",5,4,3,4
662010,"2022-10-04",2,"S","New York Yankees","Texas Rangers",2,3,2,3
661094,"2022-10-04",1,"Y","Washington Nationals","New York Mets",2,4,2,4
661095,"2022-10-04",2,"Y","Washington Nationals","New York Mets",0,8,0,7
663077,"2022-10-04",1,"N","Kansas City Royals","Cleveland Guardians",3,5,1,5
662200,"2022-10-04",1,"Y","Detroit Tigers","Seattle Mariners",6,7,3,3
662199,"2022-10-04",2,"Y","Detroit Tigers","Seattle Mariners",6,9,5,7
662319,"2022-10-04",1,"N","St. Louis Cardinals","Pittsburgh Pirates",8,7,3,7
663243,"2022-10-04",1,"N","Chicago Cubs","Cincinnati Reds",2,3,1,0
661423,"2022-10-04",1,"N","Atlanta Braves","Miami Marlins",2,1,2,1
663452,"2022-10-04",1,"N","Tampa Bay Rays","Boston Red Sox",0,6,0,6
661223,"2022-10-04",1,"N","Arizona Diamondbacks","Milwaukee Brewers",0,3,0,3
662768,"2022-10-04",1,"N","Philadelphia Phillies","Houston Astros",0,10,0,8
661463,"2022-10-04",1,"N","Minnesota Twins","Chicago White Sox",3,8,1,8
662429,"2022-10-04",1,"N","Los Angeles Angels","Oakland Athletics",1,2,0,0
662252,"2022-10-04",1,"N","San Francisco Giants","San Diego Padres",2,6,0,1
662624,"2022-10-04",1,"N","Colorado Rockies","Los Angeles Dodgers",5,2,2,2
663451,"2022-10-05",1,"Y","Toronto Blue Jays","Baltimore Orioles",4,5,1,0
663272,"2022-10-05",2,"Y","Toronto Blue Jays","Baltimore Orioles",5,1,1,0
662421,"2022-10-05",1,"N","Los Angeles Angels","Oakland Athletics",2,3,0,1
662304,"2022-10-05",1,"N","St. Louis Cardinals","Pittsburgh Pirates",3,5,3,5
661996,"2022-10-05",1,"N","New York Yankees","Texas Rangers",2,4,2,4
663131,"2022-10-05",1,"N","Chicago Cubs","Cincinnati Reds",15,2,3,2
663095,"2022-10-05",1,"N","Kansas City Royals","Cleveland Guardians",2,9,2,6
662488,"2022-10-05",1,"N","Washington Nationals","New York Mets",2,9,2,9
662195,"2022-10-05",1,"N","Detroit Tigers","Seattle Mariners",4,5,3,2
662238,"2022-10-05",1,"N","San Francisco Giants","San Diego Padres",8,1,5,1
663352,"2022-10-05",1,"N","Tampa Bay Rays","Boston Red Sox",3,6,2,4
662789,"2022-10-05",1,"N","Philadelphia Phillies","Houston Astros",2,3,0,2
661427,"2022-10-05",1,"N","Minnesota Twins","Chicago White Sox",10,1,10,0
661422,"2022-10-05",1,"N","Atlanta Braves","Miami Marlins",9,12,3,5
661227,"2022-10-05",1,"N","Arizona Diamondbacks","Milwaukee Brewers",4,2,1,1
662623,"2022-10-05",1,"N","Colorado Rockies","Los Angeles Dodgers",1,6,1,4
715770,"2022-10-07",1,"N","Tampa Bay Rays","Cleveland Guardians",1,2,0,0
715764,"2022-10-07",1,"N","Philadelphia Phillies","St. Louis Cardinals",6,3,0,0
715767,"2022-10-07",1,"N","Seattle Mariners","Toronto Blue Jays",4,0,4,0
715761,"2022-10-07",1,"N","San Diego Padres","New York Mets",7,1,7,1
715769,"2022-10-08",1,"N","Tampa Bay Rays","Cleveland Guardians",0,1,0,0
715766,"2022-10-08",1,"N","Seattle Mariners","Toronto Blue Jays",10,9,1,8
715760,"2022-10-08",1,"N","San Diego Padres","New York Mets",3,7,2,3
715763,"2022-10-08",1,"N","Philadelphia Phillies","St. Louis Cardinals",2,0,2,0
715759,"2022-10-09",1,"N","San Diego Padres","New York Mets",6,0,4,0
715743,"2022-10-11",1,"N","Philadelphia Phillies","Atlanta Braves",7,6,7,3
715758,"2022-10-11",1,"N","Seattle Mariners","Houston Astros",7,8,6,3
715753,"2022-10-11",1,"N","Cleveland Guardians","New York Yankees",1,4,1,2
715748,"2022-10-11",1,"N","San Diego Padres","Los Angeles Dodgers",3,5,3,5
715742,"2022-10-12",1,"N","Philadelphia Phillies","Atlanta Braves",0,3,0,0
715747,"2022-10-12",1,"N","San Diego Padres","Los Angeles Dodgers",5,3,3,3
715757,"2022-10-13",1,"N","Seattle Mariners","Houston Astros",2,4,2,1
715752,"2022-10-14",1,"N","Cleveland Guardians","New York Yankees",4,2,2,2
715741,"2022-10-14",1,"N","Atlanta Braves","Philadelphia Phillies",1,9,0,6
715746,"2022-10-14",1,"N","Los Angeles Dodgers","San Diego Padres",1,2,1,2
715740,"2022-10-15",1,"N","Atlanta Braves","Philadelphia Phillies",3,8,2,4
715756,"2022-10-15",1,"N","Houston Astros","Seattle Mariners",1,0,0,0
715751,"2022-10-15",1,"N","New York Yankees","Cleveland Guardians",5,6,4,2
715745,"2022-10-15",1,"N","Los Angeles Dodgers","San Diego Padres",3,5,2,0
