"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"TBR",351,24,75,74,6,0.108,0.165,0.299,0.283,0.289,0.379,0.588,0.41,172,90.5,1,30.4,1.3,4.2,0.163,0.366,0.472,0.207,0.287,0.097,0.142,0.453,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"LAD",388,18,60,59,1,0.149,0.232,0.256,0.28,0.247,0.363,0.503,0.373,129,92.1,-0.9,13.7,1.4,2.8,0.213,0.4,0.387,0.198,0.26,0.11,0.127,0.5,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"MIL",342,12,48,48,5,0.126,0.237,0.167,0.337,0.276,0.365,0.442,0.356,116,88,-0.7,6.4,5.4,2.4,0.212,0.429,0.359,0.154,0.285,0.112,0.097,0.424,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"BOS",356,15,59,57,3,0.096,0.174,0.214,0.277,0.259,0.341,0.473,0.353,120,89.1,1.6,9.8,-5.7,1.5,0.186,0.423,0.391,0.152,0.301,0.086,0.075,0.386,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"SFG",357,17,47,47,5,0.101,0.286,0.208,0.318,0.252,0.342,0.46,0.351,115,90.9,0.4,7.4,-1.3,1.8,0.238,0.393,0.369,0.224,0.3,0.131,0.104,0.439,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"STL",352,10,36,35,3,0.094,0.188,0.134,0.343,0.294,0.365,0.428,0.351,117,90.5,-0.4,7.2,-0.7,1.9,0.234,0.444,0.323,0.125,0.309,0.109,0.08,0.464,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"NYY",330,16,44,42,11,0.106,0.245,0.216,0.284,0.247,0.327,0.462,0.343,120,90.3,0.8,8.3,0.4,1.9,0.192,0.408,0.399,0.188,0.317,0.11,0.127,0.441,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"CHW",399,10,52,51,13,0.063,0.208,0.153,0.347,0.287,0.34,0.44,0.342,118,88.5,1.9,10.2,-2.1,2.1,0.208,0.504,0.289,0.122,0.374,0.133,0.084,0.378,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"TOR",409,10,54,50,6,0.081,0.208,0.133,0.348,0.288,0.352,0.421,0.341,118,88.6,1.1,9.7,-3.7,1.9,0.236,0.419,0.345,0.102,0.32,0.102,0.108,0.385,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"ATL",392,12,46,42,8,0.11,0.23,0.153,0.321,0.263,0.344,0.416,0.337,102,90,-0.4,0.6,-2.5,1.2,0.194,0.508,0.298,0.156,0.316,0.121,0.112,0.419,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"SDP",377,15,50,46,5,0.109,0.207,0.206,0.27,0.242,0.327,0.448,0.337,108,89.2,1.1,4.8,-2.7,1.5,0.16,0.38,0.46,0.13,0.306,0.104,0.098,0.371,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"LAA",358,15,56,56,3,0.112,0.221,0.183,0.277,0.244,0.333,0.428,0.334,111,89.7,0.4,4.7,0.7,1.7,0.157,0.434,0.409,0.156,0.307,0.124,0.085,0.445,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"CIN",293,11,35,34,2,0.109,0.246,0.191,0.291,0.241,0.329,0.432,0.333,96,87.2,-1.5,-3.3,-3.4,0.4,0.227,0.398,0.376,0.162,0.274,0.105,0.075,0.294,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"BAL",345,12,45,43,15,0.11,0.264,0.183,0.3,0.239,0.328,0.422,0.331,111,90,0.4,4.6,-8.1,0.8,0.222,0.373,0.406,0.14,0.329,0.12,0.108,0.427,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"CHC",304,7,42,39,6,0.086,0.214,0.121,0.335,0.275,0.34,0.396,0.327,98,88.3,0.6,-0.1,-1.4,0.9,0.225,0.483,0.292,0.115,0.309,0.107,0.047,0.384,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"ARI",366,8,50,47,17,0.049,0.194,0.161,0.318,0.271,0.318,0.432,0.326,96,88.7,-0.7,-2.6,5,1.5,0.246,0.418,0.336,0.089,0.323,0.103,0.048,0.367,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"PIT",341,11,42,40,11,0.097,0.223,0.176,0.283,0.243,0.315,0.419,0.32,93,89.3,2.1,-1.1,-3.1,0.8,0.177,0.367,0.456,0.107,0.307,0.107,0.121,0.403,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"PHI",329,7,30,28,6,0.067,0.28,0.165,0.35,0.261,0.311,0.426,0.318,91,88.1,-2.3,-6.3,0.7,0.6,0.211,0.418,0.371,0.089,0.35,0.133,0.075,0.36,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"COL",372,10,41,39,2,0.062,0.234,0.155,0.319,0.259,0.312,0.414,0.317,77,85.7,-1,-11.9,-7.8,-0.6,0.163,0.428,0.409,0.095,0.361,0.133,0.07,0.302,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"WSN",380,5,40,38,2,0.092,0.182,0.098,0.316,0.265,0.336,0.363,0.314,88,87.6,-2.1,-7.9,-3,0.3,0.196,0.465,0.339,0.054,0.341,0.097,0.037,0.355,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"NYM",382,10,39,38,9,0.118,0.191,0.145,0.245,0.216,0.325,0.361,0.31,93,86.3,1,-2.5,0.7,1.2,0.224,0.469,0.307,0.128,0.313,0.099,0.071,0.318,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"TEX",330,9,47,44,2,0.079,0.233,0.148,0.293,0.242,0.306,0.389,0.307,93,88.3,-0.7,-3.4,1.5,0.8,0.196,0.442,0.362,0.111,0.283,0.105,0.076,0.375,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"HOU",387,10,47,45,7,0.088,0.245,0.123,0.301,0.24,0.319,0.363,0.306,93,88.8,-0.3,-3.4,2.1,1.1,0.194,0.411,0.395,0.102,0.32,0.119,0.048,0.382,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"CLE",418,5,50,44,14,0.112,0.206,0.11,0.303,0.245,0.331,0.355,0.3,89,87.6,3,-2.4,-4.9,0.6,0.215,0.419,0.366,0.049,0.347,0.109,0.039,0.343,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"MIN",337,8,37,35,1,0.089,0.22,0.122,0.291,0.24,0.312,0.362,0.3,91,89.4,-0.8,-4.7,0.5,0.6,0.225,0.351,0.424,0.082,0.294,0.122,0.082,0.398,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"SEA",385,8,43,41,11,0.07,0.236,0.14,0.294,0.234,0.299,0.374,0.298,92,89.2,1.8,-1.8,2.1,1.2,0.197,0.409,0.394,0.078,0.33,0.104,0.077,0.41,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"MIA",346,11,27,27,7,0.081,0.275,0.142,0.292,0.23,0.292,0.372,0.294,79,89.6,-3.6,-12.9,-1.2,-0.2,0.185,0.5,0.315,0.157,0.286,0.111,0.081,0.372,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"OAK",323,8,27,26,7,0.084,0.248,0.127,0.235,0.192,0.265,0.32,0.261,67,87.5,-1.4,-14,-4.2,-0.8,0.154,0.413,0.433,0.089,0.299,0.112,0.07,0.308,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"KCR",346,10,27,26,3,0.075,0.257,0.137,0.222,0.184,0.255,0.321,0.258,57,91.3,0.2,-17.7,3.9,-0.3,0.196,0.418,0.387,0.115,0.362,0.121,0.093,0.48,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"DET",334,5,27,26,4,0.069,0.269,0.088,0.271,0.205,0.261,0.292,0.25,54,87.7,-0.8,-18.7,1,-0.7,0.164,0.53,0.306,0.075,0.36,0.125,0.055,0.355,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-11&enddate=2023-04-09"
"TBR",382,25,76,75,7,0.105,0.17,0.285,0.275,0.279,0.366,0.564,0.396,161,90.4,0.8,28.4,2.9,4.3,0.16,0.369,0.47,0.198,0.296,0.099,0.141,0.45,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"LAD",426,21,69,68,2,0.141,0.237,0.261,0.283,0.25,0.359,0.511,0.374,131,92.1,-1,15.8,1.4,3.2,0.212,0.412,0.377,0.214,0.261,0.112,0.134,0.51,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"PHI",375,10,45,43,8,0.064,0.261,0.184,0.369,0.285,0.332,0.47,0.344,109,88,-1.4,2.8,-0.4,1.5,0.227,0.41,0.363,0.11,0.346,0.124,0.087,0.365,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"SFG",393,18,48,48,6,0.097,0.293,0.197,0.318,0.249,0.336,0.445,0.343,111,91,0.1,5.7,1.2,2,0.235,0.389,0.376,0.212,0.303,0.133,0.108,0.44,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"TOR",409,10,54,50,6,0.081,0.208,0.133,0.348,0.288,0.352,0.421,0.341,118,88.6,0.8,9.4,-2.5,2,0.236,0.419,0.345,0.102,0.32,0.102,0.108,0.385,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"STL",386,10,40,39,3,0.091,0.187,0.13,0.332,0.284,0.353,0.414,0.34,111,90.2,-0.4,4.9,-0.8,1.7,0.23,0.456,0.314,0.116,0.313,0.11,0.076,0.457,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"ATL",432,13,51,46,8,0.111,0.238,0.152,0.33,0.265,0.347,0.417,0.339,104,89.9,-0.3,2,-3,1.4,0.189,0.514,0.296,0.157,0.324,0.121,0.111,0.414,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"MIL",371,12,48,48,5,0.119,0.259,0.152,0.33,0.261,0.348,0.413,0.337,105,88.1,-1.3,1.1,3.6,1.8,0.204,0.439,0.357,0.146,0.289,0.119,0.104,0.426,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"CHW",436,11,56,55,13,0.062,0.204,0.152,0.338,0.282,0.334,0.434,0.337,114,88.5,1.8,9,-3.4,1.9,0.192,0.502,0.307,0.115,0.37,0.127,0.086,0.378,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"NYY",364,16,46,44,12,0.104,0.245,0.211,0.282,0.241,0.321,0.452,0.336,115,90.8,0.8,7.2,0.4,1.9,0.203,0.407,0.39,0.174,0.315,0.112,0.127,0.445,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"BOS",388,15,59,57,3,0.093,0.186,0.195,0.267,0.245,0.326,0.44,0.334,107,88.7,1.3,4.3,-4.9,1.2,0.183,0.429,0.388,0.142,0.308,0.09,0.077,0.376,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"BAL",379,15,50,48,16,0.108,0.261,0.196,0.288,0.236,0.325,0.432,0.333,112,89.9,0.7,5.9,-7,1.1,0.209,0.359,0.432,0.149,0.323,0.117,0.128,0.426,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"CIN",333,11,39,38,2,0.099,0.243,0.18,0.309,0.251,0.329,0.431,0.332,96,87.3,-1.6,-3.4,-3.9,0.4,0.233,0.41,0.357,0.147,0.278,0.106,0.088,0.304,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"LAA",396,16,60,60,3,0.111,0.22,0.177,0.275,0.241,0.332,0.419,0.33,108,90.1,0.3,3.8,-0.4,1.6,0.154,0.45,0.396,0.155,0.309,0.122,0.08,0.46,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"ARI",401,9,53,50,17,0.052,0.192,0.16,0.315,0.269,0.318,0.429,0.325,96,88.3,-0.3,-2.1,5.6,1.7,0.242,0.423,0.334,0.092,0.318,0.101,0.051,0.358,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"SDP",411,15,50,46,6,0.114,0.224,0.189,0.263,0.229,0.319,0.418,0.323,100,89.1,1.2,1.1,-2.6,1.3,0.163,0.375,0.462,0.123,0.304,0.107,0.096,0.363,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"COL",410,10,48,45,2,0.061,0.229,0.148,0.332,0.27,0.32,0.418,0.322,81,86,-1.4,-11.3,-8,-0.5,0.182,0.434,0.385,0.091,0.362,0.132,0.066,0.307,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"TEX",370,12,58,55,3,0.084,0.224,0.168,0.295,0.249,0.316,0.417,0.322,104,88.2,-0.6,0.9,1,1.4,0.202,0.447,0.352,0.135,0.28,0.104,0.075,0.379,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"CHC",341,7,45,42,9,0.082,0.217,0.114,0.332,0.269,0.332,0.383,0.319,94,88.3,1,-1.7,-0.7,1,0.23,0.477,0.294,0.101,0.306,0.107,0.051,0.384,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
"WSN",423,5,46,44,4,0.087,0.177,0.093,0.327,0.274,0.34,0.367,0.317,92,86.9,-1.8,-6.5,-2.9,0.6,0.2,0.462,0.338,0.049,0.347,0.095,0.039,0.338,2023-04-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-03-12&enddate=2023-04-10"
