"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate"
718742,"/api/v1.1/game/718742/feed/live","R","2023","2023-04-02T17:10:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718742-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,1,0,3,"0",116,"Detroit Tigers","/api/v1/teams/116",5,TRUE,FALSE,1,3,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/718742/content",NA,NA,NA,NA,NA
718748,"/api/v1.1/game/718748/feed/live","R","2023","2023-04-02T17:35:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718748-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",5,FALSE,FALSE,1,1,2,"0.333",110,"Baltimore Orioles","/api/v1/teams/110",9,TRUE,FALSE,1,2,1,"0.667",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718748/content",NA,NA,NA,NA,NA
718743,"/api/v1.1/game/718743/feed/live","R","2023","2023-04-02T17:35:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718743-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,1,2,1,"0.667",144,"Atlanta Braves","/api/v1/teams/144",4,TRUE,FALSE,1,1,2,"0.333",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718743/content",NA,NA,NA,NA,NA
718747,"/api/v1.1/game/718747/feed/live","R","2023","2023-04-02T17:35:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718747-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,1,1,2,"0.333",137,"San Francisco Giants","/api/v1/teams/137",6,TRUE,FALSE,1,2,1,"0.667",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718747/content",NA,NA,NA,NA,NA
718744,"/api/v1.1/game/718744/feed/live","R","2023","2023-04-02T17:40:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718744-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,1,1,2,"0.333",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,1,2,1,"0.667",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/718744/content",NA,NA,NA,NA,NA
718741,"/api/v1.1/game/718741/feed/live","R","2023","2023-04-02T17:40:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718741-2023-04-02","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",5,TRUE,FALSE,1,3,1,"0.75",121,"New York Mets","/api/v1/teams/121",1,FALSE,FALSE,1,1,3,"0.25",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718741/content",NA,NA,NA,NA,NA
718745,"/api/v1.1/game/718745/feed/live","R","2023","2023-04-02T18:10:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718745-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,TRUE,FALSE,1,3,0,"1",142,"Minnesota Twins","/api/v1/teams/142",4,FALSE,FALSE,1,0,3,"0",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718745/content",NA,NA,NA,NA,NA
718740,"/api/v1.1/game/718740/feed/live","R","2023","2023-04-02T18:10:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718740-2023-04-02","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,1,2,2,"0.5",145,"Chicago White Sox","/api/v1/teams/145",3,FALSE,FALSE,1,2,2,"0.5",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718740/content",NA,NA,NA,NA,NA
718737,"/api/v1.1/game/718737/feed/live","R","2023","2023-04-02T18:15:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718737-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,FALSE,FALSE,1,1,2,"0.333",141,"Toronto Blue Jays","/api/v1/teams/141",9,TRUE,FALSE,1,2,1,"0.667",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718737/content",NA,NA,NA,NA,NA
718738,"/api/v1.1/game/718738/feed/live","R","2023","2023-04-02T18:20:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718738-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",9,TRUE,FALSE,1,2,1,"0.667",158,"Milwaukee Brewers","/api/v1/teams/158",5,FALSE,FALSE,1,1,2,"0.333",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/718738/content",NA,NA,NA,NA,NA
718734,"/api/v1.1/game/718734/feed/live","R","2023","2023-04-02T20:07:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718734-2023-04-02","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,1,2,1,"0.667",108,"Los Angeles Angels","/api/v1/teams/108",0,FALSE,FALSE,1,1,2,"0.333",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718734/content",NA,NA,NA,NA,NA
718736,"/api/v1.1/game/718736/feed/live","R","2023","2023-04-02T20:10:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718736-2023-04-02","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,TRUE,FALSE,1,2,2,"0.5",109,"Arizona Diamondbacks","/api/v1/teams/109",1,FALSE,FALSE,1,2,2,"0.5",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718736/content",NA,NA,NA,NA,NA
718733,"/api/v1.1/game/718733/feed/live","R","2023","2023-04-02T20:10:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718733-2023-04-02","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,1,2,2,"0.5",115,"Colorado Rockies","/api/v1/teams/115",3,TRUE,FALSE,1,2,2,"0.5",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718733/content",NA,NA,NA,NA,NA
718735,"/api/v1.1/game/718735/feed/live","R","2023","2023-04-02T20:10:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718735-2023-04-02","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,1,3,1,"0.75",114,"Cleveland Guardians","/api/v1/teams/114",5,FALSE,FALSE,1,1,3,"0.25",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/718735/content",NA,NA,NA,NA,NA
718739,"/api/v1.1/game/718739/feed/live","R","2023","2023-04-02T23:08:00Z","2023-04-02",FALSE,1,TRUE,"N","P","N","14-718739-2023-04-02","2023","night",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,1,0,3,"0",143,"Philadelphia Phillies","/api/v1/teams/143",2,TRUE,FALSE,1,3,0,"1",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/718739/content",NA,NA,NA,NA,NA
718731,"/api/v1.1/game/718731/feed/live","R","2023","2023-04-03T18:10:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718731-2023-04-03","2023","day",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,2,3,2,"0.6",121,"New York Mets","/api/v1/teams/121",10,TRUE,FALSE,2,3,1,"0.75",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/718731/content",NA,NA,NA,NA,NA
718730,"/api/v1.1/game/718730/feed/live","R","2023","2023-04-03T19:10:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718730-2023-04-03","2023","day","White Sox home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",12,TRUE,FALSE,2,2,2,"0.5",137,"San Francisco Giants","/api/v1/teams/137",3,FALSE,FALSE,2,2,3,"0.4",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/718730/content",NA,NA,NA,NA,NA
718728,"/api/v1.1/game/718728/feed/live","R","2023","2023-04-03T22:40:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718728-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,FALSE,FALSE,2,1,3,"0.25",112,"Chicago Cubs","/api/v1/teams/112",7,TRUE,FALSE,2,3,1,"0.75",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/718728/content",NA,NA,NA,NA,NA
718729,"/api/v1.1/game/718729/feed/live","R","2023","2023-04-03T22:40:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718729-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",11,TRUE,FALSE,2,4,0,"1",142,"Minnesota Twins","/api/v1/teams/142",1,FALSE,FALSE,2,1,4,"0.2",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718729/content",NA,NA,NA,NA,NA
718732,"/api/v1.1/game/718732/feed/live","R","2023","2023-04-03T23:05:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718732-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,2,4,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",2,FALSE,FALSE,2,1,3,"0.25",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718732/content",NA,NA,NA,NA,NA
718725,"/api/v1.1/game/718725/feed/live","R","2023","2023-04-03T23:05:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718725-2023-04-03","2023","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,2,0,4,"0",143,"Philadelphia Phillies","/api/v1/teams/143",8,TRUE,FALSE,2,3,1,"0.75",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718725/content",NA,NA,NA,NA,NA
718724,"/api/v1.1/game/718724/feed/live","R","2023","2023-04-03T23:10:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718724-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,TRUE,FALSE,2,2,2,"0.5",134,"Pittsburgh Pirates","/api/v1/teams/134",6,FALSE,FALSE,2,2,2,"0.5",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718724/content",NA,NA,NA,NA,NA
718719,"/api/v1.1/game/718719/feed/live","R","2023","2023-04-03T23:40:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718719-2023-04-03","2023","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",5,FALSE,FALSE,2,1,3,"0.25",141,"Toronto Blue Jays","/api/v1/teams/141",9,TRUE,FALSE,2,1,3,"0.25",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718719/content",NA,NA,NA,NA,NA
718727,"/api/v1.1/game/718727/feed/live","R","2023","2023-04-03T23:45:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718727-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",8,TRUE,FALSE,2,3,1,"0.75",144,"Atlanta Braves","/api/v1/teams/144",4,FALSE,FALSE,2,2,2,"0.5",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718727/content",NA,NA,NA,NA,NA
718726,"/api/v1.1/game/718726/feed/live","R","2023","2023-04-04T00:05:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718726-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,TRUE,FALSE,2,2,2,"0.5",110,"Baltimore Orioles","/api/v1/teams/110",0,FALSE,FALSE,2,3,1,"0.75",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/718726/content",NA,NA,NA,NA,NA
718723,"/api/v1.1/game/718723/feed/live","R","2023","2023-04-04T00:10:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718723-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,TRUE,FALSE,2,1,3,"0.25",116,"Detroit Tigers","/api/v1/teams/116",6,FALSE,FALSE,2,2,3,"0.4",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718723/content",NA,NA,NA,NA,NA
718721,"/api/v1.1/game/718721/feed/live","R","2023","2023-04-04T01:40:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718721-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",12,TRUE,FALSE,2,4,1,"0.8",114,"Cleveland Guardians","/api/v1/teams/114",11,FALSE,FALSE,2,1,3,"0.25",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718721/content",NA,NA,NA,NA,NA
718722,"/api/v1.1/game/718722/feed/live","R","2023","2023-04-04T01:40:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718722-2023-04-03","2023","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,FALSE,FALSE,2,2,3,"0.4",109,"Arizona Diamondbacks","/api/v1/teams/109",5,TRUE,FALSE,2,3,2,"0.6",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718722/content",NA,NA,NA,NA,NA
718720,"/api/v1.1/game/718720/feed/live","R","2023","2023-04-04T01:40:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718720-2023-04-03","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,TRUE,FALSE,2,3,1,"0.75",108,"Los Angeles Angels","/api/v1/teams/108",3,FALSE,FALSE,2,1,4,"0.2",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/718720/content",NA,NA,NA,NA,NA
718718,"/api/v1.1/game/718718/feed/live","R","2023","2023-04-04T02:10:00Z","2023-04-03",FALSE,1,TRUE,"N","P","N","14-718718-2023-04-03","2023","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,FALSE,FALSE,2,2,3,"0.4",115,"Colorado Rockies","/api/v1/teams/115",13,TRUE,FALSE,2,3,2,"0.6",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718718/content",NA,NA,NA,NA,NA
718717,"/api/v1.1/game/718717/feed/live","R","2023","2023-04-04T20:10:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718717-2023-04-04","2023","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",8,TRUE,FALSE,2,3,3,"0.5",109,"Arizona Diamondbacks","/api/v1/teams/109",6,FALSE,FALSE,2,3,3,"0.5",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718717/content",NA,NA,NA,NA,NA
718716,"/api/v1.1/game/718716/feed/live","R","2023","2023-04-04T22:40:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718716-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",12,TRUE,FALSE,2,2,3,"0.4",112,"Chicago Cubs","/api/v1/teams/112",5,FALSE,FALSE,2,3,2,"0.6",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/718716/content",NA,NA,NA,NA,NA
718714,"/api/v1.1/game/718714/feed/live","R","2023","2023-04-04T22:40:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718714-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,2,4,1,"0.8",142,"Minnesota Twins","/api/v1/teams/142",1,TRUE,FALSE,2,2,4,"0.333",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718714/content",NA,NA,NA,NA,NA
718715,"/api/v1.1/game/718715/feed/live","R","2023","2023-04-04T23:05:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718715-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",10,TRUE,FALSE,2,5,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",6,FALSE,FALSE,2,1,4,"0.2",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718715/content",NA,NA,NA,NA,NA
718710,"/api/v1.1/game/718710/feed/live","R","2023","2023-04-04T23:05:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718710-2023-04-04","2023","night",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,TRUE,FALSE,2,1,4,"0.2",143,"Philadelphia Phillies","/api/v1/teams/143",1,FALSE,FALSE,2,3,2,"0.6",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718710/content",NA,NA,NA,NA,NA
718713,"/api/v1.1/game/718713/feed/live","R","2023","2023-04-04T23:10:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718713-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,TRUE,FALSE,2,3,2,"0.6",134,"Pittsburgh Pirates","/api/v1/teams/134",1,FALSE,FALSE,2,2,3,"0.4",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718713/content",NA,NA,NA,NA,NA
718708,"/api/v1.1/game/718708/feed/live","R","2023","2023-04-04T23:40:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718708-2023-04-04","2023","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,TRUE,FALSE,2,2,3,"0.4",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,2,1,4,"0.2",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718708/content",NA,NA,NA,NA,NA
718712,"/api/v1.1/game/718712/feed/live","R","2023","2023-04-04T23:40:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718712-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,2,3,3,"0.5",121,"New York Mets","/api/v1/teams/121",9,TRUE,FALSE,2,4,1,"0.8",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/718712/content",NA,NA,NA,NA,NA
718711,"/api/v1.1/game/718711/feed/live","R","2023","2023-04-04T23:45:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718711-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,TRUE,FALSE,2,4,1,"0.8",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,2,2,3,"0.4",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718711/content",NA,NA,NA,NA,NA
718709,"/api/v1.1/game/718709/feed/live","R","2023","2023-04-05T00:05:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718709-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,TRUE,FALSE,2,3,2,"0.6",110,"Baltimore Orioles","/api/v1/teams/110",2,FALSE,FALSE,2,3,2,"0.6",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/718709/content",NA,NA,NA,NA,NA
718705,"/api/v1.1/game/718705/feed/live","R","2023","2023-04-05T00:10:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718705-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,2,2,3,"0.4",116,"Detroit Tigers","/api/v1/teams/116",3,FALSE,FALSE,2,2,4,"0.333",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718705/content",NA,NA,NA,NA,NA
718707,"/api/v1.1/game/718707/feed/live","R","2023","2023-04-05T01:40:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718707-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",3,FALSE,FALSE,2,4,2,"0.667",114,"Cleveland Guardians","/api/v1/teams/114",4,TRUE,FALSE,2,2,3,"0.4",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718707/content",NA,NA,NA,NA,NA
718706,"/api/v1.1/game/718706/feed/live","R","2023","2023-04-05T01:40:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718706-2023-04-04","2023","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,2,3,2,"0.6",108,"Los Angeles Angels","/api/v1/teams/108",11,TRUE,FALSE,2,2,4,"0.333",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/718706/content",NA,NA,NA,NA,NA
718703,"/api/v1.1/game/718703/feed/live","R","2023","2023-04-05T02:10:00Z","2023-04-04",FALSE,1,TRUE,"N","P","N","14-718703-2023-04-04","2023","night",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,2,2,4,"0.333",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,2,4,2,"0.667",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718703/content",NA,NA,NA,NA,NA
718704,"/api/v1.1/game/718704/feed/live","R","2023","2023-04-05T17:05:00Z","2023-04-05",FALSE,1,TRUE,"N","P","N","14-718704-2023-04-05","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,TRUE,FALSE,2,6,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",2,FALSE,FALSE,2,1,5,"0.167",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718704/content",NA,NA,NA,NA,NA
718699,"/api/v1.1/game/718699/feed/live","R","2023","2023-04-05T17:05:00Z","2023-04-05",FALSE,1,TRUE,"N","P","N","14-718699-2023-04-05","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,2,1,5,"0.167",143,"Philadelphia Phillies","/api/v1/teams/143",4,TRUE,FALSE,2,4,2,"0.667",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718699/content",NA,NA,NA,NA,NA
