"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.reason","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
631429,"/api/v1.1/game/631429/feed/live","R","2020","2020-08-30T18:10:00Z","2020-09-08",NA,1,TRUE,"N","P","N","14-631429-2020-08-30","2020","day",NA,7,TRUE,145,3,3,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"COVID-19","FALSE",NA,NA,FALSE,11,25,14,"0.641",133,"Oakland Athletics","/api/v1/teams/133",NA,NA,FALSE,11,21,21,"0.5",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/631429/content","2020-09-08T22:10:00Z","2020-09-08",NA,NA,NA,NA,NA,NA
631223,"/api/v1.1/game/631223/feed/live","R","2020","2020-08-31T17:10:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631223-2020-08-31","2020","day","Makeup of 8/27 PPD",9,FALSE,120,1,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,TRUE,FALSE,10,15,15,"0.5",146,"Miami Marlins","/api/v1/teams/146",3,FALSE,FALSE,10,15,20,"0.429",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/631223/content",NA,NA,"2020-08-27T23:10:00Z","2020-08-27",NA,NA,NA,NA
630900,"/api/v1.1/game/630900/feed/live","R","2020","2020-08-31T18:07:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-630900-2020-08-31","2020","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,TRUE,FALSE,11,15,19,"0.441",110,"Baltimore Orioles","/api/v1/teams/110",3,FALSE,FALSE,11,18,15,"0.545",141,"Toronto Blue Jays","/api/v1/teams/141",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/630900/content",NA,NA,NA,NA,NA,NA,NA,NA
631374,"/api/v1.1/game/631374/feed/live","R","2020","2020-08-31T20:10:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631374-2020-08-31","2020","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,TRUE,FALSE,11,15,22,"0.405",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,11,12,24,"0.333",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/631374/content",NA,NA,NA,NA,NA,NA,NA,NA
631585,"/api/v1.1/game/631585/feed/live","R","2020","2020-08-31T22:40:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631585-2020-08-31","2020","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,TRUE,FALSE,10,13,13,"0.5",138,"St. Louis Cardinals","/api/v1/teams/138",5,FALSE,FALSE,12,15,20,"0.429",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/631585/content",NA,NA,NA,NA,NA,NA,NA,NA
631143,"/api/v1.1/game/631143/feed/live","R","2020","2020-08-31T23:05:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631143-2020-08-31","2020","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,FALSE,FALSE,12,12,20,"0.375",120,"Washington Nationals","/api/v1/teams/120",8,TRUE,FALSE,11,15,15,"0.5",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/631143/content",NA,NA,NA,NA,NA,NA,NA,NA
631206,"/api/v1.1/game/631206/feed/live","R","2020","2020-08-31T23:05:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631206-2020-08-31","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,TRUE,FALSE,12,25,11,"0.694",139,"Tampa Bay Rays","/api/v1/teams/139",3,FALSE,FALSE,11,19,14,"0.576",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/631206/content",NA,NA,NA,NA,NA,NA,NA,NA
631656,"/api/v1.1/game/631656/feed/live","R","2020","2020-08-31T23:30:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631656-2020-08-31","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,TRUE,FALSE,12,20,14,"0.588",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,12,12,23,"0.343",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/631656/content",NA,NA,NA,NA,NA,NA,NA,NA
631281,"/api/v1.1/game/631281/feed/live","R","2020","2020-08-31T23:40:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631281-2020-08-31","2020","night",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,FALSE,FALSE,11,10,22,"0.313",134,"Pittsburgh Pirates","/api/v1/teams/134",6,TRUE,FALSE,10,16,18,"0.471",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/631281/content",NA,NA,NA,NA,NA,NA,NA,NA
631414,"/api/v1.1/game/631414/feed/live","R","2020","2020-09-01T00:05:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631414-2020-08-31","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",1,FALSE,FALSE,12,21,14,"0.6",114,"Cleveland Indians","/api/v1/teams/114",2,TRUE,FALSE,13,14,21,"0.4",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/631414/content",NA,NA,NA,NA,NA,NA,NA,NA
631247,"/api/v1.1/game/631247/feed/live","R","2020","2020-09-01T00:10:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631247-2020-08-31","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,12,22,13,"0.629",145,"Chicago White Sox","/api/v1/teams/145",5,FALSE,FALSE,12,20,16,"0.556",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/631247/content",NA,NA,NA,NA,NA,NA,NA,NA
631527,"/api/v1.1/game/631527/feed/live","R","2020","2020-09-01T01:40:00Z","2020-08-31",FALSE,1,TRUE,"N","P","N","14-631527-2020-08-31","2020","night",NA,9,FALSE,145,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,TRUE,FALSE,11,22,15,"0.595",135,"San Diego Padres","/api/v1/teams/135",0,FALSE,FALSE,11,17,18,"0.486",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/631527/content",NA,NA,NA,NA,NA,NA,NA,NA
631586,"/api/v1.1/game/631586/feed/live","R","2020","2020-09-01T22:40:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631586-2020-09-01","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",16,TRUE,FALSE,10,14,13,"0.519",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,12,15,21,"0.417",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/631586/content",NA,NA,NA,NA,NA,NA,NA,NA
631307,"/api/v1.1/game/631307/feed/live","R","2020","2020-09-01T22:40:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631307-2020-09-01","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,12,18,16,"0.529",141,"Toronto Blue Jays","/api/v1/teams/141",3,TRUE,FALSE,11,16,15,"0.516",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/631307/content",NA,NA,NA,NA,NA,NA,NA,NA
631109,"/api/v1.1/game/631109/feed/live","R","2020","2020-09-01T23:05:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631109-2020-09-01","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,12,21,14,"0.6",112,"Chicago Cubs","/api/v1/teams/112",7,FALSE,FALSE,12,10,23,"0.303",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/631109/content",NA,NA,NA,NA,NA,NA,NA,NA
631153,"/api/v1.1/game/631153/feed/live","R","2020","2020-09-01T23:05:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631153-2020-09-01","2020","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,12,12,21,"0.364",120,"Washington Nationals","/api/v1/teams/120",6,TRUE,FALSE,11,16,15,"0.516",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/631153/content",NA,NA,NA,NA,NA,NA,NA,NA
631207,"/api/v1.1/game/631207/feed/live","R","2020","2020-09-01T23:05:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631207-2020-09-01","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",3,FALSE,FALSE,12,25,12,"0.676",139,"Tampa Bay Rays","/api/v1/teams/139",5,TRUE,FALSE,11,20,14,"0.588",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/631207/content",NA,NA,NA,NA,NA,NA,NA,NA
631657,"/api/v1.1/game/631657/feed/live","R","2020","2020-09-01T23:30:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631657-2020-09-01","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",10,TRUE,FALSE,12,21,14,"0.6",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,12,12,24,"0.333",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/631657/content",NA,NA,NA,NA,NA,NA,NA,NA
631671,"/api/v1.1/game/631671/feed/live","R","2020","2020-09-01T23:35:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631671-2020-09-01","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,FALSE,FALSE,11,15,21,"0.417",121,"New York Mets","/api/v1/teams/121",9,TRUE,FALSE,12,16,19,"0.457",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/631671/content",NA,NA,NA,NA,NA,NA,NA,NA
631287,"/api/v1.1/game/631287/feed/live","R","2020","2020-09-01T23:40:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631287-2020-09-01","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",12,TRUE,FALSE,12,17,16,"0.515",116,"Detroit Tigers","/api/v1/teams/116",1,FALSE,FALSE,11,16,19,"0.457",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/631287/content",NA,NA,NA,NA,NA,NA,NA,NA
631416,"/api/v1.1/game/631416/feed/live","R","2020","2020-09-02T00:05:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631416-2020-09-01","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",10,TRUE,FALSE,12,22,14,"0.611",114,"Cleveland Indians","/api/v1/teams/114",1,FALSE,FALSE,13,14,22,"0.389",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/631416/content",NA,NA,NA,NA,NA,NA,NA,NA
631430,"/api/v1.1/game/631430/feed/live","R","2020","2020-09-02T00:10:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631430-2020-09-01","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,TRUE,FALSE,12,13,21,"0.382",140,"Texas Rangers","/api/v1/teams/140",5,FALSE,FALSE,12,19,15,"0.559",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/631430/content",NA,NA,NA,NA,NA,NA,NA,NA
631261,"/api/v1.1/game/631261/feed/live","R","2020","2020-09-02T00:10:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631261-2020-09-01","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,12,22,14,"0.611",145,"Chicago White Sox","/api/v1/teams/145",3,TRUE,FALSE,12,21,16,"0.568",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/631261/content",NA,NA,NA,NA,NA,NA,NA,NA
631528,"/api/v1.1/game/631528/feed/live","R","2020","2020-09-02T00:40:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631528-2020-09-01","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",23,TRUE,FALSE,12,18,19,"0.486",137,"San Francisco Giants","/api/v1/teams/137",5,FALSE,FALSE,12,17,19,"0.472",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/631528/content",NA,NA,NA,NA,NA,NA,NA,NA
631355,"/api/v1.1/game/631355/feed/live","R","2020","2020-09-02T01:40:00Z","2020-09-01",FALSE,1,TRUE,"N","P","N","14-631355-2020-09-01","2020","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",3,FALSE,FALSE,12,14,22,"0.389",109,"Arizona Diamondbacks","/api/v1/teams/109",6,TRUE,FALSE,12,27,10,"0.73",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/631355/content",NA,NA,NA,NA,NA,NA,NA,NA
631053,"/api/v1.1/game/631053/feed/live","R","2020","2020-09-02T01:40:00Z","2020-09-14",NA,1,TRUE,"N","P","N","14-631053-2020-09-01","2020","night","Makeup 9/14",7,FALSE,145,3,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"COVID-19","FALSE",NA,NA,FALSE,12,29,18,"0.617",133,"Oakland Athletics","/api/v1/teams/133",NA,NA,FALSE,12,22,25,"0.468",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/631053/content","2020-09-14T21:10:00Z","2020-09-14",NA,NA,NA,NA,NA,NA
631529,"/api/v1.1/game/631529/feed/live","R","2020","2020-09-02T19:10:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631529-2020-09-02","2020","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",6,FALSE,FALSE,12,18,20,"0.474",137,"San Francisco Giants","/api/v1/teams/137",9,TRUE,FALSE,12,18,19,"0.486",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/631529/content",NA,NA,NA,NA,NA,NA,NA,NA
631673,"/api/v1.1/game/631673/feed/live","R","2020","2020-09-02T20:05:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631673-2020-09-02","2020","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",9,TRUE,FALSE,11,16,21,"0.432",121,"New York Mets","/api/v1/teams/121",4,FALSE,FALSE,12,16,20,"0.444",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/631673/content",NA,NA,NA,NA,NA,NA,NA,NA
631587,"/api/v1.1/game/631587/feed/live","R","2020","2020-09-02T22:40:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631587-2020-09-02","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",3,FALSE,FALSE,10,14,14,"0.5",138,"St. Louis Cardinals","/api/v1/teams/138",4,TRUE,FALSE,12,16,21,"0.432",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/631587/content",NA,NA,NA,NA,NA,NA,NA,NA
631308,"/api/v1.1/game/631308/feed/live","R","2020","2020-09-02T22:40:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631308-2020-09-02","2020","night",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,TRUE,FALSE,12,19,16,"0.543",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,11,16,16,"0.5",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/631308/content",NA,NA,NA,NA,NA,NA,NA,NA
631111,"/api/v1.1/game/631111/feed/live","R","2020","2020-09-02T23:05:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631111-2020-09-02","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",8,TRUE,FALSE,12,22,14,"0.611",112,"Chicago Cubs","/api/v1/teams/112",2,FALSE,FALSE,12,10,24,"0.294",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/631111/content",NA,NA,NA,NA,NA,NA,NA,NA
631145,"/api/v1.1/game/631145/feed/live","R","2020","2020-09-02T23:05:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631145-2020-09-02","2020","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",0,FALSE,FALSE,12,12,22,"0.353",120,"Washington Nationals","/api/v1/teams/120",3,TRUE,FALSE,11,17,15,"0.531",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/631145/content",NA,NA,NA,NA,NA,NA,NA,NA
631194,"/api/v1.1/game/631194/feed/live","R","2020","2020-09-02T23:05:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631194-2020-09-02","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,TRUE,FALSE,12,26,12,"0.684",139,"Tampa Bay Rays","/api/v1/teams/139",2,FALSE,FALSE,11,20,15,"0.571",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/631194/content",NA,NA,NA,NA,NA,NA,NA,NA
631624,"/api/v1.1/game/631624/feed/live","R","2020","2020-09-02T23:30:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631624-2020-09-02","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,TRUE,FALSE,12,22,14,"0.611",144,"Atlanta Braves","/api/v1/teams/144",5,FALSE,FALSE,12,12,25,"0.324",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/631624/content",NA,NA,NA,NA,NA,NA,NA,NA
631283,"/api/v1.1/game/631283/feed/live","R","2020","2020-09-02T23:40:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631283-2020-09-02","2020","night",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,FALSE,FALSE,12,17,17,"0.5",116,"Detroit Tigers","/api/v1/teams/116",8,TRUE,FALSE,11,17,19,"0.472",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/631283/content",NA,NA,NA,NA,NA,NA,NA,NA
631404,"/api/v1.1/game/631404/feed/live","R","2020","2020-09-03T00:05:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631404-2020-09-02","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,TRUE,FALSE,12,23,14,"0.622",114,"Cleveland Indians","/api/v1/teams/114",0,FALSE,FALSE,13,14,23,"0.378",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/631404/content",NA,NA,NA,NA,NA,NA,NA,NA
631431,"/api/v1.1/game/631431/feed/live","R","2020","2020-09-03T00:10:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631431-2020-09-02","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",1,FALSE,FALSE,12,13,22,"0.371",140,"Texas Rangers","/api/v1/teams/140",2,TRUE,FALSE,12,20,15,"0.571",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/631431/content",NA,NA,NA,NA,NA,NA,NA,NA
631253,"/api/v1.1/game/631253/feed/live","R","2020","2020-09-03T00:10:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631253-2020-09-02","2020","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",1,FALSE,FALSE,12,22,15,"0.595",145,"Chicago White Sox","/api/v1/teams/145",8,TRUE,FALSE,12,22,16,"0.579",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/631253/content",NA,NA,NA,NA,NA,NA,NA,NA
631356,"/api/v1.1/game/631356/feed/live","R","2020","2020-09-03T01:40:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631356-2020-09-02","2020","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,12,14,23,"0.378",109,"Arizona Diamondbacks","/api/v1/teams/109",3,TRUE,FALSE,12,28,10,"0.737",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/631356/content",NA,NA,NA,NA,NA,NA,NA,NA
631379,"/api/v1.1/game/631379/feed/live","R","2020","2020-09-03T01:40:00Z","2020-09-02",FALSE,1,TRUE,"N","P","N","14-631379-2020-09-02","2020","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",11,TRUE,FALSE,12,23,15,"0.605",135,"San Diego Padres","/api/v1/teams/135",4,FALSE,FALSE,12,12,25,"0.324",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/631379/content",NA,NA,NA,NA,NA,NA,NA,NA
631054,"/api/v1.1/game/631054/feed/live","R","2020","2020-09-03T01:40:00Z","2020-09-14",NA,1,TRUE,"N","P","N","14-631054-2020-09-02","2020","night","Makeup 9/14",7,FALSE,145,3,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DE",FALSE,"COVID-19","FALSE",NA,NA,FALSE,12,29,18,"0.617",133,"Oakland Athletics","/api/v1/teams/133",NA,NA,FALSE,12,22,25,"0.468",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/631054/content","2020-09-14T21:15:00Z","2020-09-14",NA,NA,NA,NA,NA,NA
631112,"/api/v1.1/game/631112/feed/live","R","2020","2020-09-03T17:35:00Z","2020-09-03",FALSE,1,TRUE,"N","P","N","14-631112-2020-09-03","2020","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",2,FALSE,FALSE,12,22,15,"0.595",112,"Chicago Cubs","/api/v1/teams/112",6,TRUE,FALSE,12,11,24,"0.314",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/631112/content",NA,NA,NA,NA,NA,NA,NA,NA
631432,"/api/v1.1/game/631432/feed/live","R","2020","2020-09-03T18:10:00Z","2020-09-03",FALSE,1,TRUE,"N","P","N","14-631432-2020-09-03","2020","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",4,FALSE,FALSE,12,13,23,"0.361",140,"Texas Rangers","/api/v1/teams/140",8,TRUE,FALSE,12,21,15,"0.583",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/631432/content",NA,NA,NA,NA,NA,NA,NA,NA
631146,"/api/v1.1/game/631146/feed/live","R","2020","2020-09-03T20:05:00Z","2020-09-03",FALSE,1,TRUE,"N","P","N","14-631146-2020-09-03","2020","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",5,FALSE,FALSE,12,12,23,"0.343",120,"Washington Nationals","/api/v1/teams/120",6,TRUE,FALSE,11,18,15,"0.545",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/631146/content",NA,NA,NA,NA,NA,NA,NA,NA
631234,"/api/v1.1/game/631234/feed/live","R","2020","2020-09-03T20:10:00Z","2020-09-03",FALSE,1,TRUE,"N","P","N","14-631234-2020-09-03","2020","day","Makeup of 8/23 PPD",9,FALSE,120,1,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,NA,"FALSE",7,FALSE,FALSE,12,20,16,"0.556",147,"New York Yankees","/api/v1/teams/147",9,TRUE,FALSE,12,17,21,"0.447",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/631234/content",NA,NA,"2020-08-23T17:10:00Z","2020-08-23",NA,NA,NA,NA
